V1,V2,V3,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,linear0,lasso0,linear1,lasso1
-1,1,1,0.7922747851771991,0.691038991860156,0,0.75,0.7922747851771991,0.6372321020656271,0.7421568627450981,0.7859594284266701,0.7343785673852574,0.6733894734311411,0.5489613161755877
1,1,1,0.8963762700925691,0.984883415062124,1,0.25,0.984883415062124,0.15736771023162197,0.257843137254902,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
-1,-1,-1,0.133868233726897,0.064583940978804,0,0.25,0.133868233726897,0.36135258739110404,0.25250501002004,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
-1,-1,-1,0.0546088480337779,0.0485522927551529,1,0.75,0.0485522927551529,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
1,1,-1,0.38291439734804295,0.599506021474061,0,0.75,0.38291439734804295,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
1,-1,-1,0.20563284905864398,0.30600158149260803,0,0.75,0.20563284905864398,0.632992532426379,0.743243243243243,0.22660749760722532,0.3367441587977931,0.31645656479301143,0.35490535821236957
1,-1,1,0.8142797573411851,0.6980479364649251,0,0.75,0.8142797573411851,0.630444313206129,0.743243243243243,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
-1,-1,1,0.663894640749494,0.39513021530630893,0,0.25,0.663894640749494,0.35882873745719107,0.25250501002004,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
-1,-1,1,0.663088154312625,0.402884774130307,1,0.75,0.402884774130307,0.641171262542809,0.74749498997996,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
-1,-1,1,0.651728386967804,0.427138064694011,0,0.25,0.651728386967804,0.35882873745719107,0.25250501002004,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
1,-1,1,0.785571460048649,0.6574032159600761,0,0.75,0.785571460048649,0.630444313206129,0.743243243243243,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
-1,1,-1,0.22530695868143696,0.306966098328693,0,0.75,0.22530695868143696,0.6397602612739101,0.7421568627450981,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
1,1,1,0.9420579036337992,0.9508348056418591,0,0.75,0.9420579036337992,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
1,1,-1,0.331334128047491,0.594480730712361,0,0.75,0.331334128047491,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
-1,1,-1,0.209596234383048,0.317950508417549,1,0.25,0.317950508417549,0.36023973872609005,0.257843137254902,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
-1,1,-1,0.278206234240235,0.325818885182974,0,0.75,0.278206234240235,0.6397602612739101,0.7421568627450981,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
1,1,-1,0.37743793687198707,0.5986872381468139,0,0.75,0.37743793687198707,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
-1,1,1,0.7393550758682479,0.668624985088541,0,0.75,0.7393550758682479,0.6372321020656271,0.7421568627450981,0.7859594284266701,0.7343785673852574,0.6733894734311411,0.5489613161755877
1,-1,1,0.775481234754785,0.698960908780057,0,0.75,0.775481234754785,0.630444313206129,0.743243243243243,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
1,-1,1,0.7816079640211571,0.659790768511634,0,0.75,0.7816079640211571,0.630444313206129,0.743243243243243,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
1,-1,-1,0.20647239885818,0.315822570556538,1,0.25,0.315822570556538,0.36700746757362107,0.25675675675675697,0.22660749760722532,0.3367441587977931,0.31645656479301143,0.35490535821236957
1,1,-1,0.37630604843109994,0.567798421284241,0,0.75,0.37630604843109994,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
1,1,1,0.8959235791534149,0.9605823846287329,0,0.75,0.8959235791534149,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
1,1,1,0.905541587343714,0.9328269669914709,0,0.75,0.905541587343714,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
-1,-1,-1,0.06929060443810499,0.05209998757189799,1,0.75,0.05209998757189799,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
1,-1,1,0.77539898655023,0.696217393636512,0,0.75,0.77539898655023,0.630444313206129,0.743243243243243,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
-1,1,1,0.7656244430929731,0.6972823151724828,0,0.75,0.7656244430929731,0.6372321020656271,0.7421568627450981,0.7859594284266701,0.7343785673852574,0.6733894734311411,0.5489613161755877
-1,1,-1,0.209671296269454,0.306164773765627,1,0.25,0.306164773765627,0.36023973872609005,0.257843137254902,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
1,-1,1,0.773939508858853,0.657990572574253,0,0.75,0.773939508858853,0.630444313206129,0.743243243243243,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
1,1,-1,0.3999239321119671,0.585951651221883,0,0.75,0.3999239321119671,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
1,1,1,0.9600665551024009,0.957140140508012,0,0.75,0.9600665551024009,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
-1,-1,1,0.6190483577545921,0.42067527866107896,1,0.75,0.42067527866107896,0.641171262542809,0.74749498997996,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
1,1,-1,0.373476121642424,0.585897434832168,0,0.75,0.373476121642424,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
-1,-1,-1,0.0828837007364416,0.0579109897318488,1,0.75,0.0579109897318488,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
1,1,-1,0.349513839119802,0.5760748457882371,1,0.25,0.5760748457882371,0.155920748112317,0.257843137254902,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
-1,1,1,0.805388055190201,0.690599931257526,0,0.75,0.805388055190201,0.6372321020656271,0.7421568627450981,0.7859594284266701,0.7343785673852574,0.6733894734311411,0.5489613161755877
-1,-1,1,0.686720612276605,0.42058595484313793,1,0.75,0.42058595484313793,0.641171262542809,0.74749498997996,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
1,1,-1,0.293589242457286,0.571504784666432,0,0.75,0.293589242457286,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
1,-1,1,0.7729684382435308,0.653716840565477,0,0.75,0.7729684382435308,0.630444313206129,0.743243243243243,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
1,-1,1,0.78838149314658,0.667671917334115,1,0.25,0.667671917334115,0.369555686793871,0.25675675675675697,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
-1,1,1,0.773761233576961,0.667077597058416,0,0.75,0.773761233576961,0.6372321020656271,0.7421568627450981,0.7859594284266701,0.7343785673852574,0.6733894734311411,0.5489613161755877
1,-1,-1,0.17131592382684302,0.311979601645509,0,0.75,0.17131592382684302,0.632992532426379,0.743243243243243,0.22660749760722532,0.3367441587977931,0.31645656479301143,0.35490535821236957
-1,1,1,0.804060943053606,0.665583259199318,1,0.25,0.665583259199318,0.36276789793437303,0.257843137254902,0.7859594284266701,0.7343785673852574,0.6733894734311411,0.5489613161755877
-1,-1,-1,0.149693673277245,0.0161134553221063,1,0.75,0.0161134553221063,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
1,-1,1,0.7937152182135259,0.663037296523251,0,0.75,0.7937152182135259,0.630444313206129,0.743243243243243,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
1,-1,-1,0.252084157330776,0.311882926895157,1,0.25,0.311882926895157,0.36700746757362107,0.25675675675675697,0.22660749760722532,0.3367441587977931,0.31645656479301143,0.35490535821236957
-1,-1,1,0.66104294872055,0.40935919477826,1,0.75,0.40935919477826,0.641171262542809,0.74749498997996,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
1,1,1,0.950596145248353,0.937143653788994,0,0.75,0.950596145248353,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
-1,-1,-1,0.0398383131298098,0.0605434683672412,1,0.75,0.0605434683672412,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
-1,-1,-1,0.142033773831961,0.09913023432489801,0,0.25,0.142033773831961,0.36135258739110404,0.25250501002004,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
-1,-1,-1,0.10330624511912,0.067864276519369,1,0.75,0.067864276519369,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
-1,1,-1,0.256818168807788,0.305436372985878,0,0.75,0.256818168807788,0.6397602612739101,0.7421568627450981,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
1,1,1,0.8988882451928879,0.932558739769211,0,0.75,0.8988882451928879,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
1,1,1,0.922915022868828,0.9407347288975791,1,0.25,0.9407347288975791,0.15736771023162197,0.257843137254902,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
1,-1,-1,0.21714038777492498,0.29028154557894703,0,0.75,0.21714038777492498,0.632992532426379,0.743243243243243,0.22660749760722532,0.3367441587977931,0.31645656479301143,0.35490535821236957
-1,1,-1,0.21761416646490397,0.329790974274613,0,0.75,0.21761416646490397,0.6397602612739101,0.7421568627450981,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
1,-1,1,0.7910844704730609,0.655102165864204,0,0.75,0.7910844704730609,0.630444313206129,0.743243243243243,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
-1,-1,-1,0.0385211034004612,0.051553433800587,1,0.75,0.051553433800587,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
-1,1,-1,0.19151405548122197,0.33618625795888,0,0.75,0.19151405548122197,0.6397602612739101,0.7421568627450981,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
1,1,-1,0.35400769159025,0.595289416987441,1,0.25,0.595289416987441,0.155920748112317,0.257843137254902,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
1,1,-1,0.34172554939697697,0.571438687506629,0,0.75,0.34172554939697697,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
-1,-1,-1,0.10371605877026,0.0416558118307136,1,0.75,0.0416558118307136,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
1,1,-1,0.387921086045201,0.562560585059128,0,0.75,0.387921086045201,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
1,-1,-1,0.20829221206145604,0.321863016716896,1,0.25,0.321863016716896,0.36700746757362107,0.25675675675675697,0.22660749760722532,0.3367441587977931,0.31645656479301143,0.35490535821236957
1,1,-1,0.337743824709284,0.5731214236734089,0,0.75,0.337743824709284,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
1,1,1,0.920636381523975,0.964089494700634,0,0.75,0.920636381523975,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
1,1,-1,0.343943158816299,0.591653312133572,0,0.75,0.343943158816299,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
-1,-1,1,0.6566486887118461,0.409132242110978,1,0.75,0.409132242110978,0.641171262542809,0.74749498997996,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
1,1,1,0.920450510694848,0.940486159115046,0,0.75,0.920450510694848,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
1,1,-1,0.373713983092058,0.5872852541926179,1,0.25,0.5872852541926179,0.155920748112317,0.257843137254902,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
-1,-1,-1,0.0426515222456332,0.0176178699935903,0,0.25,0.0426515222456332,0.36135258739110404,0.25250501002004,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
1,-1,1,0.829138062950187,0.682284830249575,1,0.25,0.682284830249575,0.369555686793871,0.25675675675675697,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
-1,1,-1,0.234867707120403,0.32367647884421696,0,0.75,0.234867707120403,0.6397602612739101,0.7421568627450981,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
-1,1,1,0.780382302885015,0.685324855841008,0,0.75,0.780382302885015,0.6372321020656271,0.7421568627450981,0.7859594284266701,0.7343785673852574,0.6733894734311411,0.5489613161755877
-1,-1,1,0.651413111075049,0.38649148158600205,1,0.75,0.38649148158600205,0.641171262542809,0.74749498997996,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
1,1,1,0.925948702870516,0.9343013184709671,0,0.75,0.925948702870516,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
-1,1,1,0.775629537387033,0.642632438915981,1,0.25,0.642632438915981,0.36276789793437303,0.257843137254902,0.7859594284266701,0.7343785673852574,0.6733894734311411,0.5489613161755877
-1,-1,1,0.681676695753902,0.41084133221186,1,0.75,0.41084133221186,0.641171262542809,0.74749498997996,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
-1,1,1,0.786232141249958,0.7027886261852979,0,0.75,0.786232141249958,0.6372321020656271,0.7421568627450981,0.7859594284266701,0.7343785673852574,0.6733894734311411,0.5489613161755877
1,1,-1,0.40698981144950397,0.588370735544956,0,0.75,0.40698981144950397,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
-1,-1,-1,0.142770521726238,0.0537492340752655,1,0.75,0.0537492340752655,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
1,1,-1,0.36632990678463706,0.5793376471942641,1,0.25,0.5793376471942641,0.155920748112317,0.257843137254902,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
-1,1,-1,0.229574297804662,0.32819531437824,1,0.25,0.32819531437824,0.36023973872609005,0.257843137254902,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
-1,-1,-1,0.103782260637173,0.0481959214959186,1,0.75,0.0481959214959186,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
1,1,1,0.947309311955995,0.955790660566055,0,0.75,0.947309311955995,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
-1,-1,-1,0.103514560429729,0.0363457963547514,1,0.75,0.0363457963547514,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
-1,1,1,0.802900220664565,0.639844083370671,1,0.25,0.639844083370671,0.36276789793437303,0.257843137254902,0.7859594284266701,0.7343785673852574,0.6733894734311411,0.5489613161755877
1,-1,-1,0.270400333426497,0.31371388950992896,0,0.75,0.270400333426497,0.632992532426379,0.743243243243243,0.22660749760722532,0.3367441587977931,0.31645656479301143,0.35490535821236957
-1,-1,-1,0.0672271243546716,0.0413948742336036,1,0.75,0.0413948742336036,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
-1,-1,-1,0.037075627255626,0.0527364965958498,0,0.25,0.037075627255626,0.36135258739110404,0.25250501002004,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
-1,-1,1,0.6258553857373249,0.408513104862534,1,0.75,0.408513104862534,0.641171262542809,0.74749498997996,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
-1,-1,-1,0.0725831316088691,0.0649572968383655,1,0.75,0.0649572968383655,0.638647412608896,0.74749498997996,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
-1,1,-1,0.24235717321068104,0.3443065222038729,0,0.75,0.24235717321068104,0.6397602612739101,0.7421568627450981,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
1,1,-1,0.365333363019913,0.591922256377567,0,0.75,0.365333363019913,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
-1,-1,1,0.650901450832389,0.39741900396868696,1,0.75,0.39741900396868696,0.641171262542809,0.74749498997996,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
1,-1,1,0.7893853207413459,0.670709284475881,0,0.75,0.7893853207413459,0.630444313206129,0.743243243243243,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
-1,1,-1,0.214828511359196,0.32250417351780897,1,0.25,0.32250417351780897,0.36023973872609005,0.257843137254902,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
-1,1,-1,0.234415940214841,0.272374823395285,0,0.75,0.234415940214841,0.6397602612739101,0.7421568627450981,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
-1,1,-1,0.20651620215707897,0.29873974736153497,0,0.75,0.20651620215707897,0.6397602612739101,0.7421568627450981,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
-1,1,1,0.7567329954015609,0.6799975477697541,0,0.75,0.7567329954015609,0.6372321020656271,0.7421568627450981,0.7859594284266701,0.7343785673852574,0.6733894734311411,0.5489613161755877
1,-1,-1,0.22662462745167397,0.338589482661185,0,0.75,0.22662462745167397,0.632992532426379,0.743243243243243,0.22660749760722532,0.3367441587977931,0.31645656479301143,0.35490535821236957
1,1,1,0.887752324014859,0.9430216381451559,0,0.75,0.887752324014859,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
1,1,-1,0.4478096328311121,0.598584565967006,0,0.75,0.4478096328311121,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
1,-1,-1,0.256747809661327,0.29946379409159496,0,0.75,0.256747809661327,0.632992532426379,0.743243243243243,0.22660749760722532,0.3367441587977931,0.31645656479301143,0.35490535821236957
-1,1,-1,0.24185239041124398,0.34690789996078203,0,0.75,0.24185239041124398,0.6397602612739101,0.7421568627450981,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
1,-1,-1,0.23708739265610798,0.28395020598716,0,0.75,0.23708739265610798,0.632992532426379,0.743243243243243,0.22660749760722532,0.3367441587977931,0.31645656479301143,0.35490535821236957
1,1,-1,0.38033126193853706,0.592034527067125,1,0.25,0.592034527067125,0.155920748112317,0.257843137254902,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
1,1,-1,0.41751128157658296,0.57331279676187,1,0.25,0.57331279676187,0.155920748112317,0.257843137254902,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
-1,-1,1,0.6483193315891489,0.414709734706133,1,0.75,0.414709734706133,0.641171262542809,0.74749498997996,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
-1,1,-1,0.19074712799229102,0.344830060482885,1,0.25,0.344830060482885,0.36023973872609005,0.257843137254902,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
-1,-1,-1,0.120605935290155,0.0427917470431158,0,0.25,0.120605935290155,0.36135258739110404,0.25250501002004,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
1,-1,-1,0.255826551860818,0.32382226206769205,0,0.75,0.255826551860818,0.632992532426379,0.743243243243243,0.22660749760722532,0.3367441587977931,0.31645656479301143,0.35490535821236957
1,-1,1,0.790361323571604,0.654632096969315,1,0.25,0.654632096969315,0.369555686793871,0.25675675675675697,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
1,1,1,0.9353247134622701,0.954157400159504,0,0.75,0.9353247134622701,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
-1,-1,1,0.6258390834691079,0.4381201285584821,1,0.75,0.4381201285584821,0.641171262542809,0.74749498997996,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
1,1,1,0.93484116113791,0.942490627203783,0,0.75,0.93484116113791,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
1,1,1,0.936170556188279,0.9454039756137229,0,0.75,0.936170556188279,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
-1,-1,-1,0.119247698346144,0.0420617478947898,0,0.25,0.119247698346144,0.36135258739110404,0.25250501002004,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
1,1,-1,0.38152647120280103,0.560637801900681,0,0.75,0.38152647120280103,0.844079251887683,0.7421568627450981,0.367175735895234,0.3367441587977931,0.5833119570253401,0.4799014018727333
-1,-1,-1,0.0693075310081296,0.0516846964020404,0,0.25,0.0693075310081296,0.36135258739110404,0.25250501002004,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
-1,1,-1,0.252632917825846,0.283291480988216,1,0.25,0.283291480988216,0.36023973872609005,0.257843137254902,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
-1,-1,-1,0.10933109508039698,0.0609487024253788,0,0.25,0.10933109508039698,0.36135258739110404,0.25250501002004,0.08769142706160649,0.3367441587977931,0.04973363342054038,0.22791894134946872
1,1,1,0.890728409902125,0.949654818948349,0,0.75,0.890728409902125,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
-1,-1,1,0.647334048139958,0.411469747364562,1,0.75,0.411469747364562,0.641171262542809,0.74749498997996,0.6453911901386614,0.7343785673852574,0.4065340811988124,0.42396527251522403
1,-1,1,0.7899177205486371,0.638525061804276,0,0.75,0.7899177205486371,0.630444313206129,0.743243243243243,0.7843072606842802,0.7343785673852574,0.6732570125712835,0.5509516893781248
-1,1,-1,0.227032665799937,0.368291387988168,0,0.75,0.227032665799937,0.6397602612739101,0.7421568627450981,0.22825966534961517,0.3367441587977931,0.31658902565286906,0.3529149850098325
1,1,1,0.926138528208131,0.946374829098621,0,0.75,0.926138528208131,0.842632289768378,0.7421568627450981,0.9248754989722889,0.7343785673852574,0.9401124048036121,0.6759477330384887
