V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred,reg0,reg1
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.717624563877631,0.697287789784362,1,0.5,0.697287789784362,0.45131002960541705,0.7029957474632679,0.697287789784362
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.6029262275127739,0.5431218108400171,0,0.5,0.6029262275127739,0.497364445650643,0.6029262275127739,0.5621982157172031
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.809219310784587,0.806241393680122,1,0.5,0.806241393680122,0.442023946993988,0.838441795238863,0.806241393680122
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.41978597412048996,0.42752484583277,1,0.5,0.42752484583277,0.48115652670001097,0.444465971125101,0.42752484583277
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.48844844705897994,0.42045622576769703,1,0.5,0.42045622576769703,0.533670544965229,0.49651385898017897,0.42045622576769703
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7629864905221129,0.7114105514930941,0,0.5,0.7629864905221129,0.527187223592227,0.7629864905221129,0.711684075854218
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.538898125155152,0.4310528865542179,1,0.5,0.4310528865542179,0.559659114637613,0.545947046169736,0.4310528865542179
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.665841837927575,0.729986955621303,0,0.5,0.665841837927575,0.582920996096032,0.665841837927575,0.6614322423827521
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.690411106097823,0.7347406698095301,0,0.5,0.690411106097823,0.6110251007467521,0.690411106097823,0.7274669779704058
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.40592284932854794,0.352410554775381,0,0.5,0.40592284932854794,0.47618462139654705,0.40592284932854794,0.380507209779101
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7470621830264409,0.61699476031683,0,0.5,0.7470621830264409,0.451629665283996,0.7470621830264409,0.5787855680914351
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5868575803609329,0.570176946285109,0,0.5,0.5868575803609329,0.533411643690238,0.5868575803609329,0.5675140422176049
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.565793361225718,0.518760058868729,0,0.5,0.565793361225718,0.49442341397029793,0.565793361225718,0.495181667140145
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.5582584522944449,0.682233027633975,0,0.5,0.5582584522944449,0.629305337916719,0.5582584522944449,0.7117945788915991
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.595228908574334,0.567127691552803,0,0.5,0.595228908574334,0.501359180435933,0.595228908574334,0.535241609891461
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.81855122530772,0.7818960806059441,0,0.5,0.81855122530772,0.54808643067881,0.81855122530772,0.796954728526006
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.642364386423866,0.5822711759984921,0,0.5,0.642364386423866,0.5055795990556371,0.642364386423866,0.5756803028691391
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.614677192728969,0.532225306013134,0,0.5,0.614677192728969,0.46357022981840507,0.614677192728969,0.527653871310673
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.450246202761454,0.455533190819771,0,0.5,0.450246202761454,0.50838156247745,0.450246202761454,0.452346377643359
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.525918899449726,0.385833221062716,0,0.5,0.525918899449726,0.403658957844961,0.525918899449726,0.37441899662527295
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.663098644651613,0.6966481076414891,1,0.5,0.6966481076414891,0.416135314036414,0.690411106097823,0.6966481076414891
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.6268442837421391,0.58669478582932,1,0.5,0.58669478582932,0.48784933881384296,0.595228908574334,0.58669478582932
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.695957951325463,0.7817861453998292,1,0.5,0.7817861453998292,0.377731292816069,0.693716662734268,0.7817861453998292
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.594340897081766,0.5689576017892479,1,0.5,0.5689576017892479,0.471344565088649,0.6184044217244921,0.5689576017892479
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7460928639986829,0.628525751072631,1,0.5,0.628525751072631,0.531002062374418,0.7072146129954859,0.628525751072631
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6945397297561291,0.669232250543994,1,0.5,0.669232250543994,0.460819883096601,0.705750965128678,0.669232250543994
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5833709545380711,0.46910609577759205,1,0.5,0.46910609577759205,0.548480624375018,0.545947046169736,0.46910609577759205
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.728219407607494,0.5558678911956441,1,0.5,0.5558678911956441,0.5613202896907221,0.6936271906545409,0.5558678911956441
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.487656856904863,0.461553519156633,0,0.5,0.487656856904863,0.5142594511372179,0.487656856904863,0.474341079111447
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.57841618331404,0.49466811023373797,1,0.5,0.49466811023373797,0.521351526486586,0.575120140968458,0.49466811023373797
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5752141332752839,0.561463492867496,1,0.5,0.561463492867496,0.497418793720856,0.570572911638031,0.561463492867496
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.694319719046217,0.651773294375564,0,0.5,0.694319719046217,0.510301688760229,0.694319719046217,0.6187906028026801
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.610970315482232,0.538222759448954,1,0.5,0.538222759448954,0.528208468772303,0.633013283143694,0.538222759448954
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.586820100724823,0.515730330509108,0,0.5,0.586820100724823,0.471480101388622,0.586820100724823,0.514789729817753
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.700184014704763,0.6145614109405689,1,0.5,0.6145614109405689,0.501303484925127,0.6876993037958801,0.6145614109405689
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.705944402615095,0.7119241157622901,1,0.5,0.7119241157622901,0.429701232523392,0.705750965128678,0.7119241157622901
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.700447048648282,0.572462684651837,1,0.5,0.572462684651837,0.575583326543416,0.7072146129954859,0.572462684651837
0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.501712747328887,0.521953226635829,1,0.5,0.521953226635829,0.466959789783195,0.534687792189832,0.521953226635829
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.659153566474408,0.65111883432099,1,0.5,0.65111883432099,0.47681621418077796,0.691849880645342,0.65111883432099
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.532895652593803,0.5364160209140441,0,0.5,0.532895652593803,0.557128276606652,0.532895652593803,0.51152972437541
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.38202186015831296,0.349730844976803,0,0.5,0.38202186015831296,0.47927160972911703,0.38202186015831296,0.380507209779101
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.41703541132961996,0.39929478879978797,1,0.5,0.39929478879978797,0.4832821412426071,0.444465971125101,0.39929478879978797
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.58941994137,0.56010994055061,0,0.5,0.58941994137,0.516986837891562,0.58941994137,0.56735299437373
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.328782400166236,0.287289067807964,0,0.5,0.328782400166236,0.46474403637791,0.328782400166236,0.36961971113594205
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.6422589066266221,0.6295288449658499,0,0.5,0.6422589066266221,0.569107242873143,0.6422589066266221,0.628048474382104
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.685287394491737,0.713628579112636,1,0.5,0.713628579112636,0.4308216538004771,0.705750965128678,0.713628579112636
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.7000442080369019,0.7011084623186921,1,0.5,0.7011084623186921,0.45560734577619205,0.7029957474632679,0.7011084623186921
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.6929987614432961,0.7198571865742719,0,0.5,0.6929987614432961,0.591396400469558,0.6929987614432961,0.765276446244322
0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.534687792189832,0.5285258363085871,0,0.5,0.534687792189832,0.530958744663748,0.534687792189832,0.521953226635829
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.540915018408738,0.434237725390168,0,0.5,0.540915018408738,0.431818790522938,0.540915018408738,0.428643162005079
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.4269940180005711,0.34817136717333697,0,0.5,0.4269940180005711,0.466353656102861,0.4269940180005711,0.41422938935539605
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5857880837639711,0.49828840234804495,1,0.5,0.49828840234804495,0.563179017824641,0.5921472479245861,0.49828840234804495
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.676144865831845,0.6233741810290121,1,0.5,0.6233741810290121,0.5196510406078371,0.684464077639996,0.6233741810290121
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.684464077639996,0.5857474225943511,0,0.5,0.684464077639996,0.47257014537603104,0.684464077639996,0.618025675994376
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.41827141468047796,0.4044100665461479,1,0.5,0.4044100665461479,0.50072996285559,0.42667146580043,0.4044100665461479
0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.527026403567029,0.45111925755352206,1,0.5,0.45111925755352206,0.5487200938297561,0.521165603754799,0.45111925755352206
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.46684952963051496,0.45298762111970203,0,0.5,0.46684952963051496,0.507009017060922,0.46684952963051496,0.455865934584946
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.48813184724031394,0.4223411697685321,1,0.5,0.4223411697685321,0.5360711262153279,0.498568072727213,0.4223411697685321
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.654015499846723,0.6920979367291279,0,0.5,0.654015499846723,0.5994633189188929,0.654015499846723,0.7274669779704058
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.700697518328511,0.6837866810130171,1,0.5,0.6837866810130171,0.45506876620715403,0.705750965128678,0.6837866810130171
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.61917291261463,0.6445928397205071,1,0.5,0.6445928397205071,0.44680049882563105,0.6399292376534891,0.6445928397205071
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.711317167821562,0.632420702282887,1,0.5,0.632420702282887,0.4732328148700611,0.705750965128678,0.632420702282887
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.7292473582421771,0.77641073007521,0,0.5,0.7292473582421771,0.597617106643213,0.7292473582421771,0.765276446244322
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.499091433475651,0.41211050662319504,1,0.5,0.41211050662319504,0.5358955303120619,0.486786312647641,0.41211050662319504
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.650712313354793,0.529935865849687,0,0.5,0.650712313354793,0.479124584454959,0.650712313354793,0.5467957004496189
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.691849880645342,0.716170785049426,0,0.5,0.691849880645342,0.583378097237542,0.691849880645342,0.6614322423827521
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.311411772935009,0.26062602819916303,1,0.5,0.26062602819916303,0.5420975467634871,0.282376503022501,0.26062602819916303
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5876756952612701,0.514284719300161,0,0.5,0.5876756952612701,0.491062021270669,0.5876756952612701,0.502855448977365
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.45150135253110996,0.41422938935539605,1,0.5,0.41422938935539605,0.5236126935341121,0.43270468683384394,0.41422938935539605
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.405480260727975,0.363381467284834,0,0.5,0.405480260727975,0.47874711055707,0.405480260727975,0.380507209779101
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.732010888671131,0.6441181594956171,1,0.5,0.6441181594956171,0.507642404187602,0.7282448232344509,0.6441181594956171
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.562989492197063,0.530939602986036,0,0.5,0.562989492197063,0.52932816242012,0.562989492197063,0.567379457877954
0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.5675406771975949,0.495181667140145,1,0.5,0.495181667140145,0.508263900995046,0.553563380335388,0.495181667140145
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.754422611359702,0.658042392702609,1,0.5,0.658042392702609,0.519815274237152,0.7315733206514441,0.658042392702609
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.398016494674305,0.4505823406283379,1,0.5,0.4505823406283379,0.432012724296729,0.282376503022501,0.4505823406283379
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.432567581193065,0.41969706131882006,0,0.5,0.432567581193065,0.48581980935765506,0.432567581193065,0.413912608201221
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.9128669304951049,0.80956396465893,1,0.5,0.80956396465893,0.496163140984034,1.0,0.80956396465893
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.621265193739588,0.553420069201055,1,0.5,0.553420069201055,0.502116971478684,0.6029262275127739,0.553420069201055
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.6285171182496669,0.6405916295720839,0,0.5,0.6285171182496669,0.5427923575523851,0.6285171182496669,0.62569197829149
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7315733206514441,0.6670871984443429,0,0.5,0.7315733206514441,0.503995720695686,0.7315733206514441,0.647964859092695
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.604967364260409,0.568532371529477,1,0.5,0.568532371529477,0.49833599399895206,0.642364386423866,0.568532371529477
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.570682628989407,0.478944953303899,1,0.5,0.478944953303899,0.535354287817035,0.5555503646744461,0.478944953303899
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6839119265027939,0.637930201593166,1,0.5,0.637930201593166,0.5113074201332071,0.6910771490575729,0.637930201593166
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.7010122562677559,0.644018947446522,0,0.5,0.7010122562677559,0.509852560462992,0.7010122562677559,0.6890960455988749
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6624591135895179,0.5467957004496189,1,0.5,0.5467957004496189,0.527304910498399,0.64542365532437,0.5467957004496189
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5937831836979399,0.586354924191341,0,0.5,0.5937831836979399,0.5319139334918239,0.5937831836979399,0.5689576017892479
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.599345990659307,0.48469209621672793,0,0.5,0.599345990659307,0.42155400381321295,0.599345990659307,0.4648956097840589
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.6804628915526719,0.618453021471948,1,0.5,0.618453021471948,0.47846562405555704,0.6626769638044809,0.618453021471948
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.4998196334925061,0.37441899662527295,1,0.5,0.37441899662527295,0.583273230168486,0.5417705546066279,0.37441899662527295
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6910771490575729,0.632808280717205,0,0.5,0.6910771490575729,0.489950991903573,0.6910771490575729,0.637930201593166
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.633013283143694,0.548242740478036,0,0.5,0.633013283143694,0.475242713181599,0.633013283143694,0.5440271689978821
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.478244639559206,0.394564267434632,0,0.5,0.478244639559206,0.46294376759300104,0.478244639559206,0.379677147234677
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.810729789746059,0.734295501236506,0,0.5,0.810729789746059,0.507547789529424,0.810729789746059,0.7388352531676109
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.413349152396033,0.31086157480372695,1,0.5,0.31086157480372695,0.6045950107773299,0.46525805520154295,0.31086157480372695
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.6356645793966099,0.6622694947404929,0,0.5,0.6356645793966099,0.567421605361364,0.6356645793966099,0.6570389495577839
