V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred,reg0,reg1
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5101556139379729,0.584527371624718,1,0.5,0.584527371624718,0.465681613987981,0.5250669820075821,0.584527371624718
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37002728960865006,0.4584418836723889,1,0.5,0.4584418836723889,0.473012359035334,0.347600734808631,0.4584418836723889
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.596667133669994,0.6105710338436291,0,0.5,0.596667133669994,0.537723355003008,0.596667133669994,0.613599829850352
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.251109991705247,0.31306763053649606,0,0.5,0.251109991705247,0.5205889661205171,0.251109991705247,0.294305775513324
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.38553688688426,0.564910078588766,0,0.5,0.38553688688426,0.528155595525464,0.38553688688426,0.654250286951678
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5989205379648199,0.6481748460664589,1,0.5,0.6481748460664589,0.46111154345256394,0.608226329588428,0.6481748460664589
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.616688242921434,0.535075239088256,1,0.5,0.535075239088256,0.459335772409456,0.688732189344391,0.535075239088256
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.707075503711172,0.734080395920977,0,0.5,0.707075503711172,0.5428875775538721,0.707075503711172,0.717820427683491
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6659729072359829,0.6013700335031011,1,0.5,0.6013700335031011,0.46097527481817996,0.591964778063095,0.6013700335031011
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.185118917670436,0.21228075453123998,0,0.5,0.185118917670436,0.518340451278865,0.185118917670436,0.262681527616706
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.594278190418261,0.5734445294964399,0,0.5,0.594278190418261,0.537122223046551,0.594278190418261,0.552576929998952
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.327022304390293,0.37709749541095794,1,0.5,0.37709749541095794,0.474572083496233,0.386610810300718,0.37709749541095794
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.450234032489495,0.471542851831748,0,0.5,0.450234032489495,0.532672643602577,0.450234032489495,0.48447417644644397
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.6924806822507871,0.667297121372191,1,0.5,0.667297121372191,0.45649724326810903,0.700940418780058,0.667297121372191
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17238180711168,0.18040625864162502,0,0.5,0.17238180711168,0.5170511322387511,0.17238180711168,0.262681527616706
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6824198714881159,0.739579937584351,0,0.5,0.6824198714881159,0.543155024185877,0.6824198714881159,0.7349335341308101
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.172536512707062,0.321827177192794,1,0.5,0.321827177192794,0.480998759690358,0.274951129112253,0.321827177192794
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.20477077471124,0.251418023472125,0,0.5,0.20477077471124,0.51968299860782,0.20477077471124,0.262681527616706
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.615978482243194,0.707607438967606,0,0.5,0.615978482243194,0.5386320509006179,0.615978482243194,0.7497846747932629
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.816960039618336,0.827835717265882,0,0.5,0.816960039618336,0.548403280192427,0.816960039618336,0.8501645000876709
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.419352286409915,0.446093250449224,1,0.5,0.446093250449224,0.471523109421416,0.37220863701181894,0.446093250449224
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.408129623751581,0.514838560697812,1,0.5,0.514838560697812,0.47158421789696703,0.4109113102755179,0.514838560697812
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.51610376025957,0.603915497611144,0,0.5,0.51610376025957,0.5357241285714529,0.51610376025957,0.641015057912703
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.722078464609951,0.7644648791549592,0,0.5,0.722078464609951,0.544045700607544,0.722078464609951,0.7653605802540631
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7094654745953821,0.717820427683491,1,0.5,0.717820427683491,0.457460235873264,0.6566869295207901,0.717820427683491
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.502054982420829,0.6071049115908729,0,0.5,0.502054982420829,0.5343855701974729,0.502054982420829,0.596012400860006
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.696069719616801,0.6598074966235771,1,0.5,0.6598074966235771,0.45795403022698106,0.6896907808295761,0.6598074966235771
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.531173172867383,0.5490066424757529,1,0.5,0.5490066424757529,0.46536109215815097,0.527621647641774,0.5490066424757529
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.465471523597967,0.49060239462033006,0,0.5,0.465471523597967,0.53231375001721,0.465471523597967,0.525648412460403
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.485974934693779,0.48937487204173297,1,0.5,0.48937487204173297,0.467419808704749,0.450234032489495,0.48937487204173297
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.687897453634786,0.688404784248299,0,0.5,0.687897453634786,0.5428328424031029,0.687897453634786,0.7467752049196899
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.318156871107422,0.315052382271423,1,0.5,0.315052382271423,0.47576661851144797,0.35044008827289,0.315052382271423
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.416528883044926,0.626391019456652,1,0.5,0.626391019456652,0.46957491850666205,0.38553688688426,0.626391019456652
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.532707818062238,0.611229459776419,1,0.5,0.611229459776419,0.46591783106818496,0.507469591202553,0.611229459776419
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.46191434696689504,0.408361606312615,1,0.5,0.408361606312615,0.46969801161934205,0.465471523597967,0.408361606312615
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.594504019266458,0.579239362972261,0,0.5,0.594504019266458,0.537674488538628,0.594504019266458,0.583224847255491
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.586667243431233,0.558560004071682,0,0.5,0.586667243431233,0.536061472185539,0.586667243431233,0.519967466544196
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.874276777926094,0.8530980081889691,0,0.5,0.874276777926094,0.550438015941019,0.874276777926094,0.8416401490727091
0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.440967704850599,0.47959588873719106,1,0.5,0.47959588873719106,0.468746686993531,0.455082650937045,0.47959588873719106
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8635154618454941,0.819182516514978,0,0.5,0.8635154618454941,0.5502612830892221,0.8635154618454941,0.700538600560946
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.760318758142672,0.708784301288255,0,0.5,0.760318758142672,0.5454386773307051,0.760318758142672,0.700538600560946
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6454937950289671,0.6376216501003841,1,0.5,0.6376216501003841,0.459297452198954,0.63022414609638,0.6376216501003841
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.6187925075593039,0.733080323252908,0,0.5,0.6187925075593039,0.5396073127764249,0.6187925075593039,0.7497846747932629
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.527621647641774,0.552954822809101,0,0.5,0.527621647641774,0.5350435076547729,0.527621647641774,0.5490066424757529
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.282671951458492,0.473362073543948,0,0.5,0.282671951458492,0.521940783448043,0.282671951458492,0.554342870269516
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.160774746829307,0.15555601025252,0,0.5,0.160774746829307,0.517608237932321,0.160774746829307,0.262681527616706
0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39408351122628493,0.50082861679462,0,0.5,0.39408351122628493,0.5286247841396691,0.39408351122628493,0.4645055153683571
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.550273670226162,0.560763422456055,1,0.5,0.560763422456055,0.465171029051274,0.54407344485978,0.560763422456055
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7393496402271991,0.7467752049196899,1,0.5,0.7467752049196899,0.45518998234651603,0.744838810110407,0.7467752049196899
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.392722707787066,0.452177282982307,1,0.5,0.452177282982307,0.47323810611963896,0.374812256134367,0.452177282982307
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.535349340550316,0.541600868211297,0,0.5,0.535349340550316,0.535224782013408,0.535349340550316,0.519967466544196
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.132657546099005,0.21843495214431896,1,0.5,0.21843495214431896,0.48501614179483205,0.0344173893407613,0.21843495214431896
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8903075461396942,0.7614842791257609,1,0.5,0.7614842791257609,0.448174688863365,0.926549944827645,0.7614842791257609
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.41559780049618,0.39719757764184793,1,0.5,0.39719757764184793,0.470282422583516,0.446118719525507,0.39719757764184793
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18768355874039497,0.31286250868918103,1,0.5,0.31286250868918103,0.48122556411359296,0.19621591986261103,0.31286250868918103
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6861075519642359,0.7223569180491499,1,0.5,0.7223569180491499,0.45644436145087197,0.726169980495843,0.7223569180491499
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.702261003374705,0.7197576458911898,0,0.5,0.702261003374705,0.544202334110171,0.702261003374705,0.7467752049196899
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.716007889274102,0.7559558851697941,1,0.5,0.7559558851697941,0.457579707022843,0.656950537186155,0.7559558851697941
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.778590133061244,0.863395868135853,0,0.5,0.778590133061244,0.546397448535229,0.778590133061244,0.7683119216842249
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.420165014966611,0.47591547032371095,1,0.5,0.47591547032371095,0.46909436183752395,0.46216170406756296,0.47591547032371095
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.60980612182832,0.46538598372640605,0,0.5,0.60980612182832,0.539444000314807,0.60980612182832,0.535075239088256
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.48628737195122396,0.624680648935278,1,0.5,0.624680648935278,0.46575531448393104,0.568253490584324,0.624680648935278
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14354662479663902,0.219782836544907,1,0.5,0.219782836544907,0.48364678495412,0.230300785842979,0.219782836544907
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.793043625680528,0.7051970333415111,0,0.5,0.793043625680528,0.548014699478808,0.793043625680528,0.6669443600432321
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.7548213860924541,0.8100753878438801,1,0.5,0.8100753878438801,0.453865359825116,0.769115503752512,0.8100753878438801
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.622482915391693,0.636004519374378,0,0.5,0.622482915391693,0.539285035660075,0.622482915391693,0.5876166605812739
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.233961905980075,0.262681527616706,1,0.5,0.262681527616706,0.47960933029087,0.20477077471124,0.262681527616706
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.677907768929677,0.685968361903706,0,0.5,0.677907768929677,0.541951675893467,0.677907768929677,0.7031086415976999
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.449542346974361,0.492643442680774,0,0.5,0.449542346974361,0.53238768627073,0.449542346974361,0.502820764272247
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.706908619433963,0.697819838028225,0,0.5,0.706908619433963,0.5435763608166091,0.706908619433963,0.7467752049196899
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.866473893857006,0.8501645000876709,1,0.5,0.8501645000876709,0.4489614451948279,0.858143964412723,0.8501645000876709
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.40972501676453205,0.45146903296216206,0,0.5,0.40972501676453205,0.528773927929294,0.40972501676453205,0.40530230220072905
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6379260292793161,0.6761721181449489,1,0.5,0.6761721181449489,0.46025062676232703,0.617532765825533,0.6761721181449489
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.754878992848376,0.700538600560946,1,0.5,0.700538600560946,0.45532056234491297,0.760318758142672,0.700538600560946
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.726169980495843,0.7103105383572249,0,0.5,0.726169980495843,0.543793430239565,0.726169980495843,0.6598074966235771
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.5740287994330551,0.6607302571737579,0,0.5,0.5740287994330551,0.536826100068627,0.5740287994330551,0.677538567481997
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.3908848401426379,0.510705406792611,1,0.5,0.510705406792611,0.46987871330571795,0.434872560539276,0.510705406792611
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.598885557212455,0.584206171527586,1,0.5,0.584206171527586,0.461684406773872,0.622482915391693,0.584206171527586
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.66803122874684,0.7221284132043292,0,0.5,0.66803122874684,0.542191911546924,0.66803122874684,0.754746107175814
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.411369184909323,0.521059734304099,0,0.5,0.411369184909323,0.529266766390328,0.411369184909323,0.524168534459302
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.245081853371578,0.383349878922994,1,0.5,0.383349878922994,0.477959843814017,0.299238877167142,0.383349878922994
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.610081431214846,0.642714606845972,0,0.5,0.610081431214846,0.539049237644233,0.610081431214846,0.636349486873665
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.48141340562504403,0.481735043723166,0,0.5,0.48141340562504403,0.5321979122295639,0.48141340562504403,0.452706814345602
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.431968523420036,0.576338592558937,0,0.5,0.431968523420036,0.530768157437574,0.431968523420036,0.469059202316089
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.475834827075985,0.502685546898044,0,0.5,0.475834827075985,0.53246956079188,0.475834827075985,0.452706814345602
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.780088634703537,0.905132186788888,0,0.5,0.780088634703537,0.547302965621944,0.780088634703537,0.7683119216842249
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.6193847106067271,0.7497846747932629,1,0.5,0.7497846747932629,0.46020489781703294,0.6101485395816,0.7497846747932629
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.46476110113099894,0.49633197870861107,1,0.5,0.49633197870861107,0.468369835229584,0.46216170406756296,0.49633197870861107
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.333085376712273,0.334005935672,1,0.5,0.334005935672,0.474457213714789,0.386610810300718,0.334005935672
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.486103350321695,0.48447417644644397,1,0.5,0.48447417644644397,0.467378234064155,0.450234032489495,0.48447417644644397
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.49366239239553206,0.537515069509356,1,0.5,0.537515069509356,0.467601253240108,0.498715875103182,0.537515069509356
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.526483566852934,0.5232063357205,1,0.5,0.5232063357205,0.46644397429942397,0.48942344244302005,0.5232063357205
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6060514047088941,0.612787504508592,0,0.5,0.6060514047088941,0.5398391192377029,0.6060514047088941,0.5876166605812739
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6634473974423829,0.5754653192218799,0,0.5,0.6634473974423829,0.5402259944547589,0.6634473974423829,0.6167406473506011
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.249112694973466,0.3759248162379079,1,0.5,0.3759248162379079,0.47799820725803205,0.266163115009663,0.3759248162379079
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.538704596098634,0.5215153283180161,1,0.5,0.5215153283180161,0.463449749466699,0.5587124837337379,0.5215153283180161
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.372747300635136,0.344349375841596,0,0.5,0.372747300635136,0.5267869974116599,0.372747300635136,0.388205870509398
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6234851783790191,0.5887770062310129,0,0.5,0.6234851783790191,0.538044400809634,0.6234851783790191,0.583224847255491
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.168404779028084,0.35545242692864204,0,0.5,0.168404779028084,0.518038201948265,0.168404779028084,0.524168534459302
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.9213598863540771,0.84268864236695,1,0.5,0.84268864236695,0.446224928318749,0.926549944827645,0.84268864236695
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5244337507341971,0.5928904018269151,1,0.5,0.5928904018269151,0.465083364811676,0.5250669820075821,0.5928904018269151
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.38026427731507895,0.38511906705915205,0,0.5,0.38026427731507895,0.5283233134718279,0.38026427731507895,0.388205870509398
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.525613393740771,0.586543219308412,1,0.5,0.586543219308412,0.464026943551246,0.5736153627515239,0.586543219308412
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36783014596966296,0.4645055153683571,1,0.5,0.4645055153683571,0.472379868382409,0.347600734808631,0.4645055153683571
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.548016375581752,0.5759228075670489,0,0.5,0.548016375581752,0.534775765298659,0.548016375581752,0.563587105609337
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.589530549661366,0.613599829850352,1,0.5,0.613599829850352,0.462304152276016,0.596667133669994,0.613599829850352
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.446118719525507,0.431231457350325,0,0.5,0.446118719525507,0.5295597379317629,0.446118719525507,0.44366687855581
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6411264403673871,0.5609624393850471,1,0.5,0.5609624393850471,0.46049284724601397,0.615840089645531,0.5609624393850471
0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.410683981871178,0.391187030518881,0,0.5,0.410683981871178,0.5275537659729029,0.410683981871178,0.37709749541095794
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6253083489492371,0.636349486873665,1,0.5,0.636349486873665,0.461049751119449,0.610081431214846,0.636349486873665
0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.442948312027445,0.43210983286019305,1,0.5,0.43210983286019305,0.470596623469172,0.446118719525507,0.43210983286019305
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16113347908542902,0.25268158105536903,1,0.5,0.25268158105536903,0.482185967022781,0.19082213177760698,0.25268158105536903
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5286426659364749,0.552529689130088,0,0.5,0.5286426659364749,0.53584324944011,0.5286426659364749,0.588521938065685
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.5961563534328449,0.757237826003444,1,0.5,0.757237826003444,0.460881229039491,0.6015399219978629,0.757237826003444
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.591964778063095,0.5858556995399741,0,0.5,0.591964778063095,0.538547171261832,0.591964778063095,0.55623844703854
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7863651465051129,0.791971009631644,0,0.5,0.7863651465051129,0.547799476559236,0.7863651465051129,0.700538600560946
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.506624438962906,0.5712998520042271,1,0.5,0.5712998520042271,0.46567548984790996,0.525211570783186,0.5712998520042271
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6728357982701241,0.6167406473506011,1,0.5,0.6167406473506011,0.458170582844044,0.656247313137937,0.6167406473506011
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.525211570783186,0.537515867129667,0,0.5,0.525211570783186,0.53399612654136,0.525211570783186,0.545630242828503
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.5065093619857121,0.627025914326365,1,0.5,0.627025914326365,0.467044964150574,0.452023755590098,0.627025914326365
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.43921321713971295,0.522724257512748,0,0.5,0.43921321713971295,0.5309252608620321,0.43921321713971295,0.510705406792611
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.696541312842183,0.659487447121381,0,0.5,0.696541312842183,0.5420134443440039,0.696541312842183,0.7031086415976999
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.506424327103896,0.525648412460403,1,0.5,0.525648412460403,0.46682552249123105,0.5251244967930129,0.525648412460403
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.5456326076063429,0.453364277570526,1,0.5,0.453364277570526,0.46457181565329,0.570139420274707,0.453364277570526
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.545986267109318,0.677538567481997,1,0.5,0.677538567481997,0.46258456211959204,0.5740287994330551,0.677538567481997
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.289299620853818,0.25473310801028304,1,0.5,0.25473310801028304,0.47742781497508796,0.294232667058459,0.25473310801028304
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5646640593950171,0.6457729605441089,0,0.5,0.5646640593950171,0.536575820034,0.5646640593950171,0.7488688574915101
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.385638127246104,0.610978268360725,1,0.5,0.610978268360725,0.469294436437591,0.40652548211885,0.610978268360725
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0875783145463294,0.12011566024850899,0,0.5,0.0875783145463294,0.513612510036514,0.0875783145463294,0.203720144188172
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.381534132852636,0.49801490617354105,0,0.5,0.381534132852636,0.528034380817795,0.381534132852636,0.512468305196093
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23879037591505498,0.313522732547373,1,0.5,0.313522732547373,0.47906024426370397,0.289002145704822,0.313522732547373
