V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred,reg0,reg1
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.439263593179776,0.41603650873304604,1,0.5,0.41603650873304604,0.483179355131622,0.47481971077022905,0.41603650873304604
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22282407986207298,0.134340018640536,1,0.5,0.134340018640536,0.475283407320137,0.243427515610043,0.134340018640536
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.659848335388693,0.466310070005206,1,0.5,0.466310070005206,0.4636127426335929,0.614135307442104,0.466310070005206
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.5894222762265661,0.631191794685815,0,0.5,0.5894222762265661,0.511631516366181,0.5894222762265661,0.634087346894371
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.33701999996262105,0.138663634013946,0,0.5,0.33701999996262105,0.530860073474528,0.33701999996262105,0.154948392770156
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8822743803269691,0.733977542183515,0,0.5,0.8822743803269691,0.533610129883412,0.8822743803269691,0.662320179496216
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37554550085530797,0.38071224722196995,0,0.5,0.37554550085530797,0.513800247503434,0.37554550085530797,0.404197281589515
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36838086782168894,0.321136146337415,1,0.5,0.321136146337415,0.4815661641540421,0.348465149395615,0.321136146337415
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39050557142133707,0.325556953259094,0,0.5,0.39050557142133707,0.518593033667639,0.39050557142133707,0.362859642113074
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17499615304131,0.0153498531518689,0,0.5,0.17499615304131,0.527905459143981,0.17499615304131,0.0965559590620673
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.219284966779917,0.0696026557814874,0,0.5,0.219284966779917,0.5307090632410999,0.219284966779917,0.0965559590620673
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.935792584927876,0.8831348998911179,1,0.5,0.8831348998911179,0.476230434521558,0.9779933536338871,0.8831348998911179
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21539909262831897,0.21587960639138698,1,0.5,0.21587960639138698,0.48710800597447,0.20641337395579604,0.21587960639138698
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.547380701690703,0.518202842082843,1,0.5,0.518202842082843,0.482327888354604,0.506072080559153,0.518202842082843
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.638756250529416,0.619580468002321,0,0.5,0.638756250529416,0.515663170635352,0.638756250529416,0.578981528338485
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.515750229892075,0.615685871583474,1,0.5,0.615685871583474,0.490703535384557,0.5555179910864521,0.615685871583474
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.415597404892464,0.30408372975613396,0,0.5,0.415597404892464,0.525309289312118,0.415597404892464,0.286851905566437
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7832291317166841,0.645667815147885,0,0.5,0.7832291317166841,0.5299851871402009,0.7832291317166841,0.633348859316484
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.509949349514372,0.377913180406891,0,0.5,0.509949349514372,0.52697583086486,0.509949349514372,0.42023089819046294
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.671005500785577,0.588004145238479,1,0.5,0.588004145238479,0.474159062705663,0.64977458893202,0.588004145238479
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.520922617847336,0.349936643108161,0,0.5,0.520922617847336,0.529232691860247,0.520922617847336,0.39431721125960706
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128991918031039,0.0376400364439743,1,0.5,0.0376400364439743,0.478713895319596,0.160672349455491,0.0376400364439743
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.741221666858034,0.600397900885593,1,0.5,0.600397900885593,0.47344252767951006,0.723081739072347,0.600397900885593
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.346989139424247,0.28678790409170596,1,0.5,0.28678790409170596,0.47885961795532705,0.36727563689906,0.28678790409170596
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.47444864232056105,0.39692498887309,1,0.5,0.39692498887309,0.476302897813504,0.46595389568494106,0.39692498887309
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.45033400146042496,0.354179062337808,1,0.5,0.354179062337808,0.47345858089578,0.462744598505776,0.354179062337808
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.283279699662695,0.304944887567636,0,0.5,0.283279699662695,0.511555915376671,0.283279699662695,0.326814119131486
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7742888067025159,0.6732717314104539,0,0.5,0.7742888067025159,0.528532742824336,0.7742888067025159,0.6814484784961489
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.7023444906017778,0.6578507505684599,1,0.5,0.6578507505684599,0.48089209529547794,0.733186342070183,0.6578507505684599
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36727563689906,0.333172342418706,0,0.5,0.36727563689906,0.5200205784770909,0.36727563689906,0.32366491176806705
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.587101506373177,0.49959423996714003,1,0.5,0.49959423996714003,0.47903844825338,0.5867218816612499,0.49959423996714003
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.270641029263182,0.326814119131486,1,0.5,0.326814119131486,0.4904106575417,0.32912775111611503,0.326814119131486
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7554371848821229,0.6176332934801829,1,0.5,0.6176332934801829,0.47051546557639895,0.7470709846288242,0.6176332934801829
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.49956353036046103,0.404760401011639,0,0.5,0.49956353036046103,0.527448676634955,0.49956353036046103,0.39431721125960706
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.393988447457364,0.19790679124272,0,0.5,0.393988447457364,0.530313256079332,0.393988447457364,0.154948392770156
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.39516351032813507,0.32567140662412,0,0.5,0.39516351032813507,0.516304291859077,0.39516351032813507,0.286584297828535
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.280451562963847,0.322028644846267,1,0.5,0.322028644846267,0.486209206772749,0.33639552336204304,0.322028644846267
0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.430444849160898,0.4053079664031961,1,0.5,0.4053079664031961,0.479833328944629,0.413545668897332,0.4053079664031961
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.45499991727226,0.5166337237376439,1,0.5,0.5166337237376439,0.488043423249719,0.46082725958165704,0.5166337237376439
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.43779777479441395,0.31812550953036794,1,0.5,0.31812550953036794,0.47542586970948497,0.4394334252304221,0.31812550953036794
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.47631818109098395,0.29446087422555395,1,0.5,0.29446087422555395,0.46876210562997794,0.43076451976780494,0.29446087422555395
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.627253545342349,0.493986319129052,1,0.5,0.493986319129052,0.469923615544818,0.580205963725043,0.493986319129052
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.305542474966676,0.25493416521775,0,0.5,0.305542474966676,0.514772398272466,0.305542474966676,0.242886460627953
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.65547700848714,0.566507881396823,1,0.5,0.566507881396823,0.473237702104798,0.64977458893202,0.566507881396823
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.592259669322353,0.590456002838506,0,0.5,0.592259669322353,0.520241181688524,0.592259669322353,0.5975693842575389
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.232012189649196,0.229697673077061,1,0.5,0.229697673077061,0.48489673156938107,0.20641337395579604,0.229697673077061
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.256892140370218,0.15794472224315198,1,0.5,0.15794472224315198,0.47786775033596396,0.243427515610043,0.15794472224315198
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.555813622245889,0.5932532955570029,1,0.5,0.5932532955570029,0.487967389548751,0.574412279723173,0.5932532955570029
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.534834415092184,0.511513894676903,0,0.5,0.534834415092184,0.516738953195234,0.534834415092184,0.518202842082843
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.436927801525568,0.352187796553936,0,0.5,0.436927801525568,0.523730876302055,0.436927801525568,0.348680501108981
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.123438325548411,0.12614309773209698,1,0.5,0.12614309773209698,0.4866022265981021,0.20641337395579604,0.12614309773209698
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.504575070636269,0.47987394042372294,0,0.5,0.504575070636269,0.5166320471374071,0.504575070636269,0.511004063728419
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.406808723159448,0.19374582118690598,0,0.5,0.406808723159448,0.53538370438163,0.406808723159448,0.199553789049571
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.7437743006113822,0.7318523703566909,0,0.5,0.7437743006113822,0.5186312152985171,0.7437743006113822,0.624261556266134
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.37045675449816495,0.35632639391921,0,0.5,0.37045675449816495,0.518661665024331,0.37045675449816495,0.38694850520993607
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.368579916067845,0.269818523034927,0,0.5,0.368579916067845,0.5269352943637611,0.368579916067845,0.286851905566437
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.329620095384836,0.24095044547648,0,0.5,0.329620095384836,0.529023433674063,0.329620095384836,0.286851905566437
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.505911027929275,0.38879700991895294,1,0.5,0.38879700991895294,0.47071754201891497,0.520922617847336,0.38879700991895294
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.326674832058402,0.15118016833245998,0,0.5,0.326674832058402,0.528405914772185,0.326674832058402,0.0644339261701377
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.9156452906240259,0.81709957134496,0,0.5,0.9156452906240259,0.528269969795828,0.9156452906240259,0.782418946233203
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.597770541586063,0.399646405109971,1,0.5,0.399646405109971,0.4668654716745301,0.608485989868801,0.399646405109971
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.45414941579973206,0.264903213216155,1,0.5,0.264903213216155,0.46095834772137,0.556331946820691,0.264903213216155
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.43713497087381,0.47358893612477293,1,0.5,0.47358893612477293,0.49235948447232203,0.431932661129896,0.47358893612477293
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7829031478285431,0.7434562855749871,0,0.5,0.7829031478285431,0.525578467318206,0.7829031478285431,0.727496493662325
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.438523290662299,0.34253497417727796,0,0.5,0.438523290662299,0.524402101010792,0.438523290662299,0.37783894625195297
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.608648268076267,0.560777250758086,1,0.5,0.560777250758086,0.48032735760003403,0.592259669322353,0.560777250758086
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.350925722130643,0.354973427109759,1,0.5,0.354973427109759,0.48555673630233603,0.33639552336204304,0.354973427109759
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.653467375153721,0.716122261885218,1,0.5,0.716122261885218,0.488939506522701,0.644132254831797,0.716122261885218
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.243427515610043,0.20145933733469698,0,0.5,0.243427515610043,0.5170101211632341,0.243427515610043,0.21748221287972302
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.630170270805965,0.531684786268125,0,0.5,0.630170270805965,0.526228216698118,0.630170270805965,0.5433245085652489
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.7668520060104659,0.8121606079512499,0,0.5,0.7668520060104659,0.517845962595929,0.7668520060104659,0.8842945392405059
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.554682243064901,0.578981528338485,1,0.5,0.578981528338485,0.483841585673895,0.516561053160745,0.578981528338485
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.575759686340467,0.6892774296954611,0,0.5,0.575759686340467,0.50710179232986,0.575759686340467,0.664245111012121
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6448429939462921,0.48125539496180897,1,0.5,0.48125539496180897,0.46474862727489,0.614135307442104,0.48125539496180897
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.4687524745345771,0.46681658273139903,1,0.5,0.46681658273139903,0.4830030100657679,0.5022417483703471,0.46681658273139903
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.584006337600004,0.50222097366041,0,0.5,0.584006337600004,0.528664657322373,0.584006337600004,0.48653611476079905
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.28648517384202005,0.121006823395151,0,0.5,0.28648517384202005,0.532388362746669,0.28648517384202005,0.154948392770156
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0458681374077784,0.0284426039509188,1,0.5,0.0284426039509188,0.48788929187056707,0.0936610873294803,0.0284426039509188
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.46082725958165704,0.520948391686281,0,0.5,0.46082725958165704,0.510014474060103,0.46082725958165704,0.47496217411790403
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.842022851404168,0.874520935939008,1,0.5,0.874520935939008,0.47986869826480605,0.804217404748604,0.874520935939008
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6267348182685961,0.586761429350192,1,0.5,0.586761429350192,0.476286607193063,0.6450606473916861,0.586761429350192
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.56304541511592,0.496656680002258,1,0.5,0.496656680002258,0.47590682222753294,0.5719670657289139,0.496656680002258
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.632845628623693,0.6443997257698979,1,0.5,0.6443997257698979,0.481537261916549,0.687451920783481,0.6443997257698979
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.556773592976717,0.368332126114646,0,0.5,0.556773592976717,0.538476957571416,0.556773592976717,0.39136248316130695
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7462515437432858,0.6716923867957451,0,0.5,0.7462515437432858,0.522166444069425,0.7462515437432858,0.709873435228381
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.580205963725043,0.42068018683760705,0,0.5,0.580205963725043,0.5306662525842121,0.580205963725043,0.460709188749435
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.371358822379433,0.36455221427167,0,0.5,0.371358822379433,0.511621953305661,0.371358822379433,0.404197281589515
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.36150512636098703,0.232927558229554,1,0.5,0.232927558229554,0.472481771459323,0.33701999996262105,0.232927558229554
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.723081739072347,0.634821294214449,0,0.5,0.723081739072347,0.526286837979625,0.723081739072347,0.648168201769116
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.668475323059417,0.675143959694771,1,0.5,0.675143959694771,0.47809892488117406,0.6748255642010461,0.675143959694771
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.424834149352334,0.46708166599820294,1,0.5,0.46708166599820294,0.48855393106118894,0.406327705199594,0.46708166599820294
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.311876099887382,0.257941812825123,0,0.5,0.311876099887382,0.5196373978169571,0.311876099887382,0.29594821179156394
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.479252830344955,0.39431721125960706,1,0.5,0.39431721125960706,0.472726559034472,0.520922617847336,0.39431721125960706
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.26328335928350305,0.216883363847439,0,0.5,0.26328335928350305,0.516429763801207,0.26328335928350305,0.21748221287972302
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.350480425921742,0.36667912778602296,0,0.5,0.350480425921742,0.516912700104764,0.350480425921742,0.362859642113074
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6867338103301529,0.640096265284375,1,0.5,0.640096265284375,0.476140773928007,0.64977458893202,0.640096265284375
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.477556103308558,0.36213398205949104,0,0.5,0.477556103308558,0.527732446761219,0.477556103308558,0.354179062337808
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.673176304628803,0.6318791311414731,1,0.5,0.6318791311414731,0.477227183905084,0.64977458893202,0.6318791311414731
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5870131810661291,0.521311327439652,0,0.5,0.5870131810661291,0.523707476939971,0.5870131810661291,0.5949087713223771
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5383077776801479,0.467533857721441,0,0.5,0.5383077776801479,0.52203470731848,0.5383077776801479,0.49735507101379206
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.20931801150619,0.0472776537830921,0,0.5,0.20931801150619,0.523356764622774,0.20931801150619,0.134340018640536
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.663117990310346,0.613495789452626,1,0.5,0.613495789452626,0.47477028041955893,0.648052064784483,0.613495789452626
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.533376682525755,0.49139910703189,1,0.5,0.49139910703189,0.48323822691659296,0.5436474563862189,0.49139910703189
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.33708136188081705,0.38457662184855296,0,0.5,0.33708136188081705,0.509890840506932,0.33708136188081705,0.37912069592685
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.46595389568494106,0.403186393316501,0,0.5,0.46595389568494106,0.523938841623262,0.46595389568494106,0.39692498887309
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.589754363354848,0.582441844379619,0,0.5,0.589754363354848,0.514759590590062,0.589754363354848,0.512934861613103
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5774533839486871,0.559465471092712,0,0.5,0.5774533839486871,0.520201886831252,0.5774533839486871,0.560777250758086
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.642740143621569,0.7095751991508341,1,0.5,0.7095751991508341,0.488688098212122,0.644132254831797,0.7095751991508341
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.288280656588044,0.14193190310499698,1,0.5,0.14193190310499698,0.4741336485285971,0.293169628108497,0.14193190310499698
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.5789526691754311,0.664245111012121,1,0.5,0.664245111012121,0.4934350885743529,0.574412279723173,0.664245111012121
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.503939687529667,0.31986365972614,0,0.5,0.503939687529667,0.531253719568261,0.503939687529667,0.327007428849324
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.478318566617718,0.434354100884352,0,0.5,0.478318566617718,0.521346712365457,0.478318566617718,0.4053079664031961
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5126485419075639,0.48434782737239795,1,0.5,0.48434782737239795,0.481528039975752,0.5436474563862189,0.48434782737239795
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6760044022142261,0.5150238323805971,0,0.5,0.6760044022142261,0.53061999010724,0.6760044022142261,0.521085446523763
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.5666815378820389,0.39253239109177795,0,0.5,0.5666815378820389,0.5326811240004611,0.5666815378820389,0.399646405109971
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.5697872037888541,0.634087346894371,1,0.5,0.634087346894371,0.48658975761051,0.566148545407047,0.634087346894371
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.639428662760406,0.535409190061668,1,0.5,0.535409190061668,0.472643608420591,0.660697711655756,0.535409190061668
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.660697711655756,0.555719133864272,0,0.5,0.660697711655756,0.52701966924281,0.660697711655756,0.5119272362830061
