V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred,reg0,reg1
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.438790617644701,0.483472889022577,1,0.5,0.483472889022577,0.543440632112048,0.45119623230457895,0.483472889022577
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.5434970016151189,0.646814971136092,0,0.5,0.5434970016151189,0.4766999588102879,0.5434970016151189,0.6142527754435839
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17147816415493,0.0552607985634011,1,0.5,0.0552607985634011,0.5650929230527529,0.170821206844353,0.0552607985634011
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.43345543335902603,0.518012229012205,1,0.5,0.518012229012205,0.5361290979927079,0.453086859893028,0.518012229012205
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22381517432233397,0.262655814346854,1,0.5,0.262655814346854,0.532646397324678,0.20498374841991898,0.262655814346854
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.564127526429687,0.5589346082110699,0,0.5,0.564127526429687,0.44014767838950897,0.564127526429687,0.556715987227809
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.5424782477799189,0.5515184921812141,1,0.5,0.5515184921812141,0.546587627878057,0.5454226571829149,0.5515184921812141
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.37086230626876704,0.365851708307086,1,0.5,0.365851708307086,0.550238579459183,0.42822129466855197,0.365851708307086
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.44620697946079796,0.413603827374176,0,0.5,0.44620697946079796,0.44346132530747207,0.44620697946079796,0.40141166672070006
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18420081151700798,0.15643996545223599,0,0.5,0.18420081151700798,0.459946371361174,0.18420081151700798,0.20249694096804197
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7291063762945458,0.815802980738165,1,0.5,0.815802980738165,0.538903388081899,0.6778549698518389,0.815802980738165
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.5556017031864201,0.569612634260459,1,0.5,0.569612634260459,0.551916364459605,0.552064476448334,0.569612634260459
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.433261906347415,0.5519333959428571,0,0.5,0.433261906347415,0.49737059208013706,0.433261906347415,0.54455508167959
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.47602882851209605,0.48088027707110703,1,0.5,0.48088027707110703,0.554408888296309,0.54175914190806,0.48088027707110703
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.358087989479844,0.43977344562202203,0,0.5,0.358087989479844,0.487275761981624,0.358087989479844,0.42710498256084495
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.42822129466855197,0.447221576575933,0,0.5,0.42822129466855197,0.464425786780298,0.42822129466855197,0.47119690501601896
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.509180095163534,0.5542990683310389,1,0.5,0.5542990683310389,0.537139765262686,0.498228829117386,0.5542990683310389
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.6805445952709951,0.7361932573020041,0,0.5,0.6805445952709951,0.461855416624216,0.6805445952709951,0.775875806478751
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.47643897937336,0.623887603970629,0,0.5,0.47643897937336,0.49414209578567797,0.47643897937336,0.583412838437167
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.580572068999774,0.529284101799337,1,0.5,0.529284101799337,0.5704510941723471,0.5941300093461179,0.529284101799337
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.253440136832804,0.24736497211983,1,0.5,0.24736497211983,0.536612990660764,0.283644837063467,0.24736497211983
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.312426880967839,0.31744001067202005,1,0.5,0.31744001067202005,0.5406636205030729,0.342779121469201,0.31744001067202005
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.42505584475602703,0.401081323079651,0,0.5,0.42505584475602703,0.44388644565950797,0.42505584475602703,0.40141166672070006
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.487120572028276,0.43614375678615,0,0.5,0.487120572028276,0.43151887375691994,0.487120572028276,0.45918360005232295
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.35822941550148396,0.334209125241292,0,0.5,0.35822941550148396,0.450716398607776,0.35822941550148396,0.33870803759436896
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.541286625131275,0.474222048377948,0,0.5,0.541286625131275,0.42704275996167296,0.541286625131275,0.44326882983636207
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14399797661342498,0.170890307447363,0,0.5,0.14399797661342498,0.48245800138839506,0.14399797661342498,0.273216513805425
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.46381513396269397,0.475993628030858,0,0.5,0.46381513396269397,0.446579294519035,0.46381513396269397,0.48088027707110703
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.643918738739131,0.5940225177648709,0,0.5,0.643918738739131,0.425691039842407,0.643918738739131,0.5740971482770351
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.66107315590958,0.5740971482770351,1,0.5,0.5740971482770351,0.574190426424081,0.643918738739131,0.5740971482770351
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.47794156309522895,0.492162054838113,0,0.5,0.47794156309522895,0.4525273843086389,0.47794156309522895,0.499005136435109
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.19487115121895898,0.128130767803679,1,0.5,0.128130767803679,0.556565668853824,0.21423424558527696,0.128130767803679
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.292555666069959,0.30456653892220004,1,0.5,0.30456653892220004,0.532720422534347,0.27289269520970394,0.30456653892220004
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7048899562298371,0.6556376975137811,0,0.5,0.7048899562298371,0.42290271888482506,0.7048899562298371,0.5740971482770351
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.40635359131534204,0.47642461784993,1,0.5,0.47642461784993,0.528031955032615,0.46345342575516,0.47642461784993
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.45314552666883795,0.489655173357699,1,0.5,0.489655173357699,0.533767091247469,0.47227771063644103,0.489655173357699
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.345256296614945,0.328165016746021,1,0.5,0.328165016746021,0.552649836109148,0.287972426193052,0.328165016746021
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.6900846967421751,0.7210975485760799,0,0.5,0.6900846967421751,0.460400390124789,0.6900846967421751,0.716078622292834
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.20897444990731304,0.21730464246182501,0,0.5,0.20897444990731304,0.470517943009594,0.20897444990731304,0.248067690110182
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.287972426193052,0.10332191119173,0,0.5,0.287972426193052,0.40973428419384206,0.287972426193052,0.15044885201496802
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.473455421225616,0.551847824946696,1,0.5,0.551847824946696,0.5231190547733089,0.46345342575516,0.551847824946696
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.608562343110568,0.578623459130745,0,0.5,0.608562343110568,0.428860924728382,0.608562343110568,0.5841072767555661
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.347354021037631,0.41237094424277393,0,0.5,0.347354021037631,0.473240933070459,0.347354021037631,0.446484188110509
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.23093104144286397,0.31553290285164504,1,0.5,0.31553290285164504,0.521733411772033,0.284747663550938,0.31553290285164504
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.37832836648672297,0.353303975925884,1,0.5,0.353303975925884,0.5582427701158771,0.34083369130062297,0.353303975925884
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.412578144212415,0.520297975235357,1,0.5,0.520297975235357,0.5088473808416121,0.40600916359479206,0.520297975235357
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.361165821285674,0.475795325973835,0,0.5,0.361165821285674,0.507144647066714,0.361165821285674,0.433328902440264
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.33186454974687296,0.424121489408988,1,0.5,0.424121489408988,0.5060688845080851,0.315050751706831,0.424121489408988
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.5073770753589629,0.492022174436056,0,0.5,0.5073770753589629,0.440312576894442,0.5073770753589629,0.49400327119126203
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.298198758891747,0.366293309899132,1,0.5,0.366293309899132,0.507602618953645,0.30689056900364303,0.366293309899132
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.312215445852474,0.2879572525391261,1,0.5,0.2879572525391261,0.551297480469327,0.315097366321417,0.2879572525391261
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.5297545853902379,0.6268748489479029,0,0.5,0.5297545853902379,0.479514113325625,0.5297545853902379,0.6974991784696579
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.563493322047055,0.662421389111047,1,0.5,0.662421389111047,0.5283492519934779,0.562744770822033,0.662421389111047
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.422102198084488,0.388720210460644,1,0.5,0.388720210460644,0.563135940614749,0.42505584475602703,0.388720210460644
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.331703294634601,0.311495643237352,1,0.5,0.311495643237352,0.5435014568710109,0.342779121469201,0.311495643237352
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6106586075909289,0.6373828985606679,1,0.5,0.6373828985606679,0.54859978421889,0.5928626944125699,0.6373828985606679
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.572777084567421,0.5790147040273089,0,0.5,0.572777084567421,0.453561880625123,0.572777084567421,0.5515184921812141
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.247556933148624,0.253873396193657,0,0.5,0.247556933148624,0.4683784232098421,0.247556933148624,0.241219472493917
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.32682621691644703,0.31111352455804897,1,0.5,0.31111352455804897,0.5589988492944189,0.287972426193052,0.31111352455804897
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.116080675155196,0.0343832979661843,0,0.5,0.116080675155196,0.44181606655725203,0.116080675155196,0.0114859697437433
0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.334077061913632,0.30067512600160995,1,0.5,0.30067512600160995,0.5589257316683399,0.287972426193052,0.30067512600160995
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.721847981727007,0.6411677262536151,0,0.5,0.721847981727007,0.4166419492819,0.721847981727007,0.614130511236657
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.299471677368498,0.15044885201496802,1,0.5,0.15044885201496802,0.5908001822972281,0.34083369130062297,0.15044885201496802
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.392737611450622,0.30044161548689896,1,0.5,0.30044161548689896,0.571854008403874,0.42505584475602703,0.30044161548689896
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.210161830510964,0.259064771883031,0,0.5,0.210161830510964,0.477442979902109,0.210161830510964,0.31553290285164504
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.542660555257357,0.6076598646167839,1,0.5,0.6076598646167839,0.534516537631036,0.577837769371149,0.6076598646167839
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.46888089765373403,0.514231249874471,1,0.5,0.514231249874471,0.538768995637844,0.453086859893028,0.514231249874471
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.364833305121861,0.45401866820088,1,0.5,0.45401866820088,0.522946579884865,0.347354021037631,0.45401866820088
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.37317877388176396,0.46894998213034705,1,0.5,0.46894998213034705,0.5119632157614901,0.38159143743028795,0.46894998213034705
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.4547765812568221,0.494489049892765,0,0.5,0.4547765812568221,0.460943670714906,0.4547765812568221,0.47602133902977295
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.572395150168989,0.556715987227809,1,0.5,0.556715987227809,0.55617146788839,0.581856377944909,0.556715987227809
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.38219577762558604,0.41338079400211997,1,0.5,0.41338079400211997,0.545632777934955,0.416726989482964,0.41338079400211997
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.581856377944909,0.590475261666745,0,0.5,0.581856377944909,0.445404170077817,0.581856377944909,0.556715987227809
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.525417190071679,0.5814574116474011,1,0.5,0.5814574116474011,0.537852962933145,0.477377649280974,0.5814574116474011
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.30689056900364303,0.530732840639354,0,0.5,0.30689056900364303,0.51551183204549,0.30689056900364303,0.433328902440264
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.545677249872995,0.6020806591425091,0,0.5,0.545677249872995,0.441545644363849,0.545677249872995,0.556715987227809
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.5574846243282989,0.568065094011933,1,0.5,0.568065094011933,0.561415349548308,0.5892948331140561,0.568065094011933
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.5519205865416209,0.6142527754435839,1,0.5,0.6142527754435839,0.522559153465081,0.5434970016151189,0.6142527754435839
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.600781239939079,0.6490441053060041,1,0.5,0.6490441053060041,0.5308359065697089,0.566666189063166,0.6490441053060041
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.54489574233974,0.601642551907796,0,0.5,0.54489574233974,0.4593886027125251,0.54489574233974,0.627046317417807
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.42394891533437495,0.45149448396177394,0,0.5,0.42394891533437495,0.46337464016555396,0.42394891533437495,0.46180284453500303
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.546229082712646,0.431154465038974,1,0.5,0.431154465038974,0.5870179623931671,0.529779864077877,0.431154465038974
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.40846137997850795,0.373654144408536,0,0.5,0.40846137997850795,0.445830585122302,0.40846137997850795,0.40419077340247
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.45435275450798207,0.36286871542418503,0,0.5,0.45435275450798207,0.43555045832935707,0.45435275450798207,0.388720210460644
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.297189086376205,0.37141173889891105,0,0.5,0.297189086376205,0.48414278000696503,0.297189086376205,0.348786988087277
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.592027690315205,0.669860274011443,1,0.5,0.669860274011443,0.537934097171193,0.600814019351428,0.669860274011443
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.38918447598794603,0.409391868095738,1,0.5,0.409391868095738,0.52859026752056,0.347354021037631,0.409391868095738
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.27844125520553903,0.28572112077231,0,0.5,0.27844125520553903,0.45316688052118803,0.27844125520553903,0.28251585304380106
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.631513692588716,0.740978541177031,0,0.5,0.631513692588716,0.4643721155511571,0.631513692588716,0.775875806478751
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.36041761662750804,0.244339437707256,1,0.5,0.244339437707256,0.569854629285298,0.287972426193052,0.244339437707256
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.20818791327428401,0.21985952742081102,1,0.5,0.21985952742081102,0.535314390686369,0.21618152354310602,0.21985952742081102
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.19820004123435603,0.215226211799365,1,0.5,0.215226211799365,0.530504220394864,0.20498374841991898,0.215226211799365
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.274698904760306,0.197530305204844,0,0.5,0.274698904760306,0.43959287651704704,0.274698904760306,0.264299594135485
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7610415138052571,0.710541076109174,0,0.5,0.7610415138052571,0.417147775347209,0.7610415138052571,0.5740971482770351
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.453086859893028,0.498481774443967,0,0.5,0.453086859893028,0.464137361395609,0.453086859893028,0.514231249874471
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.47665656339355,0.443392747721504,1,0.5,0.443392747721504,0.5591129032828001,0.454782244242229,0.443392747721504
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.410437035971698,0.40419077340247,1,0.5,0.40419077340247,0.5504583229551571,0.42420012501041204,0.40419077340247
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22417062860339398,0.273216513805425,1,0.5,0.273216513805425,0.510821208217274,0.23702745998264202,0.273216513805425
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.28332866299855897,0.197772385841548,1,0.5,0.197772385841548,0.553521953324441,0.274698904760306,0.197772385841548
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.342779121469201,0.32502711798087797,0,0.5,0.342779121469201,0.45396475043165796,0.342779121469201,0.33870803759436896
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.38159143743028795,0.48026280367504603,0,0.5,0.38159143743028795,0.490655600363569,0.38159143743028795,0.42710498256084495
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.414775990048091,0.488380375410687,0,0.5,0.414775990048091,0.479274118373361,0.414775990048091,0.45401866820088
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.519972332125521,0.572674253704009,1,0.5,0.572674253704009,0.531335297954041,0.511955534914288,0.572674253704009
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.403929256999594,0.447581992800451,1,0.5,0.447581992800451,0.5255937353419929,0.347354021037631,0.447581992800451
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.5928626944125699,0.615111769325107,0,0.5,0.5928626944125699,0.453321421657236,0.5928626944125699,0.5896013761771199
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5041694409320779,0.500066736933084,1,0.5,0.500066736933084,0.541796369458878,0.498228829117386,0.500066736933084
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.621372290593588,0.697224791640911,1,0.5,0.697224791640911,0.537988538145186,0.655318119579046,0.697224791640911
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.29852375729389896,0.3590340023062801,0,0.5,0.29852375729389896,0.487348724126089,0.29852375729389896,0.397675973029299
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.140013547759748,0.13698971598777,0,0.5,0.140013547759748,0.478622295491359,0.140013547759748,0.16125833778952803
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.5846502278764261,0.579475603243398,0,0.5,0.5846502278764261,0.445323088569278,0.5846502278764261,0.568065094011933
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.321316088365489,0.458028924177868,0,0.5,0.321316088365489,0.5023679256989461,0.321316088365489,0.436852777270525
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.326514719619496,0.3253316838905119,1,0.5,0.3253316838905119,0.537391842696056,0.332162868292279,0.3253316838905119
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.54175914190806,0.550201451975789,0,0.5,0.54175914190806,0.4552315228950711,0.54175914190806,0.5515184921812141
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.797095581035743,0.8889763446257758,1,0.5,0.8889763446257758,0.5421230824183171,0.756396770758207,0.8889763446257758
