,V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred,reg0,reg1
36,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.6003868562368381,0.677805569857347,0,0.5,0.6003868562368381,0.441320365373121,0.6583892883387146,0.5986615909280283
37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.529588441000748,0.648700835132306,1,0.5,0.648700835132306,0.5325293488147059,0.63274630231388,0.5355847143659078
38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.6492866418377571,0.7075616487172091,0,0.5,0.6492866418377571,0.41630753765403894,0.6994566334700922,0.6615091721891455
39,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.44505488995057,0.509672725105664,0,0.5,0.44505488995057,0.48742345911614,0.49390097148379086,0.47468635198473375
40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.634073006862048,0.7260172887724291,0,0.5,0.634073006862048,0.44024659442693204,0.7232173073942509,0.6082506377211805
41,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.392507497735971,0.38035865116634293,1,0.5,0.38035865116634293,0.486841112153663,0.3790641913617159,0.4032905931495404
42,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.621471545288399,0.5543253647884671,1,0.5,0.5543253647884671,0.57594502196222,0.5401678081453188,0.6258962636601489
43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5256510564877079,0.5776669002746561,1,0.5,0.5776669002746561,0.541846304517855,0.5778982884137515,0.5509852394768353
44,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.334337449505201,0.31238669550306203,1,0.5,0.31238669550306203,0.473313478673662,0.3178175037697791,0.36562095221726154
45,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.41225595553061606,0.43426906963266604,1,0.5,0.43426906963266604,0.48322245704758293,0.4451450832778122,0.402252455198601
46,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7909918583054829,0.781237569648879,1,0.5,0.781237569648879,0.627623613747182,0.7631401580223244,0.7736419146251885
47,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37047417656893894,0.35814389999613205,1,0.5,0.35814389999613205,0.46851316557414896,0.351486143590083,0.3583027716503694
48,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7097412706458549,0.6470491837567,1,0.5,0.6470491837567,0.608865658271468,0.6489910485685901,0.7157317021615266
49,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.670979611587381,0.647507789408429,0,0.5,0.670979611587381,0.41111542582434707,0.6444423723708775,0.6677115977669944
50,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.545017777651236,0.569290055165717,0,0.5,0.545017777651236,0.455443443236243,0.5639697748537801,0.5556990923219406
51,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.6215792867348199,0.647853236713159,1,0.5,0.647853236713159,0.5705887524612,0.6313184158568927,0.6233723700325269
52,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36644588508598297,0.367986873631747,0,0.5,0.36644588508598297,0.528362105906623,0.36390876980559017,0.3668290225937543
53,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.448875887156516,0.46057838078255997,1,0.5,0.46057838078255997,0.49589974471722,0.45078249771630124,0.4318513335973307
54,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.666308537776359,0.5538963268540551,0,0.5,0.666308537776359,0.40832135368732797,0.5506228986044404,0.664035115960671
55,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.30020019973270895,0.18972136737070103,1,0.5,0.18972136737070103,0.45381274577314296,0.173439217197765,0.3050048889792285
56,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.42960071665997207,0.41771575067843697,1,0.5,0.41771575067843697,0.501428503223979,0.4042240174859053,0.43938505484541085
57,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7478716259952299,0.737920142458598,1,0.5,0.737920142458598,0.622145319789274,0.7206066798439139,0.7556324360196123
58,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.40139307581711503,0.35468975670424396,1,0.5,0.35468975670424396,0.49575120112739,0.3524893379859287,0.42074585097454736
59,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.688146432946575,0.7365975572089051,0,0.5,0.688146432946575,0.4070594771749879,0.7333584587450607,0.6870352228801275
60,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7149095837315049,0.659827384281413,1,0.5,0.659827384281413,0.608182408093653,0.676476996593022,0.7171038446653202
61,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.351085326568019,0.364647252741565,1,0.5,0.364647252741565,0.46142201945521993,0.35682816013999097,0.34260461023292454
62,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8931475082037109,0.838159144621789,0,0.5,0.8931475082037109,0.330332548573767,0.8310044223609829,0.8865526588963359
63,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.534648036985915,0.566079403138896,0,0.5,0.534648036985915,0.4600352759799571,0.5733550200294941,0.5461592852892091
64,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7484226224195258,0.7723157719724109,1,0.5,0.7723157719724109,0.614810824653689,0.7636183505162835,0.742587007941649
65,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.419747914681069,0.355615304414406,0,0.5,0.419747914681069,0.502580568501772,0.3409894089026767,0.4232983028197673
66,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.617752626118321,0.502140090001825,0,0.5,0.617752626118321,0.42782496040798107,0.5011769015856273,0.6128180157418646
67,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.45586581779456703,0.45134429263602505,0,0.5,0.45586581779456703,0.506828730981611,0.44072464565325903,0.42451445192382453
68,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.754730530172311,0.654068215901396,1,0.5,0.654068215901396,0.6207459006704991,0.634126000384891,0.7427621055297894
69,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.664735682632158,0.6882499033504699,1,0.5,0.6882499033504699,0.5873896800812299,0.6854126669685503,0.6686737378070085
70,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.564302077752842,0.609881102516172,1,0.5,0.609881102516172,0.538759385440036,0.6006327556207067,0.5463756738111676
71,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.576354291570935,0.620469052314813,0,0.5,0.576354291570935,0.44949554530207897,0.6013545076325751,0.573508712037743
72,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.414938463753163,0.422032688412571,1,0.5,0.422032688412571,0.49446811970374605,0.44958239612911444,0.4284483602620478
73,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.421508039020117,0.43569575721923404,0,0.5,0.421508039020117,0.504858076170345,0.4081389307119809,0.4254488499128039
74,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.6177850302494841,0.59958694625493,1,0.5,0.59958694625493,0.564193972246136,0.6004883013737371,0.6051130894162873
75,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.136728783473189,0.318224631283956,1,0.5,0.318224631283956,0.38345065675673706,0.30942687973556104,0.15443908673487383
76,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.562725043990994,0.577387043917139,0,0.5,0.562725043990994,0.444538223358372,0.5759898788760451,0.5821865960631192
77,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7480975914998871,0.5946570981652629,1,0.5,0.5946570981652629,0.6205987240119221,0.6167998671714467,0.7405072816335606
78,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.619376351669026,0.58631205889897,1,0.5,0.58631205889897,0.564564675797158,0.5977740524969737,0.6056771243444096
79,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.569728071122943,0.588265502786655,0,0.5,0.569728071122943,0.458313929531036,0.5929485271962789,0.5522649881101671
80,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.38866058613533705,0.364770293709908,0,0.5,0.38866058613533705,0.520743342905818,0.3884123133759576,0.3869639617927578
81,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.327068189889465,0.310374014276,0,0.5,0.327068189889465,0.538969041639562,0.30167358563806046,0.3356645654648553
82,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.782017727758295,0.6720055104337009,1,0.5,0.6720055104337009,0.632442534282929,0.6562836761788726,0.7737479014969156
83,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.44710045987225505,0.314583538814683,0,0.5,0.44710045987225505,0.490721129986529,0.3050784952049628,0.44646593439162297
84,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.697685289081548,0.74426967547619,0,0.5,0.697685289081548,0.40049490158802203,0.7268707497261343,0.7019016425067236
85,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.45457704871253996,0.516417156834605,1,0.5,0.516417156834605,0.49848865810788706,0.5250323884877112,0.4458997072648232
86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.8226066386330829,0.8452295631911569,1,0.5,0.8452295631911569,0.637204123033605,0.882813738558687,0.8102930469494167
87,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.494383361167065,0.5149866558967829,0,0.5,0.494383361167065,0.48060526864497705,0.5289448841683342,0.49412025486280503
88,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6016871156262951,0.46753725290343,0,0.5,0.6016871156262951,0.436927148845671,0.4557889236114565,0.5866602745660399
89,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6835007647608411,0.6395973475090451,0,0.5,0.6835007647608411,0.39515772475320005,0.6237481287933617,0.7033335100086961
90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.472517285401603,0.538198827751485,0,0.5,0.472517285401603,0.491846670710959,0.557074218744343,0.471494394262023
91,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.39476291475725106,0.533472408948892,1,0.5,0.533472408948892,0.48739045762127703,0.5494379899806773,0.4232076927831195
92,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6845930305491931,0.6272844423973659,1,0.5,0.6272844423973659,0.5876008112952429,0.65005704452703,0.6652989075160386
93,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.81321363198375,0.783446988549113,0,0.5,0.81321363198375,0.36569355642684104,0.7907421474825799,0.7930603737844564
94,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.656543646670173,0.589060515469229,1,0.5,0.589060515469229,0.588397099835524,0.5908179797703849,0.6606881148679151
95,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.413099721192039,0.40800856849517203,1,0.5,0.40800856849517203,0.500224483090998,0.41211966939954686,0.43749870589720413
96,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.297323888532851,0.32185160076504604,0,0.5,0.297323888532851,0.541317505257049,0.3246991730174838,0.3327855619668952
97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.7754319730993501,0.892854698408519,1,0.5,0.892854698408519,0.621704668539525,0.8794962969256519,0.7719650701025174
98,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.547465854379346,0.5783494684889039,1,0.5,0.5783494684889039,0.549323721127823,0.5455643175996328,0.5646729175352696
99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.8364025063103729,0.96024491320344,0,0.5,0.8364025063103729,0.367016130932779,0.9512594307379761,0.8073872525243557
100,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.33407291341665996,0.283971976963574,0,0.5,0.33407291341665996,0.533853637777081,0.2982679546843271,0.34704251433247524
101,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.42997872890742295,0.3986070186103039,0,0.5,0.42997872890742295,0.515920249057104,0.4070102704380714,0.40003654055129334
102,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.40888739606163005,0.260627795318596,1,0.5,0.260627795318596,0.500767721225028,0.2563398462763585,0.42167743966870685
103,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.32732341294981604,0.390974597987945,1,0.5,0.390974597987945,0.45734026303541997,0.41276549811874425,0.339342715149053
104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.7175454769354059,0.78509443878815,0,0.5,0.7175454769354059,0.40064954242383505,0.7749980463313154,0.7068051234528294
105,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.4404443961210539,0.5233164317352921,0,0.5,0.4404443961210539,0.4971897631303979,0.5148803523590468,0.45466251262133667
106,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.639615522206837,0.6542271902213039,0,0.5,0.639615522206837,0.412504696482007,0.6564772468566439,0.6657534045637541
107,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.55400885274816,0.5112592283785711,1,0.5,0.5112592283785711,0.547155328971113,0.545358848629833,0.5596491399760832
108,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.561807605771614,0.5532795591689771,0,0.5,0.561807605771614,0.45133273668484003,0.5302438739464552,0.5614803410096308
109,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8184957471766942,0.805467837336604,1,0.5,0.805467837336604,0.636126976497284,0.8006659844689198,0.7986354349277701
110,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.7771858785041651,0.8057873725914709,1,0.5,0.8057873725914709,0.626505808013511,0.8095955434570686,0.7759996745394991
111,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.302399693286854,0.24876052918039804,1,0.5,0.24876052918039804,0.45206350869546397,0.24910673132140887,0.30926005963698977
112,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6719084949066999,0.642091820568375,1,0.5,0.642091820568375,0.588495121248864,0.6509045072936365,0.6675005978237492
113,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.7731355636769169,0.868369164086302,1,0.5,0.868369164086302,0.6400736943158771,0.8480892981724252,0.8135926937393168
114,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.583574189311337,0.7369322974658149,1,0.5,0.7369322974658149,0.54972335841247,0.7191256927725382,0.5846052864319494
115,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.543937802829403,0.5824488933555679,0,0.5,0.543937802829403,0.44794471868752295,0.5832396968756173,0.5751058635743502
116,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.478577268803726,0.40874044786663205,0,0.5,0.478577268803726,0.48412568346684204,0.41228186812838535,0.47328806974074267
117,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.423937788881914,0.555146270144956,1,0.5,0.555146270144956,0.48675458814421707,0.5498003370827081,0.4217934656906357
118,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.572845606292506,0.461146672676099,0,0.5,0.572845606292506,0.430637405725654,0.4713936801424266,0.602998118893403
119,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.574856175682891,0.483725984060712,1,0.5,0.483725984060712,0.548978035617391,0.48640117826687457,0.5573951955840105
120,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.760997608746108,0.688166315238131,0,0.5,0.760997608746108,0.37367997281889,0.6926970699546824,0.7627423036056962
121,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.34572050846349606,0.31795535904306604,1,0.5,0.31795535904306604,0.46050333356507206,0.3019262851134115,0.33447916779896664
122,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.483971495957383,0.541361041968134,1,0.5,0.541361041968134,0.535451908610662,0.5225821381458639,0.5302274298715957
123,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,0.5,1.0,0.706731284988178,1.0164941951849102,1.0056256560457313
124,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.7331817660344679,0.710045637422323,0,0.5,0.7331817660344679,0.398549828850927,0.7275701984889402,0.7066097260810025
125,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.781544677520463,0.7446053382066241,1,0.5,0.7446053382066241,0.649795381442206,0.7512354183949019,0.8272369104810902
126,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.777504361317671,0.671527174217248,0,0.5,0.777504361317671,0.367046312320765,0.6797335981829152,0.7775728395317081
127,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.532389162098955,0.5394232131517971,1,0.5,0.5394232131517971,0.537925745283468,0.5458254708910462,0.5384565253540148
128,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.519608292424406,0.529665690091933,0,0.5,0.519608292424406,0.471574484048698,0.5387477849392239,0.5158769044649786
129,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.397406794896713,0.39727100556768397,1,0.5,0.39727100556768397,0.479365819932954,0.38827504816104097,0.38719878877250413
130,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.315172746665544,0.35701442469262196,0,0.5,0.315172746665544,0.547769415603961,0.37075393053685823,0.3229693589742293
131,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.563547807322755,0.567856278414315,0,0.5,0.563547807322755,0.45720286842318497,0.5811583762080698,0.5535306068524772
132,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.405271820562511,0.5073731947530971,0,0.5,0.405271820562511,0.531290732441675,0.5079926188598121,0.3758947724519055
133,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8338498691566079,0.8262019973714058,1,0.5,0.8262019973714058,0.6535724131710989,0.836913672551859,0.8461264988177931
134,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.50643226381394,0.518404776976369,0,0.5,0.50643226381394,0.47291493609218704,0.5182418938273314,0.5105585338441668
135,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.343502466423388,0.39646364534995293,0,0.5,0.343502466423388,0.532156745712113,0.40243320650466424,0.3623460460187657
136,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.337197179828526,0.42259086232568605,0,0.5,0.337197179828526,0.547834298854212,0.41427627476063594,0.32758673370090763
137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.8073257811449408,0.9127781865475669,0,0.5,0.8073257811449408,0.370800664178631,0.8951037239454779,0.7919506052805978
