V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred,reg0,reg1
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7832291317166841,0.645667815147885,0,0.9,0.7832291317166841,0.602952430958748,0.7662186724466473,0.6534106832417543
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.509949349514372,0.377913180406891,0,0.9,0.509949349514372,0.7958731016817451,0.5010371232430756,0.3923254232398921
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.671005500785577,0.588004145238479,0,0.9,0.671005500785577,0.48336927982925104,0.6604980669897935,0.5782703611117526
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.520922617847336,0.349936643108161,0,0.9,0.520922617847336,0.888604894412483,0.49282030606243427,0.361129616803776
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128991918031039,0.0376400364439743,0,0.9,0.128991918031039,0.9045587589525041,0.13005635172896846,0.041574044311607716
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.741221666858034,0.600397900885593,1,0.9,0.600397900885593,0.546675258437407,0.7085160866379535,0.6238627743169247
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.346989139424247,0.28678790409170596,1,0.1,0.28678790409170596,0.25584272589699,0.35530210576763244,0.2899049870599951
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.47444864232056105,0.39692498887309,1,0.1,0.39692498887309,0.282567398587359,0.48366637733975243,0.4055015166928998
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.45033400146042496,0.354179062337808,0,0.9,0.45033400146042496,0.8103567071383969,0.46923739897561,0.361738358833927
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.283279699662695,0.304944887567636,1,0.9,0.304944887567636,0.82516405293299,0.2702752904809082,0.29074224871271065
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7742888067025159,0.6732717314104539,0,0.9,0.7742888067025159,0.470780105915502,0.782271187143309,0.6852903891538418
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.7023444906017778,0.6578507505684599,1,0.9,0.6578507505684599,0.8940991671928321,0.675302708278288,0.6606215791856791
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36727563689906,0.333172342418706,0,0.9,0.36727563689906,0.573804988872662,0.360320998950133,0.3063999147641177
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.587101506373177,0.49959423996714003,1,0.9,0.49959423996714003,0.6987852743126999,0.5660089649458571,0.5226243274462361
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.270641029263182,0.326814119131486,1,0.9,0.326814119131486,0.897216313957467,0.27637333166060896,0.3167090530060441
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7554371848821229,0.6176332934801829,0,0.9,0.7554371848821229,0.6004568760556089,0.7464388254853913,0.636653446180512
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.49956353036046103,0.404760401011639,0,0.9,0.49956353036046103,0.814638857040201,0.5037128722670987,0.3906104040820152
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.393988447457364,0.19790679124272,0,0.9,0.393988447457364,0.963102917226415,0.3662706504550234,0.21178585518703902
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.39516351032813507,0.32567140662412,1,0.9,0.32567140662412,0.6633409325253101,0.3445735248329521,0.3256091783518952
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.280451562963847,0.322028644846267,1,0.9,0.322028644846267,0.778562825847307,0.3222149240995771,0.3257576220904388
0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.430444849160898,0.4053079664031961,1,0.9,0.4053079664031961,0.5816933562148641,0.45778377015997596,0.41179832101315894
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.45499991727226,0.5166337237376439,1,0.9,0.5166337237376439,0.9498382508454591,0.48944259831228526,0.5270506670978645
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.43779777479441395,0.31812550953036794,0,0.9,0.43779777479441395,0.77004403398058,0.42111061213509793,0.3283162335050362
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.47631818109098395,0.29446087422555395,0,0.9,0.47631818109098395,0.9491660924966401,0.4543613470162069,0.29924871128780883
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.627253545342349,0.493986319129052,1,0.1,0.493986319129052,0.135641550894158,0.6209245190220307,0.4932513663287406
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.305542474966676,0.25493416521775,1,0.9,0.25493416521775,0.6449209466813349,0.26773217030167945,0.25640875213668807
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.65547700848714,0.566507881396823,0,0.9,0.65547700848714,0.5237775882082709,0.676122368271207,0.5863416593255213
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.592259669322353,0.590456002838506,0,0.1,0.592259669322353,0.293558692309479,0.6002912833306531,0.5672746079735048
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.232012189649196,0.229697673077061,1,0.9,0.229697673077061,0.5700565568838499,0.23597149863903139,0.21834903918358223
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.256892140370218,0.15794472224315198,0,0.9,0.256892140370218,0.8586671038292241,0.23069774915131375,0.1435822796751181
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.555813622245889,0.5932532955570029,1,0.9,0.5932532955570029,0.9682888696491959,0.5622015553177643,0.6060588274717018
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.534834415092184,0.511513894676903,0,0.1,0.534834415092184,0.199267069359359,0.5262599675604304,0.5204977290890895
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.436927801525568,0.352187796553936,0,0.9,0.436927801525568,0.7075024678293059,0.4326212374869588,0.3492172988559723
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.123438325548411,0.12614309773209698,1,0.9,0.12614309773209698,0.543577819843139,0.1480076278582958,0.13865731503801632
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.504575070636269,0.47987394042372294,1,0.9,0.47987394042372294,0.8170318491916329,0.4775398111420643,0.4681426955169821
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.406808723159448,0.19374582118690598,0,0.9,0.406808723159448,0.98979137353188,0.39115174686931553,0.18914894565994367
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.7437743006113822,0.7318523703566909,0,0.1,0.7437743006113822,0.10696389193362899,0.7129774373769061,0.7065968118484516
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.37045675449816495,0.35632639391921,1,0.9,0.35632639391921,0.594629205979521,0.40167057265975215,0.36506303149634056
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.368579916067845,0.269818523034927,0,0.9,0.368579916067845,0.897429626148773,0.38168937388541224,0.2619023995832453
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.329620095384836,0.24095044547648,0,0.9,0.329620095384836,0.94958961466035,0.35887803905643945,0.21636842743631096
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.505911027929275,0.38879700991895294,1,0.1,0.38879700991895294,0.078643785693397,0.4985395805021857,0.36690930383371967
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.326674832058402,0.15118016833245998,0,0.9,0.326674832058402,0.961429610884549,0.2918566361377189,0.1489759658737596
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.9156452906240259,0.81709957134496,1,0.9,0.81709957134496,0.7599525642008321,0.9217733483578701,0.8407875593178995
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.597770541586063,0.399646405109971,1,0.1,0.399646405109971,0.0451853413459977,0.5766133187322584,0.4145878193866457
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.45414941579973206,0.264903213216155,0,0.9,0.45414941579973206,0.9931685088393392,0.48810513876909467,0.2593726849647304
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.43713497087381,0.47358893612477293,1,0.9,0.47358893612477293,0.9753698635265359,0.413805459468122,0.4864591187485272
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7829031478285431,0.7434562855749871,1,0.9,0.7434562855749871,0.7668535640941558,0.8129239258923255,0.7479291856641168
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.438523290662299,0.34253497417727796,0,0.9,0.438523290662299,0.7371449943314129,0.4396143104587721,0.35028888780619644
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.608648268076267,0.560777250758086,1,0.9,0.560777250758086,0.7890240882740308,0.5807810075996792,0.551469672772706
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.350925722130643,0.354973427109759,1,0.9,0.354973427109759,0.768174404429148,0.34126505847840444,0.3402393808735048
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.653467375153721,0.716122261885218,1,0.9,0.716122261885218,0.987759147387789,0.6623960009292922,0.7254182066900017
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.243427515610043,0.20145933733469698,0,0.9,0.243427515610043,0.5512141232871971,0.24591012834860942,0.2105352541674375
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.630170270805965,0.531684786268125,0,0.9,0.630170270805965,0.561343781062067,0.6313845362552816,0.5425520028044355
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.7668520060104659,0.8121606079512499,1,0.9,0.8121606079512499,0.9643746025936779,0.791293034740085,0.8001477393569925
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.554682243064901,0.578981528338485,1,0.9,0.578981528338485,0.899003488866,0.5578305529786369,0.5607992875005082
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.575759686340467,0.6892774296954611,1,0.9,0.6892774296954611,0.993168249440894,0.5802160615182248,0.6741489508759869
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6448429939462921,0.48125539496180897,0,0.9,0.6448429939462921,0.9378337669919309,0.6562608256279729,0.48104823515906237
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.4687524745345771,0.46681658273139903,1,0.9,0.46681658273139903,0.7896131798508291,0.4677375527066556,0.4538173193923669
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.584006337600004,0.50222097366041,0,0.9,0.584006337600004,0.7431387671588922,0.6162564351852737,0.5020183939532796
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.28648517384202005,0.121006823395151,0,0.9,0.28648517384202005,0.986525330065262,0.3044848179672297,0.12364224211379315
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0458681374077784,0.0284426039509188,1,0.1,0.0284426039509188,0.354940025143797,0.04058932316507646,0.033534562175547344
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.46082725958165704,0.520948391686281,1,0.9,0.520948391686281,0.9637811413722199,0.45660143236790196,0.5100955142533162
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.842022851404168,0.874520935939008,1,0.9,0.874520935939008,0.9598142791521349,0.8700774166705191,0.8640758009954321
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6267348182685961,0.586761429350192,1,0.9,0.586761429350192,0.6356043764471221,0.6413768306420572,0.5782137408290164
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.56304541511592,0.496656680002258,0,0.9,0.56304541511592,0.527206791237082,0.5606983042321104,0.4860483324503099
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.632845628623693,0.6443997257698979,1,0.9,0.6443997257698979,0.9032470126286891,0.6625472140155613,0.6529718607636074
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.556773592976717,0.368332126114646,0,0.9,0.556773592976717,0.984188634100364,0.5874689945250673,0.3738569564298998
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7462515437432858,0.6716923867957451,1,0.9,0.6716923867957451,0.8321680267133591,0.7277051240352297,0.6880346026479491
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.580205963725043,0.42068018683760705,0,0.9,0.580205963725043,0.854178089253629,0.598739637638427,0.46313114533418326
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.371358822379433,0.36455221427167,1,0.9,0.36455221427167,0.899066826450129,0.36550697122308384,0.3944816374983251
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.36150512636098703,0.232927558229554,0,0.9,0.36150512636098703,0.933540570134342,0.33757845076797377,0.2078206119917842
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.723081739072347,0.634821294214449,1,0.9,0.634821294214449,0.593908248064713,0.7250846410629773,0.644684022399383
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.668475323059417,0.675143959694771,1,0.9,0.675143959694771,0.805759081691904,0.6904764960798371,0.6498328032420426
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.424834149352334,0.46708166599820294,1,0.9,0.46708166599820294,0.934497441086585,0.42659273199295666,0.4631647073692338
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.311876099887382,0.257941812825123,0,0.9,0.311876099887382,0.6241661666817729,0.31351255593535865,0.25885282409532234
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.479252830344955,0.39431721125960706,0,0.9,0.479252830344955,0.8039583009169449,0.5063362485623162,0.39520858117957647
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.26328335928350305,0.216883363847439,0,0.9,0.26328335928350305,0.500910389044536,0.2506708371393069,0.2214479424280323
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.350480425921742,0.36667912778602296,1,0.9,0.36667912778602296,0.648230873866614,0.36064677814689106,0.33725822578212816
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6867338103301529,0.640096265284375,1,0.9,0.640096265284375,0.6801833989352329,0.6764260496360263,0.6151999663900141
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.477556103308558,0.36213398205949104,0,0.9,0.477556103308558,0.848793440627045,0.48016311929536637,0.362006999694276
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.673176304628803,0.6318791311414731,1,0.9,0.6318791311414731,0.7635880555140742,0.6910839333253666,0.6419378434767887
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5870131810661291,0.521311327439652,1,0.9,0.521311327439652,0.566855141041859,0.599316034597977,0.5321674617042818
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5383077776801479,0.467533857721441,0,0.1,0.5383077776801479,0.5193536929707671,0.5373807071106662,0.4807066355218425
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.20931801150619,0.0472776537830921,0,0.9,0.20931801150619,0.9214208865075841,0.18701728933336836,0.08367647307161014
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.663117990310346,0.613495789452626,1,0.9,0.613495789452626,0.5473963650577061,0.652512180906661,0.5755227886006924
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.533376682525755,0.49139910703189,1,0.9,0.49139910703189,0.8506223669703041,0.5184246059629417,0.5116851972095254
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.33708136188081705,0.38457662184855296,1,0.9,0.38457662184855296,0.9245906955873879,0.33859853947327734,0.3819603722183919
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.46595389568494106,0.403186393316501,0,0.9,0.46595389568494106,0.637333441975333,0.48794694453112436,0.4078189903950517
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.589754363354848,0.582441844379619,1,0.9,0.582441844379619,0.9312603614018449,0.5596069341413409,0.57646907896151
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5774533839486871,0.559465471092712,1,0.9,0.559465471092712,0.770366206613872,0.5874340483442811,0.553567068181266
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.642740143621569,0.7095751991508341,1,0.9,0.7095751991508341,0.983632340312646,0.6301692310554403,0.6876280343135893
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.288280656588044,0.14193190310499698,0,0.9,0.288280656588044,0.9246163168554079,0.2870980576328833,0.16872309502647315
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.5789526691754311,0.664245111012121,1,0.9,0.664245111012121,0.9946973138027091,0.5945511356683753,0.6951249679649745
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.503939687529667,0.31986365972614,0,0.9,0.503939687529667,0.93826414019929,0.4849912046617867,0.332667521109964
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.478318566617718,0.434354100884352,1,0.9,0.434354100884352,0.5350686485753879,0.4803491149825117,0.4249477785529013
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5126485419075639,0.48434782737239795,1,0.9,0.48434782737239795,0.7567348406846771,0.5030123814622536,0.47800934211997137
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6760044022142261,0.5150238323805971,0,0.9,0.6760044022142261,0.773861404646333,0.6749914617546621,0.5471686977128667
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.5666815378820389,0.39253239109177795,0,0.9,0.5666815378820389,0.931095138586249,0.5628428910667257,0.40395657653448774
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.5697872037888541,0.634087346894371,1,0.9,0.634087346894371,0.96153282031996,0.5915046193456275,0.6246684296263023
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.639428662760406,0.535409190061668,1,0.1,0.535409190061668,0.27278448824142604,0.632070807668071,0.5322154573598538
