seed,split,randomization,white_realized_outcome_oos,non_white_realized_outcome_oos,realized_outcome_oos,white_dr_outcome,non_white_dr_outcome,dr_outcome,tree_depth,tree,fairness,method,dr_disparity,realized_disparity
1,4,0.33,0.8100997686629264,0.8475316213833961,0.8260069557136878,0.8385565998115924,0.8585565998115857,0.8472299331449203,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9890473632610093, 1: 0.01095263673899068, 2: 0.0}]}",0.02,DR,-0.019999999999993356,-0.03743185272046967
1,4,0.33,0.8090790279041025,0.8364819726936461,0.8207242908774365,0.8372108840743813,0.8472108840743818,0.8415475507410369,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.96362453873655, 1: 0.03637546126345006, 2: 0.0}]}",0.01,DR,-0.010000000000000564,-0.027402944789543637
1,5,0.33,0.8301886792452831,0.9018612521150592,0.8607503607503607,0.825899955343135,0.855078568172942,0.8385342946984383,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.02917861282980705,-0.07167257286977613
1,5,0.33,0.8334288710650631,0.8829775939123233,0.8545567896817532,0.8263749244586315,0.8463749244586274,0.8350349244586271,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.9919991037117909, 1: 0.008000896288209103, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.02,DR,-0.01999999999999591,-0.049548722847260196
1,5,0.33,0.8316794592318009,0.8709892387097684,0.8484414214767351,0.8252398565805266,0.8352398565805225,0.8295698565805263,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.9657579262128678, 1: 0.03424207378713218, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.01,DR,-0.009999999999995901,-0.039309779477967544
2,1,0.33,0.827930174563591,0.8681506849315068,0.8448773448773449,0.8288540756262545,0.8633509137039423,0.8438716991360717,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.034496838077687886,-0.04022051036791585
2,1,0.33,0.8265099706948072,0.8507275719896795,0.8367142125102542,0.8266482514282293,0.8466482514282327,0.8353549180948979,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9620332165745276, 1: 0.03796678342547243, 2: 0.0}]}",0.02,DR,-0.02000000000000346,-0.02421760129487227
2,1,0.33,0.827930174563591,0.843331034570977,0.8344194258221145,0.8260732636275552,0.8360732636275513,0.8304265969608846,2,"{'branching': ['VKORC1.A.A', 'Unknown.Race', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 0.7265155507443319, 2: 0.27348444925566806}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.01,DR,-0.009999999999996123,-0.015400860007386052
2,2,0.33,0.8373570520965693,0.8497495826377296,0.8427128427128427,0.8222062578912617,0.8559769809549814,0.836738925716343,2,"{'branching': ['VKORC1.A.A', 'X.3..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 2.7755575615628907e-17, 2: 0.0}, {0: 8.326672684688674e-17, 1: 1.0, 2: 0.0}]}",1.0,DR,-0.033770723063719754,-0.012392530541160296
2,2,0.33,0.8350392323395225,0.8358766295491283,0.8354011377713806,0.8207945441175981,0.8407945441175939,0.8294012107842532,2,"{'branching': ['VKORC1.A.A', 'X.3..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.9662199231704418, 1: 0.03378007682955819, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.02,DR,-0.0199999999999958,-0.0008373972096058502
2,2,0.33,0.8360864040660737,0.8174112065967387,0.8280153771655457,0.8207073311587306,0.8307073311587262,0.8250106644920567,2,"{'branching': ['VKORC1.A.A', 'Black.or.African.American', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 0.8456244769029025, 2: 0.15437552309709746}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.01,DR,-0.009999999999995568,0.018675197469334992
2,3,0.33,0.8297604035308953,0.8802698145025295,0.8513708513708513,0.8187539523101264,0.8589683987359645,0.8361399979815604,2,"{'branching': ['VKORC1.A.A', 'X.3..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.04021444642583816,-0.050509410971634194
2,3,0.33,0.8284993694829761,0.8521348396677415,0.8386118036962269,0.8176604757015487,0.8376604757015478,0.8263071423682115,2,"{'branching': ['VKORC1.A.A', 'Asian', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 0.6983838446725157, 2: 0.30161615532748426}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.02,DR,-0.01999999999999913,-0.023635470184765417
2,3,0.33,0.8284993694829761,0.8390517386933841,0.8330141998882955,0.8176604757015487,0.8276604757015461,0.821983809034878,2,"{'branching': ['Weight4', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 0.26742753266179453, 2: 0.7325724673382055}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.01,DR,-0.009999999999997455,-0.01055236921040803
2,4,0.33,0.821831869510665,0.8607809847198642,0.8383838383838383,0.8207074938190284,0.8656768329163999,0.840209197207583,2,"{'branching': ['VKORC1.A.A', 'X.3..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.04496933909737144,-0.03894911520919919
2,4,0.33,0.8193224592220828,0.8506278738391418,0.8326261310903714,0.8195207293961858,0.8395207293961804,0.828194062729513,2,"{'branching': ['VKORC1.A.A', 'Asian', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.711454615535025, 1: 0.2885453844649751, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.02,DR,-0.019999999999994578,-0.031305414617059046
2,4,0.33,0.8193224592220828,0.8303213750918538,0.8239966016804486,0.8195207293961858,0.8295207293961803,0.8238573960628452,2,"{'branching': ['Weight4', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 0.22996772405010069, 2: 0.7700322759498993}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.01,DR,-0.009999999999994458,-0.010998915869770975
2,5,0.33,0.8276729559748428,0.8815566835871405,0.8506493506493507,0.817979293122515,0.8537314921229644,0.8334599952897084,2,"{'branching': ['Weight4', 'Enzyme.Inducer', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 0.0, 2: 1.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.03575219900044935,-0.05388372761229765
2,5,0.33,0.8289308176100629,0.871181362672205,0.8469467426690283,0.8171000300347773,0.8371000300347758,0.825760030034775,2,"{'branching': ['Weight4', 'Black.or.African.American', 'VKORC1.A.A'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.23005853744277494, 1: 0.7699414625572251, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.02,DR,-0.019999999999998574,-0.0422505450621421
2,5,0.33,0.8289308176100629,0.851952136083559,0.8387472672621812,0.8171000300347773,0.8271000300347748,0.821430030034775,2,"{'branching': ['VKORC1.A.A', 'Asian', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.924814378730818, 1: 0.07518562126918205, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.01,DR,-0.009999999999997566,-0.02302131847349609
3,1,0.33,0.8067331670822943,0.8595890410958904,0.829004329004329,0.8434643077520212,0.8672836048458833,0.8538336417535423,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.023819297093862102,-0.05285587401359615
3,1,0.33,0.806454532540233,0.8552755840692815,0.8270255960993699,0.8429239527207584,0.8629239527207526,0.8516306193874166,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.98984250442121, 1: 0.010157495578789977, 2: 0.0}]}",0.02,DR,-0.019999999999994245,-0.048821051529048476
3,1,0.33,0.8057249885031659,0.8439817336025554,0.8218447137109882,0.8415091504207982,0.8515091504207889,0.8458624837541261,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9632473081608591, 1: 0.03675269183914087, 2: 0.0}]}",0.01,DR,-0.009999999999990683,-0.03825674509938948
3,2,0.33,0.8348157560355781,0.8580968280467446,0.8448773448773449,0.828938424768804,0.8593545100136835,0.8420274801191804,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.030416085244879487,-0.02328107201116647
3,2,0.33,0.8398983481575604,0.8547579298831386,0.8463203463203464,0.8313094561442801,0.8510611171389193,0.8398092542589699,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.02,DR,-0.01975166099463921,-0.01485958172557822
3,2,0.33,0.8381932973552724,0.8448844912640461,0.8410850903937679,0.8303107063683178,0.8403107063683115,0.8346140397016476,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.9751504633074115, 1: 0.024849536692588475, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.01,DR,-0.00999999999999368,-0.006691193908773707
3,3,0.33,0.8234552332912989,0.8549747048903878,0.836940836940837,0.8395872914052656,0.8635448374761243,0.8499449371565622,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Height4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9999999999999999, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.02395754607085876,-0.031519471599088966
3,3,0.33,0.8231408710468012,0.850718290461464,0.8349398679536523,0.8390566189212132,0.8590566189212113,0.8477032855878756,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Height4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9896129475047272, 1: 0.010387052495272834, 2: 0.0}]}",0.02,DR,-0.01999999999999813,-0.02757741941466274
3,3,0.33,0.822346534761465,0.8399631044125615,0.8298837828156476,0.8377157059550718,0.847715705955062,0.8420390392883993,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Height4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9633667527434109, 1: 0.03663324725658906, 2: 0.0}]}",0.01,DR,-0.009999999999990128,-0.01761656965109648
3,4,0.33,0.8168130489335006,0.8556876061120543,0.8333333333333334,0.8429791131986385,0.8526178337717227,0.8471591050204975,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.009638720573084236,-0.038874557178553704
3,4,0.33,0.8168130489335006,0.8556876061120543,0.8333333333333334,0.8429791131986385,0.8526178337717227,0.8471591050204975,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.02,DR,-0.009638720573084236,-0.038874557178553704
3,4,0.33,0.8168130489335006,0.8556876061120543,0.8333333333333334,0.8429791131986385,0.8526178337717227,0.8471591050204975,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.01,DR,-0.009638720573084236,-0.038874557178553704
3,5,0.33,0.8289308176100629,0.8527918781725888,0.8391053391053391,0.8310513683474507,0.8402986490782848,0.8350554409038982,2,"{'branching': ['VKORC1.A.A', 'Enzyme.Inducer', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 0.0, 2: 1.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",1.0,DR,-0.009247280730834029,-0.023861060562525904
3,5,0.33,0.8289308176100629,0.8527918781725888,0.8391053391053391,0.8310513683474507,0.8402986490782848,0.8350554409038982,2,"{'branching': ['VKORC1.A.A', 'Enzyme.Inducer', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 0.0, 2: 1.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.02,DR,-0.009247280730834029,-0.023861060562525904
3,5,0.33,0.8289308176100629,0.8527918781725888,0.8391053391053391,0.8310513683474507,0.8402986490782848,0.8350554409038982,2,"{'branching': ['VKORC1.A.A', 'Enzyme.Inducer', 'Age3.4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 0.0, 2: 1.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}]}",0.01,DR,-0.009247280730834029,-0.023861060562525904
4,1,0.33,0.8154613466334164,0.8698630136986302,0.8383838383838383,0.8432875961686708,0.8618305002676667,0.8513599404197622,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.01854290409899595,-0.054401667065213766
4,1,0.33,0.8154613466334164,0.8698630136986302,0.8383838383838383,0.8432875961686708,0.8618305002676667,0.8513599404197622,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",0.02,DR,-0.01854290409899595,-0.054401667065213766
4,1,0.33,0.8147177970447328,0.8593377519498652,0.8335187015646449,0.8421618110822456,0.8521618110822439,0.8465151444155733,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9770643549952327, 1: 0.022935645004767358, 2: 0.0}]}",0.01,DR,-0.009999999999998233,-0.044619954905132375
4,2,0.33,0.820838627700127,0.8580968280467446,0.836940836940837,0.8251521022610425,0.8638601719508374,0.8418094749175485,2,"{'branching': ['VKORC1.A.A', 'Enzyme.Inducer', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 0.0, 2: 1.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.0387080696897949,-0.03725820034661753
4,2,0.33,0.8177831156340111,0.8389507312502805,0.8269313131478244,0.8235200524022372,0.8435200524022358,0.832126719068901,2,"{'branching': ['VKORC1.A.A', 'Enzyme.Inducer', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 0.0, 2: 1.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9537560000762821, 1: 0.04624399992371786, 2: 0.0}]}",0.02,DR,-0.019999999999998574,-0.021167615616269453
4,2,0.33,0.81614985676937,0.828716593194382,0.8215809354985049,0.8226476749277744,0.8326476749277698,0.8269510082611035,2,"{'branching': ['VKORC1.A.A', 'Enzyme.Inducer', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.0, 1: 0.0, 2: 1.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9290372553364376, 1: 0.07096274466356245, 2: 0.0}]}",0.01,DR,-0.009999999999995457,-0.012566736425011937
4,3,0.33,0.8297604035308953,0.8718381112984823,0.8477633477633477,0.823959438903879,0.8626131805747627,0.8406707398862553,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.038653741670883646,-0.042077707767587014
4,3,0.33,0.8272852605339642,0.8518997243904604,0.8378165571190284,0.8221884268368287,0.8421884268368209,0.8308350935034945,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9532669429388985, 1: 0.046733057061101535, 2: 0.0}]}",0.02,DR,-0.019999999999992246,-0.024614463856496127
4,3,0.33,0.825958372320006,0.8412110447358288,0.8324842271126343,0.8212390129882314,0.8312390129882277,0.8255623463215667,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 1.3877787807814457e-17, 1: 0.9999999999999998, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9282140297563188, 1: 0.071785970243681, 2: 0.0}]}",0.01,DR,-0.009999999999996234,-0.015252672415822732
4,4,0.33,0.8180677540777918,0.8675721561969439,0.8391053391053391,0.8282574690578971,0.8569830670257602,0.8407148033766226,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}]}",1.0,DR,-0.028725597967863115,-0.04950440211915219
4,4,0.33,0.8170098605869002,0.8580038494098292,0.8344308269770199,0.8272488470449355,0.84724884704493,0.8359221803782633,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9778120759936647, 1: 0.022187924006335256, 2: 0.0}]}",0.02,DR,-0.019999999999994467,-0.04099398882292904
4,4,0.33,0.8157974583025105,0.8470380602199749,0.8290735871115935,0.8260929124984726,0.8360929124984721,0.8304295791651372,2,"{'branching': ['VKORC1.A.A', 'X.2..3', 'Weight4'], 'leaves': [{0: 0.0, 1: 1.0, 2: 0.0}, {0: 1.0, 1: 0.0, 2: 0.0}, {0: 0.0, 1: 1.0, 2: 0.0}, {0: 0.9523835333447482, 1: 0.04761646665525177, 2: 0.0}]}",0.01,DR,-0.009999999999999454,-0.03124060191746436
