V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,reg0,reg1
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.481544818712816,0.461780693748165,0,0.9,0.481544818712816,0.561717665725944,0.8745247148288969,0.5166824984818794,0.3878913324507623
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.4394334252304221,0.327612983755403,1,0.9,0.327612983755403,0.7057291917289391,0.8987341772151899,0.5014099446927868,0.3786307526718436
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.731383119803465,0.616083746922538,1,0.9,0.616083746922538,0.570561168114759,0.8987341772151899,0.6204848482319814,0.4508323411631726
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.614135307442104,0.431938050636554,1,0.9,0.431938050636554,0.945912393941535,0.8987341772151899,0.6092380379779397,0.44401278858184234
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.804217404748604,0.811612939294889,0,0.9,0.804217404748604,0.876812309908307,0.8745247148288969,0.6296745301794653,0.45640454499972694
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.387456760885222,0.41109893031982897,0,0.9,0.387456760885222,0.804146625097148,0.8745247148288969,0.4665897796506143,0.3575173933253247
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.6683026935553449,0.666851072704945,0,0.9,0.6683026935553449,0.886175623985327,0.8745247148288969,0.5647732121761615,0.4170513470063564
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.439263593179776,0.41603650873304604,1,0.1,0.41603650873304604,0.311119807614176,0.125475285171103,0.48584123491723025,0.3691905974154032
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22282407986207298,0.134340018640536,1,0.9,0.134340018640536,0.849660222897051,0.8987341772151899,0.4332547756880375,0.3373045678942248
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.659848335388693,0.466310070005206,1,0.9,0.466310070005206,0.920146174113101,0.8987341772151899,0.6164953466442481,0.4484132894288313
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.5894222762265661,0.631191794685815,0,0.9,0.5894222762265661,0.9308323478587609,0.8745247148288969,0.5329156756016316,0.39773439038715946
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.33701999996262105,0.138663634013946,1,0.9,0.138663634013946,0.941473035364518,0.8987341772151899,0.47179843758814105,0.36067568584389564
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8822743803269691,0.733977542183515,0,0.1,0.8822743803269691,0.299595912369066,0.10126582278480999,0.6956824587620151,0.49642874115717806
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37554550085530797,0.38071224722196995,0,0.9,0.37554550085530797,0.7518537171852959,0.8745247148288969,0.44973791046874656,0.3472991887514412
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36838086782168894,0.321136146337415,1,0.9,0.321136146337415,0.4717774333093,0.8987341772151899,0.4608064563849397,0.3540106499719436
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39050557142133707,0.325556953259094,0,0.9,0.39050557142133707,0.545170693981389,0.8745247148288969,0.4700099493829727,0.3595912281993958
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17499615304131,0.0153498531518689,0,0.1,0.17499615304131,0.0630572086801499,0.10126582278480999,0.4167262335681461,0.3272824140983228
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.219284966779917,0.0696026557814874,1,0.9,0.0696026557814874,0.95452825339539,0.8987341772151899,0.4456948689570701,0.3448476728500797
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.935792584927876,0.8831348998911179,1,0.1,0.8831348998911179,0.185740529283954,0.125475285171103,0.6900558541290807,0.49301702483211035
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21539909262831897,0.21587960639138698,0,0.9,0.21539909262831897,0.668890390600443,0.8745247148288969,0.3958250544406663,0.3146088927307484
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.547380701690703,0.518202842082843,0,0.9,0.547380701690703,0.73856404148163,0.8745247148288969,0.524638717255099,0.3927156204975034
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.638756250529416,0.619580468002321,0,0.9,0.638756250529416,0.8549721112494939,0.8745247148288969,0.5460363085078747,0.40569014352812705
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.515750229892075,0.615685871583474,0,0.9,0.515750229892075,0.9484642915935491,0.8745247148288969,0.511109203732157,0.38451194080651124
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.415597404892464,0.30408372975613396,1,0.9,0.30408372975613396,0.7567225874756479,0.8987341772151899,0.4971240748800488,0.3760319967682131
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7832291317166841,0.645667815147885,1,0.9,0.645667815147885,0.637905741871671,0.8987341772151899,0.6440610708334075,0.4651278868394942
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.509949349514372,0.377913180406891,1,0.9,0.377913180406891,0.747262418579683,0.8987341772151899,0.5363924651595435,0.3998425569400611
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.671005500785577,0.588004145238479,1,0.9,0.588004145238479,0.534267681573473,0.8987341772151899,0.5942196629212597,0.4349063311888794
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.520922617847336,0.349936643108161,1,0.9,0.349936643108161,0.833037526198489,0.8987341772151899,0.5385774083898586,0.401167406822809
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128991918031039,0.0376400364439743,1,0.9,0.0376400364439743,0.816101632587049,0.8987341772151899,0.3823029531589993,0.3064097074846681
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.741221666858034,0.600397900885593,0,0.9,0.741221666858034,0.47988800001983,0.8745247148288969,0.614118222915063,0.4469719100601627
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.346989139424247,0.28678790409170596,1,0.9,0.28678790409170596,0.6147280113597621,0.8987341772151899,0.4674093220222485,0.35801432642633246
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.47444864232056105,0.39692498887309,1,0.9,0.39692498887309,0.611431620284506,0.8987341772151899,0.5221046180789907,0.39117905838011846
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.45033400146042496,0.354179062337808,1,0.9,0.354179062337808,0.755897673434527,0.8987341772151899,0.5233088015178526,0.39190922027432623
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.283279699662695,0.304944887567636,0,0.9,0.283279699662695,0.7725444060643379,0.8745247148288969,0.41268361597438985,0.3248311552414461
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7742888067025159,0.6732717314104539,1,0.9,0.6732717314104539,0.545393340639046,0.8987341772151899,0.6467375545053059,0.4667507844185677
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.7023444906017778,0.6578507505684599,1,0.1,0.6578507505684599,0.20111096866108302,0.125475285171103,0.5840358257463079,0.4287313169825773
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36727563689906,0.333172342418706,1,0.9,0.333172342418706,0.55077855771704,0.8987341772151899,0.46668637957900827,0.35757596711435063
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.587101506373177,0.49959423996714003,0,0.9,0.587101506373177,0.622184349787624,0.8745247148288969,0.5469226168889934,0.40622756049096237
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.270641029263182,0.326814119131486,1,0.1,0.326814119131486,0.15804444713486202,0.125475285171103,0.41038941482614233,0.3234400563423605
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7554371848821229,0.6176332934801829,1,0.9,0.6176332934801829,0.633036164099627,0.8987341772151899,0.6353808484366742,0.4598645960294718
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.49956353036046103,0.404760401011639,0,0.1,0.49956353036046103,0.23607586773203101,0.10126582278480999,0.5385181595776206,0.4011314810464056
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.393988447457364,0.19790679124272,1,0.9,0.19790679124272,0.916649513459849,0.8987341772151899,0.4931096306186048,0.3735978209345896
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.39516351032813507,0.32567140662412,0,0.9,0.39516351032813507,0.628884922052677,0.8745247148288969,0.45199788082961423,0.3486695316629033
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.280451562963847,0.322028644846267,0,0.9,0.280451562963847,0.7251700928812871,0.8745247148288969,0.43762437962597533,0.3399540963508507
0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.430444849160898,0.4053079664031961,0,0.9,0.430444849160898,0.5482809920154039,0.8745247148288969,0.5040021153778884,0.380202526702661
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.45499991727226,0.5166337237376439,1,0.1,0.5166337237376439,0.108975298123747,0.125475285171103,0.49676478764874343,0.3758141413843004
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.43779777479441395,0.31812550953036794,1,0.9,0.31812550953036794,0.71459831955806,0.8987341772151899,0.5004324202871375,0.3780380264736344
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.47631818109098395,0.29446087422555395,1,0.9,0.29446087422555395,0.901106649962361,0.8987341772151899,0.5287009531986652,0.395178775026581
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.627253545342349,0.493986319129052,1,0.9,0.493986319129052,0.773039323232171,0.8987341772151899,0.5891572594060444,0.4318367206788669
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.305542474966676,0.25493416521775,0,0.9,0.305542474966676,0.626930634746468,0.8745247148288969,0.4192567103057545,0.3288167797342819
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.65547700848714,0.566507881396823,1,0.9,0.566507881396823,0.566424518304772,0.8987341772151899,0.6023105258610653,0.4398122613148467
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.592259669322353,0.590456002838506,0,0.9,0.592259669322353,0.6910389364384599,0.8745247148288969,0.5582379244571517,0.41308864671825524
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.232012189649196,0.229697673077061,0,0.9,0.232012189649196,0.576401112641313,0.8745247148288969,0.40798366796801133,0.3219813212142828
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.256892140370218,0.15794472224315198,1,0.9,0.15794472224315198,0.773734471725443,0.8987341772151899,0.42246714128910284,0.3307634386006755
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.555813622245889,0.5932532955570029,0,0.9,0.555813622245889,0.9172202669109949,0.8745247148288969,0.5245444723025117,0.39265847465835635
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.534834415092184,0.511513894676903,0,0.9,0.534834415092184,0.7744471313977499,0.8745247148288969,0.5219406919931514,0.3910796610810994
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.436927801525568,0.352187796553936,1,0.9,0.352187796553936,0.6649237102269611,0.8987341772151899,0.5028196291660955,0.3794855210169714
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.123438325548411,0.12614309773209698,0,0.9,0.123438325548411,0.5715112217304289,0.8745247148288969,0.3706167757386878,0.2993237427006592
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.504575070636269,0.47987394042372294,0,0.9,0.504575070636269,0.739265934511728,0.8745247148288969,0.5032077863177442,0.37972088180333635
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.406808723159448,0.19374582118690598,0,0.1,0.406808723159448,0.0328079238446712,0.10126582278480999,0.5144743315110452,0.38655240075139
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.7437743006113822,0.7318523703566909,0,0.9,0.7437743006113822,0.838607992556712,0.8745247148288969,0.597210009132189,0.4367195406910568
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.37045675449816495,0.35632639391921,0,0.9,0.37045675449816495,0.567336646748167,0.8745247148288969,0.4791854018124435,0.3651548039054753
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.368579916067845,0.269818523034927,1,0.9,0.269818523034927,0.8321134060147141,0.8987341772151899,0.49102201490788655,0.3723319860189753
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.329620095384836,0.24095044547648,0,0.1,0.329620095384836,0.104168468499106,0.10126582278480999,0.48727392887279264,0.37005931766071903
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.505911027929275,0.38879700991895294,1,0.9,0.38879700991895294,0.8310204985607991,0.8987341772151899,0.5408639937206012,0.4025538878376455
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.326674832058402,0.15118016833245998,1,0.9,0.15118016833245998,0.9099869868193591,0.8987341772151899,0.46039804585821176,0.35376300846302866
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.9156452906240259,0.81709957134496,0,0.9,0.9156452906240259,0.619805036885362,0.8745247148288969,0.6990411139301065,0.4984652764061946
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.597770541586063,0.399646405109971,1,0.9,0.399646405109971,0.889059591121663,0.8987341772151899,0.5795380894165592,0.426004094889837
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.45414941579973206,0.264903213216155,1,0.9,0.264903213216155,0.9769842665649889,0.8987341772151899,0.5598683469143543,0.4140772605052335
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.43713497087381,0.47358893612477293,0,0.9,0.43713497087381,0.9368617873084879,0.8745247148288969,0.45795980445633455,0.3522845701262476
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7829031478285431,0.7434562855749871,0,0.9,0.7829031478285431,0.6434340662308629,0.8745247148288969,0.6514269722203163,0.4695942333575096
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.438523290662299,0.34253497417727796,1,0.9,0.34253497417727796,0.6898187120848471,0.8987341772151899,0.5070480634930953,0.3820494506626516
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.608648268076267,0.560777250758086,0,0.9,0.608648268076267,0.6988035832407111,0.8745247148288969,0.5495030205251,0.4077921995201628
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.350925722130643,0.354973427109759,0,0.9,0.350925722130643,0.7137421076386941,0.8745247148288969,0.4463803769772927,0.3452633336359592
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.653467375153721,0.716122261885218,0,0.9,0.653467375153721,0.955017870078772,0.8745247148288969,0.5602760120432007,0.41432445003888324
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.243427515610043,0.20145933733469698,1,0.9,0.20145933733469698,0.514719079689359,0.8987341772151899,0.41622416307555477,0.3269779814595193
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.630170270805965,0.531684786268125,0,0.1,0.630170270805965,0.4136281472964489,0.10126582278480999,0.5840847050745888,0.4287609551770362
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.7668520060104659,0.8121606079512499,0,0.9,0.7668520060104659,0.8967672384933392,0.8745247148288969,0.6250780613706648,0.45361745603654335
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.554682243064901,0.578981528338485,0,0.9,0.554682243064901,0.8172158952202131,0.8745247148288969,0.532556151107462,0.3975163911378715
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.575759686340467,0.6892774296954611,0,0.9,0.575759686340467,0.971959489266253,0.8745247148288969,0.5198267105052056,0.3897978391611621
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6448429939462921,0.48125539496180897,1,0.9,0.48125539496180897,0.8991776407488058,0.8987341772151899,0.6147334989541582,0.4473449853771518
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.4687524745345771,0.46681658273139903,0,0.9,0.4687524745345771,0.715124828890467,0.8745247148288969,0.5003448611246512,0.37798493459255295
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.584006337600004,0.50222097366041,1,0.9,0.50222097366041,0.719369165066778,0.8987341772151899,0.5840688622626495,0.42875134881873417
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.28648517384202005,0.121006823395151,0,0.1,0.28648517384202005,0.0423771735246219,0.10126582278480999,0.474549648063461,0.36234389434701403
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0458681374077784,0.0284426039509188,1,0.9,0.0284426039509188,0.476954598213846,0.8987341772151899,0.32685092974292806,0.2727861305872839
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.46082725958165704,0.520948391686281,0,0.9,0.46082725958165704,0.9148781684684799,0.8745247148288969,0.47975594842393676,0.3655007573384302
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.842022851404168,0.874520935939008,0,0.9,0.842022851404168,0.8824917851994141,0.8745247148288969,0.6603250718113667,0.4749896349571121
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6267348182685961,0.586761429350192,0,0.9,0.6267348182685961,0.559069225485648,0.8745247148288969,0.5819712050626576,0.42747942520218607
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.56304541511592,0.496656680002258,1,0.9,0.496656680002258,0.549747307800955,0.8987341772151899,0.5522567958265002,0.4094619632167913
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.632845628623693,0.6443997257698979,0,0.9,0.632845628623693,0.811870760896693,0.8745247148288969,0.5776839236411322,0.4248798133633941
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.556773592976717,0.368332126114646,0,0.1,0.556773592976717,0.0395940456352056,0.10126582278480999,0.5962321488919018,0.4361266108580461
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7462515437432858,0.6716923867957451,0,0.9,0.7462515437432858,0.7212974000026551,0.8745247148288969,0.6110899301620301,0.44513569150623555
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.580205963725043,0.42068018683760705,1,0.9,0.42068018683760705,0.810088043524967,0.8987341772151899,0.5821278108443795,0.4275743838027909
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.371358822379433,0.36455221427167,0,0.9,0.371358822379433,0.8358575788530509,0.8745247148288969,0.4489650269826946,0.34683054746975167
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.36150512636098703,0.232927558229554,1,0.9,0.232927558229554,0.8722095194504829,0.8987341772151899,0.4756575044603582,0.36301564791807556
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.723081739072347,0.634821294214449,0,0.9,0.723081739072347,0.512704510132354,0.8745247148288969,0.619768031797789,0.45039769638356686
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.668475323059417,0.675143959694771,0,0.9,0.668475323059417,0.699355344513456,0.8745247148288969,0.5963443708156593,0.43619465711227784
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.424834149352334,0.46708166599820294,1,0.1,0.46708166599820294,0.12625564058446198,0.125475285171103,0.47172613714436334,0.36063184615363164
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.311876099887382,0.257941812825123,1,0.9,0.257941812825123,0.5811019123859239,0.8987341772151899,0.44803055903134326,0.34626392874089756
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.479252830344955,0.39431721125960706,1,0.9,0.39431721125960706,0.7549065360667769,0.8987341772151899,0.5391017401494744,0.40148533767822436
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.26328335928350305,0.216883363847439,1,0.9,0.216883363847439,0.47824888646207303,0.8987341772151899,0.4166695206959545,0.32724802600025654
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.350480425921742,0.36667912778602296,0,0.9,0.350480425921742,0.6147098321756109,0.8745247148288969,0.459521748226837,0.35323166156207886
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6867338103301529,0.640096265284375,0,0.9,0.6867338103301529,0.589094807815708,0.8745247148288969,0.5956096215538456,0.43574913868422116
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.477556103308558,0.36213398205949104,1,0.9,0.36213398205949104,0.7923609666287521,0.8987341772151899,0.5302510108393733,0.396118659255632
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.673176304628803,0.6318791311414731,0,0.9,0.673176304628803,0.659032268138278,0.8745247148288969,0.5986203940783728,0.4375747337709756
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5870131810661291,0.521311327439652,0,0.9,0.5870131810661291,0.5133747824856639,0.8745247148288969,0.5660013192884206,0.41779601512454984
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5383077776801479,0.467533857721441,0,0.9,0.5383077776801479,0.535317721936001,0.8745247148288969,0.538580174014213,0.40116908377123073
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.20931801150619,0.0472776537830921,1,0.9,0.0472776537830921,0.8436688706229549,0.8987341772151899,0.4087703168961501,0.3224583092319798
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.663117990310346,0.613495789452626,0,0.9,0.663117990310346,0.489851482099764,0.8745247148288969,0.5897550351968378,0.4321991846437673
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.533376682525755,0.49139910703189,0,0.9,0.533376682525755,0.76748944268638,0.8745247148288969,0.5190218046465871,0.38930978097382873
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.33708136188081705,0.38457662184855296,0,0.9,0.33708136188081705,0.8678262787466401,0.8745247148288969,0.43470123637592833,0.3381816356578917
