"V1.1","V1.2","V1.3","V1.4","V2.1","V3.1","V3.2","V3.3","V3.4","V4.1","V5.1","V5.2","V5.3","V5.4","V6.1","V7.1","V7.2","V7.3","V7.4","V8.1","V9.1","V9.2","V9.3","V9.4","V10.1","V11.1","V11.2","V11.3","V11.4","V12.1","V13.1","V13.2","V13.3","V13.4","V14.1","V15.1","V15.2","V15.3","V15.4","V16.1","V17.1","V17.2","V17.3","V17.4","V18.1","V19.1","V19.2","V19.3","V19.4","V20.1","y0","y1","t.1","y","prop_score"
"0",0,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",0,1,1,"0",2.13096233915918,-2.86903766084082,1,-2.85125183889285,0.990325493235293
"1",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1",-1.14486628528677,-6.14486628528677,0,-1.1423135842634,0.186778210776446
"0",0,1,1,"1","0",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"0",-3.18416386871239,-8.18416386871239,0,-3.1483200200647,7.24397586812778e-05
"0",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","1",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"1",0.251982284191367,-4.74801771580863,1,-4.81081141790493,0.517485894416611
"0",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"0",-0.485081887136777,-5.48508188713678,0,-0.377382307581196,0.109011574070548
"1",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","0",1,1,1,"1","0",0,0,1,"1",-1.20752615225319,-6.20752615225319,0,-1.41191112052177,0.104980731703325
"0",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1",3.78311944138402,-1.21688055861598,1,-1.20122659039068,0.999835032104275
"0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,0,1,"1",1.37293546254128,-3.62706453745872,1,-3.54313777444862,0.673491284417721
"0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"0",-1.67525754348588,-1.67525754348588,0,-1.66022303667003,0.228735311459949
"0",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0",1.77564670941154,-3.22435329058846,1,-3.16319439305284,0.972021250546706
"0",0,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"1",0.146552613458018,-4.85344738654198,1,-4.82161378353388,0.320657821761359
"0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",1,1,1,"0",4.77809921983707,-0.22190078016293,1,-0.251200876306852,0.999966626340512
"1",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"1",-3.44769285697294,-8.44769285697294,0,-3.50351307912038,0.00043445008705941
"0",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"1",0.941394619967552,-4.05860538003245,1,-4.10720698826966,0.8642678353982
"0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",0,0,1,"1","1",1,1,1,"0",0.347000117899704,-4.6529998821003,1,-4.68801788108008,0.810264326157325
"0",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","1",1,1,1,"1",3.24456362603383,-1.75543637396617,1,-1.60648498603931,0.999387740464367
"0",0,0,1,"1","0",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","0",0,1,1,"1",-1.3153656152812,-1.3153656152812,0,-1.41335121749854,0.386221190168559
"0",0,0,1,"1","0",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"1",3.37663611961925,-1.62336388038075,1,-1.63929147811823,0.999258290770279
"0",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",0,1,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","0",1,1,1,"0",0.471490743274268,-4.52850925672573,1,-4.46785023095937,0.677041097030359
"0",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",1,1,1,"1",-5.96877044363567,-10.9687704436357,0,-5.89275917995319,3.79821618233377e-07
"0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"0",-2.13230672904226,-7.13230672904226,0,-2.22269187425274,0.00125419550553574
"0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"1",-0.84306258643189,-5.84306258643189,0,-1.00265185692401,0.013098262432435
"1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"1",2.78896596130873,-2.21103403869127,1,-2.19717640338507,0.99654839208473
"1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",0,0,1,"1",0.0786134147802562,-4.92138658521974,1,-4.84887876029018,0.568732015884485
"0",0,1,1,"1","0",0,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",0,0,1,"0","1",1,1,1,"0",-0.171571193541672,-5.17157119354167,0,-0.149120797514867,0.0975956417964739
"0",0,0,1,"0","1",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0",3.0087418260635,-1.9912581739365,1,-2.04963173809922,0.996685323479549
"0",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",0,0,1,"0",2.42970065782216,-2.57029934217784,1,-2.50306850905681,0.987692142838452
"0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"0",1.75279067038075,-3.24720932961925,1,-3.30975034182588,0.771029957636129
"0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"1",1.96121843457924,-3.03878156542076,1,-3.0086321037057,0.951462405763919
"0",1,1,1,"0","0",0,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"1","1",1,1,1,"0",1.06962975373358,-3.93037024626642,1,-3.85372181166523,0.977199909873249
"0",0,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",0,0,1,"1","0",0,0,1,"0","0",0,0,1,"0",0.606392829137755,-4.39360717086224,1,-4.33850619399131,0.314795793440245
"1",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"0",1.28005712292482,-3.71994287707518,1,-3.80194064825793,0.972199392458251
"0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,0,1,"1",1.70527399725505,1.70527399725505,1,1.63149894203889,0.999269662616395
"0",0,0,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1",2.69992484435921,2.69992484435921,1,2.67968303400162,0.999948924603417
"0",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"1",0.686656359136708,-4.31334364086329,1,-4.47106024042408,0.785140373071662
"1",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1",-4.32124300898306,-9.32124300898306,0,-4.31326756559104,8.62215452098411e-05
"0",0,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0",2.17857279586992,-2.82142720413008,1,-2.69439966462383,0.979004420950901
"0",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",1,1,1,"1",-3.48886233179915,-8.48886233179915,0,-3.53388493081632,0.000150797844411004
"0",0,0,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"0",4.14669810429098,4.14669810429098,1,4.06448069971616,0.999987865564529
"0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",0,1,1,"1",-0.136486740758886,-5.13648674075889,0,-0.00188163543037115,0.0889512892288748
"0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",0,1,1,"0",-0.268758954719271,-5.26875895471927,0,-0.38446917290455,0.0743418826899175
"0",0,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"1",2.80105709761167,-2.19894290238833,1,-2.20781924706226,0.992847768804548
"1",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"1",-3.76789997522878,-8.76789997522878,0,-3.68977123277193,0.000135100811137937
"0",0,1,1,"1","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"1","0",0,0,1,"0","0",0,0,1,"1",-1.25737103193319,-6.25737103193319,0,-1.24124193448923,0.00578499972785038
"1",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"0",0.308723504045618,-4.69127649595438,1,-4.83632640994725,0.917117607575753
"0",0,0,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"0",2.50579499657789,2.50579499657789,1,2.56243935550399,0.999911529447202
"0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"1",2.27613756773405,-2.72386243226595,1,-2.62142626065047,0.990211241738356
"0",0,0,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"1",0.746887434540955,0.746887434540955,1,0.827696335512953,0.97396846546695
"0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"0",-0.0644630003587769,-5.06446300035878,0,-0.115137672084089,0.152051715150636
"1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"1",2.48339899590707,-2.51660100409293,1,-2.64238959768912,0.990228335922654
"0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",0,1,1,"1",2.4353192422926,-2.5646807577074,1,-2.50994369831734,0.947943670184082
"1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1",3.55510266859677,-1.44489733140323,1,-1.41062243621039,0.999938206404075
"1",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"0",2.89318074416115,-2.10681925583885,1,-2.1349962832309,0.999198677447651
"0",0,1,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",0,0,1,"1",3.44362058223151,-1.55637941776849,1,-1.53026786717547,0.999379560764414
"0",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"0",-3.4408593914816,-8.4408593914816,0,-3.36481505067189,0.000156112018113047
"0",0,1,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0",0.831088759749366,-4.16891124025063,1,-4.33419637805168,0.810215219467432
"0",0,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1",3.34638247682805,-1.65361752317195,1,-1.78456847831833,0.999479094647689
"0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1",-0.762558791647908,-5.76255879164791,0,-0.736459958931516,0.102993390077806
"0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1",-2.13364347990682,-7.13364347990682,0,-2.14316942591015,0.00916491853719021
"0",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"1",0.915300357018177,-4.08469964298182,1,-4.2361231162423,0.875453374581373
"0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"0",-1.73620432233367,-1.73620432233367,0,-1.66955016754444,0.368460927587865
"1",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"1","0",0,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"0","1",1,1,1,"1",1.96647317998118,-3.03352682001882,1,-3.07021614372826,0.995763118944449
"0",0,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"1",3.7327618964894,-1.2672381035106,1,-1.32050455860343,0.999685903299506
"0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",1,1,1,"0",1.64728191482395,-3.35271808517605,1,-3.27312577502864,0.942774293048606
"0",0,0,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",0,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"0",5.5430027546788,5.5430027546788,1,5.56085751429094,0.999999954359274
"0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"0",-1.94484295486213,-6.94484295486213,0,-1.93500945469387,0.0126481178323792
"0",0,1,1,"1","0",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"1",0.0753549514566698,-4.92464504854333,1,-4.93748452305196,0.47050017925094
"0",0,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"0","1",1,1,1,"1",-0.0723370035257673,-5.07233700352577,0,0.0236612197810586,0.184876118524852
"0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"1",-0.982765829895691,-5.98276582989569,0,-1.12805899980518,0.115178681591366
