"V1.1","V1.2","V1.3","V1.4","V2.1","V3.1","V3.2","V3.3","V3.4","V4.1","V5.1","V5.2","V5.3","V5.4","V6.1","V7.1","V7.2","V7.3","V7.4","V8.1","V9.1","V9.2","V9.3","V9.4","V10.1","V11.1","V11.2","V11.3","V11.4","V12.1","V13.1","V13.2","V13.3","V13.4","V14.1","V15.1","V15.2","V15.3","V15.4","V16.1","V17.1","V17.2","V17.3","V17.4","V18.1","V19.1","V19.2","V19.3","V19.4","V20.1","y0","y1","t.1","y","prop_score"
"0",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"1",0.878960183936178,-4.12103981606382,0,0.808239561943761,0.560999687722462
"0",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1",0.265690253333591,-4.73430974666641,1,-4.61966373939863,0.329916234353871
"1",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","0",0,0,1,"1",0.503366621022424,-4.49663337897758,1,-4.57253857009715,0.495612428072688
"0",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"1",2.63962396607186,-2.36037603392814,1,-2.4879110527279,0.900921058580171
"0",0,1,1,"1","0",0,0,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"0",1.63367734780202,-3.36632265219798,1,-3.35711766484221,0.532488927285152
"0",0,0,1,"0","0",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1",2.64467175756544,2.64467175756544,1,2.61337203739755,0.974431416682968
"0",1,1,1,"1","1",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"1","0",0,1,1,"1",1.49744919964866,-3.50255080035134,1,-3.53438312600836,0.813409131974916
"0",0,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"0",-0.697989417033251,-5.69798941703325,0,-0.597856067170349,0.177826109238449
"0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","0",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",0,1,1,"0",2.87525256661914,-2.12474743338086,1,-2.22906680478298,0.865141336478601
"1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"1",-1.33563499864268,-6.33563499864268,1,-6.19830018321068,0.384207077124102
"0",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"1",-2.58499639908327,-7.58499639908327,0,-2.5963274501195,0.0682068765278399
"0",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1",0.148610469607656,-4.85138953039234,1,-4.86866432658539,0.671692726208875
"0",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"0",3.00956619638278,-1.99043380361722,1,-2.27529282247269,0.948387513210139
"0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"1",-1.35424184272046,-1.35424184272046,0,-1.31465164550134,0.485348568457372
"0",0,0,1,"1","0",0,0,1,"0","0",0,0,1,"1","0",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","1",1,1,1,"1",3.85304021719035,-1.14695978280965,1,-1.24525363164435,0.907405990873444
"0",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1",-2.18501619458033,-7.18501619458033,0,-2.16667002101149,0.0831819680327849
"0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0",1.6686760903686,-3.3313239096314,1,-3.3104550198929,0.774928592581225
"0",0,0,1,"0","1",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0",-0.128359926506871,-5.12835992650687,1,-5.12646689549372,0.550912922382495
"0",0,1,1,"0","0",0,0,1,"0","1",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0",2.97627925725965,-2.02372074274035,1,-2.12039295818673,0.922628202826488
"1",1,1,1,"0","0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"1",3.04501743348202,-1.95498256651798,1,-2.04365218787908,0.942442840829018
"1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1",-3.09649091849309,-8.09649091849309,0,-3.18264810435118,0.0668480277038564
"0",0,1,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","0",1,1,1,"1","1",1,1,1,"1",1.29347637880216,-3.70652362119784,0,1.32814542400438,0.776242355177692
"0",0,0,1,"0","0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0",2.59789590675606,-2.40210409324394,1,-2.34088121425964,0.849299957377008
"0",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"0",0.479200564009187,-4.52079943599081,0,0.414097528115387,0.641438852765783
"0",0,0,1,"0","1",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"0",0.674368868392058,-4.32563113160794,1,-4.35858460019937,0.465521760430086
"0",0,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"0",1.08740823100714,-3.91259176899286,0,1.01588476461723,0.618172199898453
"0",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"0",1.45362615787429,-3.54637384212571,1,-3.53622993555008,0.76140948723086
"0",0,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"0",0.394725186196404,-4.6052748138036,1,-4.5993988754745,0.434827409815778
"1",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0",0.306547984922946,-4.69345201507705,1,-4.64497647703391,0.755463215477511
"0",0,0,1,"0","0",0,1,1,"1","0",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"1","1",1,1,1,"1","0",1,1,1,"1",1.10324097544153,1.10324097544153,0,1.20046889315574,0.900988705427103
"0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",1,1,1,"0",-0.391229856905499,-0.391229856905499,0,-0.495821248257563,0.639966970383208
"0",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"0",-0.156493370999537,-5.15649337099954,0,-0.354905638817145,0.39923207809723
"1",1,1,1,"0","0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"0","1",1,1,1,"1",-0.956033210853685,-5.95603321085369,0,-0.769578859756122,0.28568237676975
"0",0,1,1,"1","1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",1,1,1,"0",-0.770662097133408,-5.77066209713341,0,-0.808965457624747,0.340143103126965
"0",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"1","1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"0",-2.11515740638183,-7.11515740638183,0,-2.22668906059425,0.107097322512735
"0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"0","0",1,1,1,"1","1",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"0",1.31892200760232,1.31892200760232,0,1.44931912991671,0.800789683405429
"0",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"1","1",1,1,1,"0",1.8012134083389,-3.1987865916611,1,-2.95472478623416,0.8199121046433
"0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","0",0,0,1,"0","1",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","1",1,1,1,"0",3.57674709902972,-1.42325290097028,1,-1.40041449972039,0.894126877093707
"0",0,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","0",0,0,1,"0",-0.140774835083986,-5.14077483508399,0,-0.099735786835545,0.168876168340106
"1",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"0","1",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"0","1",1,1,1,"1","1",1,1,1,"1",-2.70118414825633,-7.70118414825633,0,-2.54997710706314,0.154751315717673
"0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",0,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"1",3.06511894116702,-1.93488105883298,0,2.99249842058095,0.963154950092109
"1",1,1,1,"1","0",1,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"1",2.55677290419934,-2.44322709580066,1,-2.49506741158116,0.978301775753023
"0",0,0,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"0",0.682516064498773,0.682516064498773,1,0.720430624351538,0.844914980504088
"0",0,1,1,"0","1",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",1,1,1,"1",-2.57151842730269,-7.57151842730269,0,-2.49287137781095,0.0907866625624947
"0",0,0,1,"1","0",0,0,1,"0","0",0,1,1,"1","0",0,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","1",1,1,1,"0",2.59633174469279,2.59633174469279,0,2.62568529304588,0.963147546187326
"0",0,1,1,"1","0",0,0,1,"0","0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"1",3.84578290397397,-1.15421709602603,1,-1.28896203789738,0.881350729604742
"1",1,1,1,"0","0",0,0,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"0",2.66148873629881,-2.33851126370119,1,-2.22138213335617,0.855425498998471
"0",0,1,1,"0","0",0,1,1,"0","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",0,0,1,"0",2.42017121590314,-2.57982878409686,1,-2.48685030352339,0.655146003486887
"1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"0","0",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",0,0,1,"1",-0.7055627707805,-5.7055627707805,0,-0.758312552410908,0.25552207142165
"1",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"0","0",0,0,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",0,1,1,"1",2.11757734518433,-2.88242265481567,1,-2.8022297892932,0.937068322066539
"0",0,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"0",0.583366364376281,-4.41663363562372,0,0.478633649046677,0.286471614833083
"0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",1,1,1,"0","0",0,1,1,"1",2.2108128192825,-2.7891871807175,0,2.05285230409939,0.932431522640234
"0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"0","1",1,1,1,"1","0",0,1,1,"0","0",1,1,1,"0","0",0,1,1,"1","0",0,1,1,"1","0",0,0,1,"0",-2.20837192014905,-7.20837192014905,0,-2.37696347844721,0.0517014714716473
"0",0,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"0","0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"1","1",1,1,1,"0",1.21375830902292,-3.78624169097708,1,-3.75915473599631,0.50493381845339
"0",1,1,1,"0","1",1,1,1,"1","1",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","0",1,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"1",-2.90336329772903,-7.90336329772903,0,-2.95918636318469,0.0242222926540092
"0",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"0","0",0,0,1,"0","1",1,1,1,"1","0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"0","0",0,0,1,"1","0",0,1,1,"1",0.807507528676236,-4.19249247132376,0,0.668208314501229,0.346386641226194
"0",1,1,1,"1","1",1,1,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",0,1,1,"1","0",0,1,1,"0","0",0,1,1,"1","0",1,1,1,"0","0",0,1,1,"1",0.924368920853545,-4.07563107914645,0,0.948611090207425,0.596308880070098
"0",0,0,1,"0","0",0,0,1,"0","0",1,1,1,"0","1",1,1,1,"0","0",0,0,1,"1","0",0,0,1,"1","1",1,1,1,"1","0",0,1,1,"0","0",0,1,1,"0","0",1,1,1,"0",-0.455622655266041,-0.455622655266041,0,-0.553273198105394,0.528505581425662
"1",1,1,1,"1","1",1,1,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"0","0",0,0,1,"1","0",1,1,1,"0","0",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"0",0.860166644419805,-4.13983335558019,1,-4.21332175520826,0.746109913640941
"0",0,1,1,"0","0",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"1","0",0,0,1,"0","1",1,1,1,"1",1.74985034577346,-3.25014965422654,1,-3.37537259108819,0.519337644174082
"0",0,1,1,"1","1",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",0,0,1,"0","0",0,1,1,"0","0",0,1,1,"0","1",1,1,1,"0","0",0,0,1,"0","0",0,1,1,"0",1.56177986494493,-3.43822013505507,1,-3.35363236155405,0.711575582474656
"0",0,0,1,"1","1",1,1,1,"1","0",0,0,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",0,0,1,"1","0",0,0,1,"1","0",0,1,1,"1","0",0,1,1,"1","0",0,0,1,"1",-1.34853520829017,-1.34853520829017,0,-1.36790193201,0.320998920627462
"0",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",0,1,1,"1","0",0,1,1,"1","1",1,1,1,"0","0",0,1,1,"1","1",1,1,1,"1",1.61804139086114,-3.38195860913886,1,-3.28288202233339,0.722556046127427
"0",0,1,1,"1","0",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"0","0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"0","1",1,1,1,"1","0",1,1,1,"1","1",1,1,1,"1",-0.559619625529707,-5.55961962552971,0,-0.488691326328897,0.290602738850734
"0",0,1,1,"0","1",1,1,1,"1","0",0,0,1,"1","1",1,1,1,"0","0",1,1,1,"1","0",1,1,1,"1","0",0,1,1,"0","0",0,0,1,"0","0",0,1,1,"1","0",1,1,1,"0",-0.963891739429353,-5.96389173942935,0,-1.0805089842421,0.132969298776538
"0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","0",0,1,1,"1","0",1,1,1,"1","0",0,0,1,"0","1",1,1,1,"1","1",1,1,1,"0","0",1,1,1,"1","1",1,1,1,"0",1.4185753345827,-3.5814246654173,0,1.35954346639295,0.767133578412728
