V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,linear0,lasso0,linear1,lasso1
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.5101556139379729,0.584527371624718,1,0.9,0.584527371624718,0.7529042094312629,0.933333333333333,0.5157155159687392,0.477016810132784,0.574805353114184,0.6047609755166061
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.37002728960865006,0.4584418836723889,1,0.9,0.4584418836723889,0.775525915199932,0.933333333333333,0.3652800181279915,0.38912444790251804,0.46055526039942507,0.556419400311079
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.596667133669994,0.6105710338436291,1,0.9,0.6105710338436291,0.608082950544469,0.933333333333333,0.5863693097993238,0.5242651140230078,0.613664136918979,0.6307479597992555
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.251109991705247,0.31306763053649606,0,0.9,0.251109991705247,0.787429791844993,0.8979591836734692,0.23710297978254902,0.3399786501305424,0.29937845923423456,0.5293887776409844
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.38553688688426,0.564910078588766,0,0.1,0.38553688688426,0.00702490709548331,0.0666666666666667,0.38511244848051185,0.36458382915809806,0.5652015115485435,0.5429218433388869
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5989205379648199,0.6481748460664589,1,0.9,0.6481748460664589,0.8136796068501679,0.933333333333333,0.6091648770235102,0.5273705468137626,0.6563010422328395,0.6324559752512318
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.616688242921434,0.535075239088256,0,0.9,0.616688242921434,0.994135666938824,0.8979591836734692,0.6529567043789076,0.6166300321985636,0.5316700158832425,0.681549480261729
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.707075503711172,0.734080395920977,1,0.9,0.734080395920977,0.881913679096918,0.933333333333333,0.6908045082993488,0.569208165772244,0.732835422351588,0.6554670350518883
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6659729072359829,0.6013700335031011,1,0.1,0.6013700335031011,0.24473209584150502,0.10204081632653099,0.6148353672356839,0.5558436719917449,0.5982192346789073,0.6481164454809628
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.185118917670436,0.21228075453123998,0,0.9,0.185118917670436,0.9356217117454458,0.8979591836734692,0.19261606813752957,0.32759380834744406,0.23185230595283163,0.5225770053177229
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.594278190418261,0.5734445294964399,0,0.9,0.594278190418261,0.608266366683684,0.8979591836734692,0.5749924233283791,0.5262312998609112,0.583666179824102,0.6318293793690475
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.327022304390293,0.37709749541095794,0,0.9,0.327022304390293,0.92954418517288,0.8979591836734692,0.3375499401682271,0.41016163094753083,0.3471566790452247,0.5679900367176713
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.450234032489495,0.471542851831748,0,0.9,0.450234032489495,0.8580658453646941,0.8979591836734692,0.48516497518420776,0.4876489308974519,0.48097953408655303,0.6106087358054114
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.6924806822507871,0.667297121372191,0,0.9,0.6924806822507871,0.8241275561519308,0.8979591836734692,0.7073871577261767,0.6132158319944652,0.6603296628564033,0.6796716400063865
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17238180711168,0.18040625864162502,0,0.9,0.17238180711168,0.9870270573023,0.8979591836734692,0.16807563735555592,0.3294968071314926,0.17294322086712655,0.5236236714500324
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6824198714881159,0.739579937584351,1,0.9,0.739579937584351,0.914951298155127,0.933333333333333,0.6959050598041554,0.568610041938458,0.7455816261993069,0.6551380616626257
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.172536512707062,0.321827177192794,1,0.9,0.321827177192794,0.6443234134537629,0.933333333333333,0.20252228194225858,0.3016063004847667,0.3181672120868898,0.5082836465562804
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.20477077471124,0.251418023472125,0,0.9,0.20477077471124,0.9462280345650959,0.8979591836734692,0.220288192892459,0.3453912248289721,0.24882665922735142,0.5323657415113396
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.615978482243194,0.707607438967606,0,0.1,0.615978482243194,0.0293075030121527,0.0666666666666667,0.6016603947503767,0.5034124151200116,0.6991374102510237,0.6192787912995349
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.816960039618336,0.827835717265882,1,0.9,0.827835717265882,0.77939408700248,0.933333333333333,0.8052358258376264,0.6423929744262573,0.804050489811245,0.6957193259412987
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.419352286409915,0.446093250449224,0,0.9,0.419352286409915,0.652005197607296,0.8979591836734692,0.39785254124049685,0.42599055894615145,0.44106699136913863,0.5766960868664145
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.408129623751581,0.514838560697812,1,0.9,0.514838560697812,0.9283256208310379,0.933333333333333,0.39308115145529543,0.3923361956799769,0.513981859821589,0.5581858899443698
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.51610376025957,0.603915497611144,1,0.9,0.603915497611144,0.9241337747573809,0.933333333333333,0.5430399969903036,0.4793312407378624,0.6294044398023146,0.606033932782907
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.722078464609951,0.7644648791549592,1,0.9,0.7644648791549592,0.911354631452065,0.933333333333333,0.7142864284247104,0.579640224749664,0.7588204595408261,0.6612047595914136
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7094654745953821,0.717820427683491,1,0.9,0.717820427683491,0.878399921940874,0.933333333333333,0.6836850128469445,0.5654290338831821,0.7264850422951402,0.6533884791479285
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.502054982420829,0.6071049115908729,1,0.9,0.6071049115908729,0.83672953913657,0.933333333333333,0.5165205031191181,0.4724420319696987,0.5879267835754775,0.6022448071373787
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.696069719616801,0.6598074966235771,0,0.9,0.696069719616801,0.508142024906297,0.8979591836734692,0.6757446384495882,0.5803321162083,0.6719966208112584,0.6615853060021937
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.531173172867383,0.5490066424757529,0,0.9,0.531173172867383,0.661591926306333,0.8979591836734692,0.5242626710847378,0.4992352591587914,0.5385852268682811,0.6169813186418367
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.465471523597967,0.49060239462033006,0,0.9,0.465471523597967,0.703702606664817,0.8979591836734692,0.47677250975588237,0.47375910130009696,0.49688917702578,0.6029692068971615
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.485974934693779,0.48937487204173297,0,0.9,0.485974934693779,0.8465149751315659,0.8979591836734692,0.4831672834734525,0.48560838896745734,0.4816280523719167,0.6094864197284986
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.687897453634786,0.688404784248299,0,0.9,0.687897453634786,0.6047949161767691,0.8979591836734692,0.6923665962857948,0.5937167059798356,0.6755122060389165,0.6689469485456115
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.318156871107422,0.315052382271423,0,0.9,0.318156871107422,0.961526216057585,0.8979591836734692,0.3137963857827317,0.40266664486258025,0.3132889017294762,0.5638677281996594
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.416528883044926,0.626391019456652,1,0.9,0.626391019456652,0.997452176493012,0.933333333333333,0.4305018631796494,0.3808631310282299,0.6250636749169313,0.5518756030931954
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0.532707818062238,0.611229459776419,1,0.9,0.611229459776419,0.9673014427076558,0.933333333333333,0.5083598538469272,0.4507512628815076,0.6236919320068536,0.5903146926366964
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.46191434696689504,0.408361606312615,0,0.9,0.46191434696689504,0.9453412682883421,0.8979591836734692,0.4377117655316658,0.47049451911771667,0.41873005473186176,0.6011736578747026
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.594504019266458,0.579239362972261,0,0.9,0.594504019266458,0.7184268877589292,0.8979591836734692,0.5868838638844499,0.5378955604175125,0.5810016273199224,0.6382448256559108
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.586667243431233,0.558560004071682,0,0.9,0.586667243431233,0.7510157827252829,0.8979591836734692,0.5539428248527745,0.5205381474194841,0.5513013739055531,0.6286980952628956
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.874276777926094,0.8530980081889691,1,0.9,0.8530980081889691,0.90068559889872,0.933333333333333,0.8461647475418597,0.6568387673647262,0.8586094307402139,0.7036646395956175
0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.440967704850599,0.47959588873719106,0,0.9,0.440967704850599,0.516655783845077,0.8979591836734692,0.4541443968498769,0.45298502670305746,0.4984341114542121,0.5915432824598705
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8635154618454941,0.819182516514978,1,0.9,0.819182516514978,0.688725648126308,0.933333333333333,0.8440747418142898,0.6693054666016175,0.8230812049191802,0.7105214342411634
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.760318758142672,0.708784301288255,0,0.9,0.760318758142672,0.48764031795123,0.8979591836734692,0.7454843498307948,0.619718545989337,0.7283316271922387,0.683248190114342
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6454937950289671,0.6376216501003841,0,0.9,0.6454937950289671,0.49465857796099394,0.8979591836734692,0.6480567477677939,0.5638567442430108,0.6517092440585917,0.6525237059644966
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.6187925075593039,0.733080323252908,1,0.9,0.733080323252908,0.978238409594048,0.933333333333333,0.6213655958418001,0.5118057901332741,0.7218379008492452,0.6238952216597613
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.527621647641774,0.552954822809101,0,0.9,0.527621647641774,0.6121622707512889,0.8979591836734692,0.5323307435872313,0.501810054096722,0.5500165952894213,0.6183974785898955
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.282671951458492,0.473362073543948,1,0.9,0.473362073543948,0.985798041501324,0.933333333333333,0.2586396888331456,0.298607082606936,0.44952298764969567,0.5066340502441564
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.160774746829307,0.15555601025252,0,0.9,0.160774746829307,0.981356552955605,0.8979591836734692,0.17906159523747073,0.33225646057354313,0.19035949500114735,0.5251415052074251
0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.39408351122628493,0.50082861679462,0,0.1,0.39408351122628493,0.15073863322935502,0.0666666666666667,0.398282509285659,0.4033999767066808,0.49803321010902735,0.5642710671883114
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.550273670226162,0.560763422456055,1,0.9,0.560763422456055,0.617944127261806,0.933333333333333,0.5268931170147981,0.4895944262735956,0.5682996932046064,0.6116787754385647
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.7393496402271991,0.7467752049196899,1,0.9,0.7467752049196899,0.669492775840443,0.933333333333333,0.7318142481019224,0.605480870944951,0.7334497003993902,0.6754173431391877
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.392722707787066,0.452177282982307,1,0.9,0.452177282982307,0.7656033138154079,0.933333333333333,0.36071775341390944,0.38703981737913024,0.4556499990172101,0.5552728351185532
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.535349340550316,0.541600868211297,0,0.9,0.535349340550316,0.768131517144486,0.8979591836734692,0.5368697323835757,0.5116098569587957,0.5357395234721718,0.623787456683955
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.132657546099005,0.21843495214431896,0,0.9,0.132657546099005,0.668381242845298,0.8979591836734692,0.1218016837807327,0.267648445626834,0.22412318054120772,0.48960652657932013
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.8903075461396942,0.7614842791257609,0,0.9,0.8903075461396942,0.9319553055723679,0.8979591836734692,0.8801205887993775,0.7231319997044193,0.7692068201039018,0.7401265026682112
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.41559780049618,0.39719757764184793,0,0.9,0.41559780049618,0.937711941058159,0.8979591836734692,0.42557898450171294,0.4621593462134638,0.41260670220137313,0.5965892391882827
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18768355874039497,0.31286250868918103,1,0.9,0.31286250868918103,0.7304666957045519,0.933333333333333,0.19743871261752916,0.2947737442116792,0.32388400211167084,0.5045256802832142
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6861075519642359,0.7223569180491499,1,0.9,0.7223569180491499,0.790998233418948,0.933333333333333,0.7053023565039381,0.5841483804302741,0.7278031303040481,0.6636842850170869
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.702261003374705,0.7197576458911898,1,0.9,0.7197576458911898,0.5672509299072149,0.933333333333333,0.7197835819844485,0.6027672065554178,0.71361245907958,0.673924803766705
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.716007889274102,0.7559558851697941,1,0.9,0.7559558851697941,0.9310928113463791,0.933333333333333,0.6805360394680438,0.557545969306426,0.7390787115827806,0.649052724033179
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.778590133061244,0.863395868135853,1,0.9,0.863395868135853,0.9963768833469692,0.933333333333333,0.7590900689887216,0.5736052611122912,0.8727207051912014,0.657885476309729
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.420165014966611,0.47591547032371095,0,0.9,0.420165014966611,0.761000657480516,0.8979591836734692,0.448220156319319,0.46014954082889115,0.4675866764556089,0.595483828482717
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.60980612182832,0.46538598372640605,0,0.9,0.60980612182832,0.997643359211809,0.8979591836734692,0.6288826777471636,0.611628352515674,0.49091204017953216,0.6787985122776065
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.48628737195122396,0.624680648935278,1,0.9,0.624680648935278,0.945059380597172,0.933333333333333,0.5122931014631367,0.4582716812863855,0.6137293372982429,0.5944509891552038
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14354662479663902,0.219782836544907,0,0.9,0.14354662479663902,0.846999243925616,0.8979591836734692,0.1509130475168829,0.2942127630537673,0.2225368139923013,0.5042171356936055
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.793043625680528,0.7051970333415111,0,0.9,0.793043625680528,0.8485280909595391,0.8979591836734692,0.8005188848001945,0.6686048365108072,0.7286382437227551,0.7101360815055363
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.7548213860924541,0.8100753878438801,1,0.9,0.8100753878438801,0.946460513818906,0.933333333333333,0.7567044451164704,0.5988271563602869,0.8049112585980926,0.6717577413737014
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.622482915391693,0.636004519374378,0,0.9,0.622482915391693,0.6510600814924821,0.8979591836734692,0.6196296811138695,0.5537294628245369,0.6140485655302478,0.6469536117731938
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.233961905980075,0.262681527616706,0,0.9,0.233961905980075,0.956500236076234,0.8979591836734692,0.23501136508885634,0.35603320461886107,0.25495005144343563,0.5382189243510592
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.677907768929677,0.685968361903706,0,0.1,0.677907768929677,0.34994110147998303,0.0666666666666667,0.6730856748819789,0.5724829505624981,0.6855882748981185,0.6572681955987539
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.449542346974361,0.492643442680774,0,0.9,0.449542346974361,0.554253180540343,0.8979591836734692,0.4775748914176265,0.4679502325564058,0.5130649680371642,0.5997742778031351
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.706908619433963,0.697819838028225,1,0.9,0.697819838028225,0.5362938705919339,0.933333333333333,0.707037073495251,0.5966365878655335,0.7006673450771084,0.6705529093616256
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.866473893857006,0.8501645000876709,1,0.9,0.8501645000876709,0.7587884755933991,0.933333333333333,0.8597266896465583,0.6749134754568636,0.8437380158388257,0.7136058886232052
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.40972501676453205,0.45146903296216206,0,0.9,0.40972501676453205,0.6965743558633231,0.8979591836734692,0.40416363380125264,0.43159568358515826,0.44110442694230856,0.5797789549040606
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6379260292793161,0.6761721181449489,1,0.9,0.6761721181449489,0.865858658539227,0.933333333333333,0.626427207039984,0.5335299215722797,0.6791467127716582,0.6358436857479391
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.754878992848376,0.700538600560946,1,0.1,0.700538600560946,0.386232237481969,0.10204081632653099,0.7304157169213519,0.616004388963158,0.7042668037673271,0.681205370958614
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.726169980495843,0.7103105383572249,1,0.9,0.7103105383572249,0.7346768929888159,0.933333333333333,0.710541367973422,0.590195002692127,0.7243784305614389,0.6670099806451665
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.5740287994330551,0.6607302571737579,1,0.9,0.6607302571737579,0.9562064979667609,0.933333333333333,0.5650226799884556,0.48634117602920357,0.660564526040071,0.6098894590820461
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.3908848401426379,0.510705406792611,1,0.9,0.510705406792611,0.7900446281995329,0.933333333333333,0.4293996050979916,0.4252398973319372,0.512590767483561,0.5762832163511998
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.598885557212455,0.584206171527586,0,0.9,0.598885557212455,0.6752169854846061,0.8979591836734692,0.5998283841709825,0.5433690417427743,0.5960134634019023,0.6412552887087525
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.66803122874684,0.7221284132043292,1,0.9,0.7221284132043292,0.9612491275940379,0.933333333333333,0.6751673902629142,0.5485657400280047,0.7494914662948986,0.6441135186459311
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.411369184909323,0.521059734304099,1,0.9,0.521059734304099,0.943906049269929,0.933333333333333,0.41023155310826964,0.3996810022666841,0.5336409122642989,0.5622255984124521
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.245081853371578,0.383349878922994,1,0.9,0.383349878922994,0.8383533040112441,0.933333333333333,0.26353583825705124,0.3265665927207483,0.391004862706891,0.5220120276540197
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.610081431214846,0.642714606845972,1,0.9,0.642714606845972,0.6855667739718001,0.933333333333333,0.6132353964663948,0.5364473349475689,0.6427823180825035,0.6374482888614346
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.48141340562504403,0.481735043723166,0,0.9,0.48141340562504403,0.821671304923574,0.8979591836734692,0.4751279694321195,0.4792339105798445,0.4796820775967716,0.6059804003366944
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.431968523420036,0.576338592558937,0,0.1,0.431968523420036,0.021807017285472997,0.0666666666666667,0.4399262053123102,0.40728822439506335,0.5803495477342397,0.5664096377452528
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.475834827075985,0.502685546898044,0,0.9,0.475834827075985,0.810647871648083,0.8979591836734692,0.4806185540113219,0.4816852200305392,0.4857280241453241,0.6073286421765521
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.780088634703537,0.905132186788888,1,0.9,0.905132186788888,0.997483983267761,0.933333333333333,0.7773453052109824,0.5805785988472769,0.8957405724413593,0.6617208736297623
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.6193847106067271,0.7497846747932629,1,0.9,0.7497846747932629,0.985861838834285,0.933333333333333,0.6247410253061434,0.5094959822994442,0.7350190598930187,0.6226248069584603
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.46476110113099894,0.49633197870861107,1,0.1,0.49633197870861107,0.383287749902683,0.10204081632653099,0.46232338984621163,0.4616607010559956,0.49498236306216276,0.5963149799492663
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.333085376712273,0.334005935672,0,0.9,0.333085376712273,0.9296334862344141,0.8979591836734692,0.3399037534803204,0.4115310270718119,0.34895875781048036,0.5687432166760693
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.486103350321695,0.48447417644644397,0,0.9,0.486103350321695,0.851912438938148,0.8979591836734692,0.4840665825380596,0.48653504937855624,0.48131609497503725,0.6099960911358476
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.49366239239553206,0.537515069509356,1,0.9,0.537515069509356,0.698998752037037,0.933333333333333,0.4766315891566792,0.45713049669222167,0.5378111322742375,0.5938233275531908
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.526483566852934,0.5232063357205,0,0.9,0.526483566852934,0.624628373021744,0.8979591836734692,0.5018637956551041,0.4847681678125003,0.5249972470923588,0.6090242906751775
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6060514047088941,0.612787504508592,0,0.9,0.6060514047088941,0.68849409914549,0.8979591836734692,0.6312049654781308,0.5620401851144766,0.6190014798958713,0.6515245824058732
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6634473974423829,0.5754653192218799,0,0.9,0.6634473974423829,0.917773531130928,0.8979591836734692,0.6409448104791615,0.5833451414055566,0.5876802011326381,0.6632424964619031
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.249112694973466,0.3759248162379079,0,0.9,0.249112694973466,0.485977800370813,0.8979591836734692,0.2645052377591629,0.34253285276183076,0.35355474245911644,0.5307936116385858
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.538704596098634,0.5215153283180161,0,0.9,0.538704596098634,0.876295259360146,0.8979591836734692,0.5649210965996817,0.5351371488154989,0.5393432238872509,0.6367276749215024
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.372747300635136,0.344349375841596,0,0.9,0.372747300635136,0.9866478942451851,0.8979591836734692,0.3672861147224006,0.4439911306723754,0.32893490621367194,0.5865965602382189
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6234851783790191,0.5887770062310129,0,0.9,0.6234851783790191,0.706151306381929,0.8979591836734692,0.5944167211134742,0.5416551425624223,0.588313271633696,0.6403126290279872
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.168404779028084,0.35545242692864204,1,0.9,0.35545242692864204,0.9338660424468991,0.933333333333333,0.18055933483782233,0.269052198060554,0.35039132761325814,0.49037860281123247
