"V1","V2","V3","y0","y1","t","prob_t","y","prob_t_pred"
-1,-1,-1,0.133901881143751,0.0367663223200087,"0",0.9,0.133901881143751,0.802482826725814
1,1,-1,0.329200328884406,0.591571417133577,"1",0.9,0.591571417133577,0.997564852524967
-1,1,1,0.773640297175146,0.700317078459678,"1",0.9,0.700317078459678,0.906526382036642
-1,1,1,0.749264272922156,0.678260950155504,"1",0.9,0.678260950155504,0.906526382036642
-1,1,1,0.805550889375174,0.734281129911561,"1",0.9,0.734281129911561,0.906526382036642
1,1,-1,0.404818476685849,0.655728225537245,"1",0.9,0.655728225537245,0.997564852524967
1,-1,-1,0.228524749587318,0.304124205246511,"1",0.9,0.304124205246511,0.910857116487529
1,-1,1,0.747676679166643,0.690503831031121,"1",0.9,0.690503831031121,0.909439227458138
-1,-1,-1,0.0576854944942789,0.0486531817040537,"0",0.9,0.0576854944942789,0.802482826725814
1,-1,1,0.801020576925161,0.690399333954194,"1",0.9,0.690399333954194,0.909439227458138
1,-1,1,0.78509053432938,0.680873237043969,"1",0.9,0.680873237043969,0.909439227458138
1,-1,-1,0.242259183476003,0.302590693890852,"1",0.9,0.302590693890852,0.910857116487529
1,-1,-1,0.196927833962453,0.306203240066896,"1",0.9,0.306203240066896,0.910857116487529
1,-1,-1,0.229883133807072,0.322297442702863,"1",0.9,0.322297442702863,0.910857116487529
-1,-1,1,0.66992692302352,0.379820970732064,"0",0.9,0.66992692302352,0.805216643932754
-1,1,-1,0.211883803425463,0.30653516090595,"1",0.9,0.30653516090595,0.907985262538948
1,-1,1,0.757268004021359,0.673690377172066,"1",0.9,0.673690377172066,0.909439227458138
-1,-1,-1,0.033270975665873,0.0470819033368903,"0",0.9,0.033270975665873,0.802482826725814
1,1,1,0.91742765526894,0.947636019518972,"1",0.9,0.947636019518972,0.997522368095368
1,1,-1,0.380876884860567,0.585347449157173,"1",0.9,0.585347449157173,0.997564852524967
-1,1,1,0.807177691332546,0.704315461169162,"1",0.9,0.704315461169162,0.906526382036642
1,-1,-1,0.182463164888939,0.340772090439437,"1",0.9,0.340772090439437,0.910857116487529
1,-1,-1,0.235948880138002,0.33651886820463,"1",0.9,0.33651886820463,0.910857116487529
-1,1,-1,0.22192028536185,0.332841500895208,"1",0.9,0.332841500895208,0.907985262538948
1,-1,1,0.789948668158506,0.699311473526975,"1",0.9,0.699311473526975,0.909439227458138
1,-1,-1,0.178500697044237,0.336296989042621,"1",0.9,0.336296989042621,0.910857116487529
-1,-1,-1,0.0382695849120404,0.0171690186497396,"1",0.1,0.0171690186497396,0.0014418121318589
1,1,-1,0.374847342114505,0.605104498085699,"0",0.1,0.374847342114505,0.293844846094015
1,-1,1,0.725387084365066,0.693889548269284,"1",0.9,0.693889548269284,0.909439227458138
-1,1,1,0.8122999522324,0.692476074011516,"0",0.1,0.8122999522324,0.946169721717625
1,-1,-1,0.227593433616059,0.310751945280432,"1",0.9,0.310751945280432,0.910857116487529
1,-1,1,0.763245616139135,0.694995808680985,"1",0.9,0.694995808680985,0.909439227458138
-1,-1,-1,0.0689358561110414,0.0470063281520686,"0",0.9,0.0689358561110414,0.802482826725814
1,1,1,0.927296029122993,0.978837147813045,"1",0.9,0.978837147813045,0.997522368095368
-1,-1,1,0.644405815847463,0.430436717452464,"0",0.9,0.644405815847463,0.805216643932754
-1,-1,-1,0.043676454773253,0.0380940477991152,"0",0.9,0.043676454773253,0.802482826725814
-1,1,-1,0.230406122601034,0.312111485876924,"1",0.9,0.312111485876924,0.907985262538948
1,1,1,0.876808646284815,0.931004883910959,"1",0.9,0.931004883910959,0.997522368095368
-1,-1,-1,0.0735203156278333,0.0359840844499759,"0",0.9,0.0735203156278333,0.802482826725814
1,-1,1,0.773598790406474,0.69021915015812,"1",0.9,0.69021915015812,0.909439227458138
1,1,-1,0.338456119863291,0.611163957808991,"1",0.9,0.611163957808991,0.997564852524967
-1,-1,1,0.691425173952204,0.412070540555915,"0",0.9,0.691425173952204,0.805216643932754
-1,-1,1,0.638772016790755,0.441064199135683,"0",0.9,0.638772016790755,0.805216643932754
-1,-1,1,0.625139802197578,0.410254531265989,"0",0.9,0.625139802197578,0.805216643932754
-1,1,1,0.861007627531419,0.674977798279938,"1",0.9,0.674977798279938,0.906526382036642
1,1,-1,0.324373653912435,0.620585650371461,"1",0.9,0.620585650371461,0.997564852524967
1,1,1,0.9458914465707,0.958261573558687,"0",0.1,0.9458914465707,0.297455400210668
1,-1,-1,0.224211964939914,0.339697952125303,"1",0.9,0.339697952125303,0.910857116487529
1,-1,-1,0.212321760803991,0.331797228854617,"1",0.9,0.331797228854617,0.910857116487529
-1,1,-1,0.187185416535552,0.30974900239202,"1",0.9,0.30974900239202,0.907985262538948
-1,1,-1,0.162913800378145,0.320039303650069,"1",0.9,0.320039303650069,0.907985262538948
-1,1,-1,0.229558301625103,0.325809737245601,"1",0.9,0.325809737245601,0.907985262538948
1,1,-1,0.343677032943736,0.609437298972947,"1",0.9,0.609437298972947,0.997564852524967
-1,1,-1,0.222769077969945,0.314593553874619,"1",0.9,0.314593553874619,0.907985262538948
1,-1,1,0.754099452127985,0.667946469029406,"1",0.9,0.667946469029406,0.909439227458138
1,1,1,0.92177562103711,0.951037223249239,"1",0.9,0.951037223249239,0.997522368095368
1,1,-1,0.368867311425264,0.596951010882689,"1",0.9,0.596951010882689,0.997564852524967
-1,1,1,0.836063943201871,0.677245426016718,"1",0.9,0.677245426016718,0.906526382036642
-1,-1,1,0.597488963751477,0.397257499055899,"0",0.9,0.597488963751477,0.805216643932754
-1,1,-1,0.171275524807512,0.299439691567567,"1",0.9,0.299439691567567,0.907985262538948
-1,1,1,0.815870672849002,0.706118585401606,"1",0.9,0.706118585401606,0.906526382036642
-1,-1,1,0.666320358694634,0.42829297032653,"0",0.9,0.666320358694634,0.805216643932754
1,-1,1,0.784278553325904,0.664489971312239,"1",0.9,0.664489971312239,0.909439227458138
1,-1,-1,0.140680855333263,0.361016095762538,"1",0.9,0.361016095762538,0.910857116487529
1,-1,-1,0.180349112232647,0.296621139295728,"1",0.9,0.296621139295728,0.910857116487529
1,-1,-1,0.188261250358209,0.309061693693794,"1",0.9,0.309061693693794,0.910857116487529
1,1,1,0.870508264787214,0.941701497635109,"1",0.9,0.941701497635109,0.997522368095368
-1,1,1,0.757697967656352,0.667525945890577,"1",0.9,0.667525945890577,0.906526382036642
-1,-1,1,0.649040665543004,0.405380771256712,"0",0.9,0.649040665543004,0.805216643932754
-1,1,-1,0.230483755911339,0.320314516047334,"1",0.9,0.320314516047334,0.907985262538948
1,-1,-1,0.239842167800289,0.335379401130913,"1",0.9,0.335379401130913,0.910857116487529
1,-1,1,0.811302352865479,0.680700238423242,"1",0.9,0.680700238423242,0.909439227458138
-1,-1,-1,0.0397955353326118,0.0567891781342222,"0",0.9,0.0397955353326118,0.802482826725814
-1,-1,1,0.646740446287217,0.433476100837147,"0",0.9,0.646740446287217,0.805216643932754
-1,1,1,0.725582752056384,0.670932919583348,"0",0.1,0.725582752056384,0.946169721717625
1,-1,-1,0.181589741714043,0.316572983842657,"1",0.9,0.316572983842657,0.910857116487529
-1,-1,1,0.644463617934685,0.388871187179995,"0",0.9,0.644463617934685,0.805216643932754
-1,1,1,0.773174521397824,0.673033149070745,"1",0.9,0.673033149070745,0.906526382036642
1,-1,-1,0.220625371249642,0.317337500816234,"1",0.9,0.317337500816234,0.910857116487529
-1,1,1,0.782050464628276,0.690977748193152,"1",0.9,0.690977748193152,0.906526382036642
1,1,-1,0.329505930333264,0.594087630437357,"1",0.9,0.594087630437357,0.997564852524967
-1,-1,1,0.670263632364382,0.430806460784915,"0",0.9,0.670263632364382,0.805216643932754
1,-1,-1,0.230139834114224,0.307131494804906,"1",0.9,0.307131494804906,0.910857116487529
1,1,1,0.88330469028773,0.943339699695823,"1",0.9,0.943339699695823,0.997522368095368
-1,1,1,0.800273825344555,0.683867521527931,"1",0.9,0.683867521527931,0.906526382036642
1,1,-1,0.428851179480865,0.583085213526941,"1",0.9,0.583085213526941,0.997564852524967
1,-1,1,0.815481155987954,0.657819932316199,"1",0.9,0.657819932316199,0.909439227458138
-1,1,-1,0.200805767217373,0.321468410182983,"1",0.9,0.321468410182983,0.907985262538948
-1,-1,-1,0.08195353760005,0.074964390924692,"0",0.9,0.08195353760005,0.802482826725814
-1,1,1,0.804000386517855,0.687550628735902,"1",0.9,0.687550628735902,0.906526382036642
1,1,-1,0.32696343783091,0.597683425702448,"0",0.1,0.32696343783091,0.293844846094015
-1,1,1,0.795798053235173,0.682946483026166,"1",0.9,0.682946483026166,0.906526382036642
-1,1,1,0.773216434503925,0.690181007760458,"1",0.9,0.690181007760458,0.906526382036642
1,-1,-1,0.226828940317609,0.345052180634567,"1",0.9,0.345052180634567,0.910857116487529
1,1,-1,0.325126396566623,0.596699415311719,"1",0.9,0.596699415311719,0.997564852524967
1,-1,1,0.806275857759282,0.665570571893677,"1",0.9,0.665570571893677,0.909439227458138
-1,1,1,0.804287295393331,0.686560507096607,"0",0.1,0.804287295393331,0.946169721717625
-1,1,1,0.750562373746975,0.699405723332153,"1",0.9,0.699405723332153,0.906526382036642
1,-1,1,0.755288678755541,0.688258834881395,"1",0.9,0.688258834881395,0.909439227458138
-1,1,-1,0.215301829620077,0.322532757538554,"1",0.9,0.322532757538554,0.907985262538948
1,1,-1,0.312068298133292,0.592917745871188,"0",0.1,0.312068298133292,0.293844846094015
1,1,-1,0.419501669068511,0.612148843163849,"1",0.9,0.612148843163849,0.997564852524967
1,-1,1,0.746498739991319,0.674835932125487,"1",0.9,0.674835932125487,0.909439227458138
1,-1,-1,0.205977797724299,0.354793100255438,"1",0.9,0.354793100255438,0.910857116487529
-1,1,1,0.781835756812105,0.702427143421106,"1",0.9,0.702427143421106,0.906526382036642
1,1,-1,0.348554240327421,0.578286896696933,"0",0.1,0.348554240327421,0.293844846094015
-1,1,-1,0.227916267193956,0.328862547900752,"1",0.9,0.328862547900752,0.907985262538948
-1,-1,1,0.652009607888305,0.409402859698337,"0",0.9,0.652009607888305,0.805216643932754
-1,-1,1,0.659548325437549,0.390823798651238,"0",0.9,0.659548325437549,0.805216643932754
1,1,1,0.882846774246257,0.957076396388293,"1",0.9,0.957076396388293,0.997522368095368
1,1,1,0.951773630848998,0.947738683357322,"1",0.9,0.947738683357322,0.997522368095368
1,-1,1,0.783984342393126,0.685784387726558,"0",0.1,0.783984342393126,0.944366023606448
1,1,1,0.893179545113332,0.958478399770011,"1",0.9,0.958478399770011,0.997522368095368
-1,-1,1,0.641866590826341,0.437612985686727,"0",0.9,0.641866590826341,0.805216643932754
-1,1,1,0.764874094515338,0.703411763171784,"1",0.9,0.703411763171784,0.906526382036642
1,-1,1,0.829819314336605,0.674419108611304,"1",0.9,0.674419108611304,0.909439227458138
1,1,1,0.92177031119833,0.959188035883123,"1",0.9,0.959188035883123,0.997522368095368
1,-1,1,0.781077281653836,0.681374985439496,"0",0.1,0.781077281653836,0.944366023606448
1,1,-1,0.384547833344898,0.636174665683335,"1",0.9,0.636174665683335,0.997564852524967
1,1,-1,0.397800507362359,0.586640497251618,"1",0.9,0.586640497251618,0.997564852524967
1,1,-1,0.315173604063883,0.592487719683449,"1",0.9,0.592487719683449,0.997564852524967
-1,-1,-1,0.050055130822061,0.0191569838753449,"0",0.9,0.050055130822061,0.802482826725814
-1,1,1,0.822317724780357,0.707511564011582,"1",0.9,0.707511564011582,0.906526382036642
-1,-1,-1,0.102364307788525,0.0520751849144455,"0",0.9,0.102364307788525,0.802482826725814
1,-1,-1,0.1928527605744,0.300371756903174,"1",0.9,0.300371756903174,0.910857116487529
-1,1,1,0.783917176267565,0.68469041901118,"1",0.9,0.68469041901118,0.906526382036642
1,-1,-1,0.189345652799992,0.338247255860025,"1",0.9,0.338247255860025,0.910857116487529
-1,-1,-1,0.0511088115689262,0.0545761474968721,"1",0.1,0.0545761474968721,0.0014418121318589
1,1,-1,0.357593352360317,0.582881478896477,"1",0.9,0.582881478896477,0.997564852524967
-1,1,1,0.804427975616456,0.671123047884337,"1",0.9,0.671123047884337,0.906526382036642
-1,-1,-1,0.0629553133196005,0.035062443366678,"0",0.9,0.0629553133196005,0.802482826725814
1,-1,-1,0.209413014669524,0.319632381548472,"1",0.9,0.319632381548472,0.910857116487529
1,1,1,0.925540118255163,0.962299658084128,"0",0.1,0.925540118255163,0.297455400210668
1,1,1,0.942390581982496,0.95315007388689,"1",0.9,0.95315007388689,0.997522368095368
1,1,1,0.890633921029222,0.973196817576587,"0",0.1,0.890633921029222,0.297455400210668
1,1,-1,0.382440256654007,0.605677467500325,"1",0.9,0.605677467500325,0.997564852524967
1,-1,-1,0.20792657740666,0.294167096430806,"1",0.9,0.294167096430806,0.910857116487529
1,-1,1,0.826215377235612,0.684824833296211,"1",0.9,0.684824833296211,0.909439227458138
-1,-1,-1,0.072671256009696,0.0379184004968068,"0",0.9,0.072671256009696,0.802482826725814
1,1,-1,0.366395996987792,0.602995500405221,"1",0.9,0.602995500405221,0.997564852524967
1,-1,1,0.791852655571557,0.712868874795816,"1",0.9,0.712868874795816,0.909439227458138
-1,-1,-1,0.0530968886494513,0.0297482286158685,"0",0.9,0.0530968886494513,0.802482826725814
-1,-1,1,0.602575068240121,0.406676661241495,"0",0.9,0.602575068240121,0.805216643932754
-1,1,-1,0.24091036198523,0.287211870119207,"1",0.9,0.287211870119207,0.907985262538948
1,1,1,0.92211502301278,0.939824662413736,"1",0.9,0.939824662413736,0.997522368095368
-1,-1,1,0.640740168516934,0.405232528855588,"0",0.9,0.640740168516934,0.805216643932754
1,-1,1,0.823675719857186,0.680285230012461,"1",0.9,0.680285230012461,0.909439227458138
1,-1,1,0.796520690377896,0.682411127112032,"1",0.9,0.682411127112032,0.909439227458138
-1,-1,1,0.658496477913951,0.387961088320084,"0",0.9,0.658496477913951,0.805216643932754
-1,-1,1,0.611610482950154,0.391548546974902,"0",0.9,0.611610482950154,0.805216643932754
-1,1,1,0.785590473962827,0.678975222451798,"1",0.9,0.678975222451798,0.906526382036642
-1,1,-1,0.19965169978806,0.296984638104507,"0",0.1,0.19965169978806,0.945279765037153
1,-1,1,0.776801085561769,0.675158740855184,"0",0.1,0.776801085561769,0.944366023606448
-1,-1,1,0.597740149161365,0.399688053268536,"0",0.9,0.597740149161365,0.805216643932754
-1,1,1,0.756944209618844,0.675087879566606,"1",0.9,0.675087879566606,0.906526382036642
1,-1,-1,0.213643724587553,0.325843668821356,"1",0.9,0.325843668821356,0.910857116487529
-1,-1,-1,0.0288151436861586,0.0578003998020109,"0",0.9,0.0288151436861586,0.802482826725814
1,1,-1,0.330169781774418,0.609436113378296,"1",0.9,0.609436113378296,0.997564852524967
1,1,1,0.932145362562301,0.935551677292555,"1",0.9,0.935551677292555,0.997522368095368
-1,1,-1,0.191643525811338,0.332819437570017,"1",0.9,0.332819437570017,0.907985262538948
1,-1,1,0.815113097806498,0.660081311798773,"1",0.9,0.660081311798773,0.909439227458138
1,-1,-1,0.185331289193801,0.314750687480289,"1",0.9,0.314750687480289,0.910857116487529
-1,1,1,0.763520276678399,0.704537580435021,"1",0.9,0.704537580435021,0.906526382036642
1,1,-1,0.333857214537054,0.60191298834101,"1",0.9,0.60191298834101,0.997564852524967
1,1,-1,0.377621057581229,0.58580943086852,"1",0.9,0.58580943086852,0.997564852524967
-1,-1,-1,0,0.0589060673147312,"0",0.9,0,0.802482826725814
1,-1,-1,0.21956566992998,0.330731905223069,"1",0.9,0.330731905223069,0.910857116487529
1,-1,1,0.763566634892776,0.640270331649016,"1",0.9,0.640270331649016,0.909439227458138
1,-1,1,0.844769668818255,0.692314614324166,"1",0.9,0.692314614324166,0.909439227458138
-1,-1,-1,0.0747497794118004,0.0697752888138033,"1",0.1,0.0697752888138033,0.0014418121318589
1,-1,1,0.798015966960898,0.678446416699497,"1",0.9,0.678446416699497,0.909439227458138
1,1,1,0.899766113207142,0.962926230792017,"1",0.9,0.962926230792017,0.997522368095368
