"V1","V2","V3","y0","y1","t","prob_t","y","prob_t_pred"
1,1,1,0.902185199669884,0.932736640554562,"1",0.9,0.932736640554562,0.998615592014599
1,-1,1,0.807276504131421,0.670409417648807,"1",0.9,0.670409417648807,0.91560515679899
1,1,1,0.964877866788926,0.961640960813202,"1",0.9,0.961640960813202,0.998615592014599
1,1,-1,0.334595598574832,0.582800742118492,"1",0.9,0.582800742118492,0.998767098087802
1,-1,1,0.817606000009456,0.695235311837862,"1",0.9,0.695235311837862,0.91560515679899
-1,-1,1,0.634563968202792,0.380720872492131,"0",0.9,0.634563968202792,0.861308924361417
-1,1,-1,0.27926585400129,0.347378773206259,"0",0.1,0.27926585400129,0.975018358132614
1,-1,-1,0.203211969570633,0.350136832346101,"0",0.1,0.203211969570633,0.974693216413147
1,1,-1,0.344743476793491,0.571813564881451,"1",0.9,0.571813564881451,0.998767098087802
-1,-1,-1,0.105192460983887,0.0368589328285006,"0",0.9,0.105192460983887,0.84685581909594
1,1,1,0.963707530909395,0.947003872081617,"0",0.1,0.963707530909395,0.394146755907891
-1,1,1,0.733686897084762,0.67471726323841,"1",0.9,0.67471726323841,0.914574488851719
1,-1,-1,0.202559380706147,0.29903410819521,"0",0.1,0.202559380706147,0.974693216413147
1,1,-1,0.390284669104496,0.615133179450186,"1",0.9,0.615133179450186,0.998767098087802
1,1,1,0.952453551499889,0.943588459550568,"1",0.9,0.943588459550568,0.998615592014599
1,-1,-1,0.193299373797818,0.345896515979822,"1",0.9,0.345896515979822,0.924151112168211
-1,-1,-1,0.0971653866700832,0.0455766823331025,"0",0.9,0.0971653866700832,0.84685581909594
1,-1,1,0.789896719807618,0.691286851678711,"1",0.9,0.691286851678711,0.91560515679899
-1,-1,-1,0.042515370770063,0.0651861523087086,"0",0.9,0.042515370770063,0.84685581909594
1,1,-1,0.380624887972305,0.593968975933445,"1",0.9,0.593968975933445,0.998767098087802
-1,1,1,0.853457418684817,0.665590763756852,"1",0.9,0.665590763756852,0.914574488851719
1,-1,-1,0.260896299440368,0.304463922156654,"1",0.9,0.304463922156654,0.924151112168211
1,-1,1,0.796753814757206,0.64676812359508,"0",0.1,0.796753814757206,0.977403486390538
-1,1,1,0.80423484148948,0.653941776268121,"1",0.9,0.653941776268121,0.914574488851719
1,-1,1,0.784356918419979,0.679739400951855,"0",0.1,0.784356918419979,0.977403486390538
-1,-1,-1,0.0575375256426415,0.0644231094897744,"0",0.9,0.0575375256426415,0.84685581909594
-1,1,1,0.85905987405226,0.677470456474132,"1",0.9,0.677470456474132,0.914574488851719
1,1,-1,0.313170235987698,0.588204025180661,"1",0.9,0.588204025180661,0.998767098087802
-1,1,-1,0.213377147090596,0.304576900515085,"0",0.1,0.213377147090596,0.975018358132614
-1,1,-1,0.243555531338133,0.304063095273215,"1",0.9,0.304063095273215,0.923216058918609
-1,1,-1,0.234720051027813,0.311641806765716,"1",0.9,0.311641806765716,0.923216058918609
1,-1,-1,0.224179573522572,0.333778865974175,"1",0.9,0.333778865974175,0.924151112168211
1,1,-1,0.385327382294039,0.582737481499219,"1",0.9,0.582737481499219,0.998767098087802
1,1,1,0.935619866982075,0.935649834477183,"1",0.9,0.935649834477183,0.998615592014599
-1,-1,-1,0.103296383190256,0.0377458071746727,"0",0.9,0.103296383190256,0.84685581909594
-1,1,1,0.778928611405063,0.698408445882757,"1",0.9,0.698408445882757,0.914574488851719
-1,-1,-1,0.0792180376247818,0.0787018413307943,"0",0.9,0.0792180376247818,0.84685581909594
-1,-1,1,0.697293366551369,0.393046131153563,"0",0.9,0.697293366551369,0.861308924361417
-1,1,1,0.76807347823052,0.666829352158283,"1",0.9,0.666829352158283,0.914574488851719
1,1,-1,0.323820263154817,0.613533883154705,"1",0.9,0.613533883154705,0.998767098087802
-1,1,-1,0.274222611220521,0.309900086924189,"1",0.9,0.309900086924189,0.923216058918609
1,-1,1,0.811978882805119,0.693463254369032,"1",0.9,0.693463254369032,0.91560515679899
1,-1,1,0.806443275121567,0.663447287697225,"1",0.9,0.663447287697225,0.91560515679899
1,-1,-1,0.22720500636231,0.306439743272339,"1",0.9,0.306439743272339,0.924151112168211
1,1,1,0.89551363076257,0.9557042475834,"1",0.9,0.9557042475834,0.998615592014599
-1,1,-1,0.252656245383203,0.312999553479562,"1",0.9,0.312999553479562,0.923216058918609
-1,-1,1,0.644259285397969,0.41128845683729,"0",0.9,0.644259285397969,0.861308924361417
1,-1,-1,0.226103694972476,0.322589246734768,"1",0.9,0.322589246734768,0.924151112168211
1,-1,1,0.800133692429676,0.679793092969479,"1",0.9,0.679793092969479,0.91560515679899
-1,-1,1,0.626209643060787,0.383048085784708,"0",0.9,0.626209643060787,0.861308924361417
-1,1,-1,0.235314700895884,0.324204743203608,"1",0.9,0.324204743203608,0.923216058918609
-1,1,-1,0.255703697373144,0.299354759187091,"1",0.9,0.299354759187091,0.923216058918609
-1,1,-1,0.191446325542435,0.329737501981716,"1",0.9,0.329737501981716,0.923216058918609
-1,-1,-1,0.102310867901303,0.0403948789211249,"1",0.1,0.0403948789211249,0.000385211221738497
-1,-1,1,0.653422521781773,0.423103776533451,"0",0.9,0.653422521781773,0.861308924361417
1,-1,1,0.770109399504694,0.677700896580441,"1",0.9,0.677700896580441,0.91560515679899
1,-1,1,0.795577500009519,0.679424260381908,"1",0.9,0.679424260381908,0.91560515679899
-1,-1,-1,0.0651609292289146,0.0856213258072822,"0",0.9,0.0651609292289146,0.84685581909594
1,-1,1,0.756063123519694,0.662243428352758,"0",0.1,0.756063123519694,0.977403486390538
1,-1,-1,0.278961147357646,0.288208253902374,"1",0.9,0.288208253902374,0.924151112168211
-1,-1,-1,0.0367599451485322,0.0151909670550815,"0",0.9,0.0367599451485322,0.84685581909594
-1,1,1,0.80405700632932,0.698719583668226,"1",0.9,0.698719583668226,0.914574488851719
-1,-1,1,0.664411478689022,0.403877914166049,"0",0.9,0.664411478689022,0.861308924361417
1,-1,-1,0.212036502493688,0.304721777231181,"1",0.9,0.304721777231181,0.924151112168211
-1,1,-1,0.233991290366979,0.327449481266269,"1",0.9,0.327449481266269,0.923216058918609
-1,-1,-1,0.0563963856450104,0.0559342930870944,"1",0.1,0.0559342930870944,0.000385211221738497
1,1,-1,0.375498019349941,0.608251385129908,"1",0.9,0.608251385129908,0.998767098087802
1,1,-1,0.342496861472756,0.575215246645442,"0",0.1,0.342496861472756,0.366800344342926
-1,-1,1,0.654656925270365,0.472927205323429,"0",0.9,0.654656925270365,0.861308924361417
1,-1,1,0.783562649146572,0.678031448583039,"1",0.9,0.678031448583039,0.91560515679899
-1,1,1,0.7659470725206,0.702228046889098,"1",0.9,0.702228046889098,0.914574488851719
-1,1,-1,0.256883119793314,0.312427943839917,"1",0.9,0.312427943839917,0.923216058918609
-1,-1,-1,0.0724375212403638,0.0846352483279946,"0",0.9,0.0724375212403638,0.84685581909594
-1,-1,-1,0.108327178712833,0.0270512667907512,"0",0.9,0.108327178712833,0.84685581909594
-1,1,1,0.821971119688122,0.659921078826863,"1",0.9,0.659921078826863,0.914574488851719
1,-1,1,0.793881491576323,0.678559764476157,"1",0.9,0.678559764476157,0.91560515679899
-1,1,-1,0.232805509320721,0.310284145828614,"0",0.1,0.232805509320721,0.975018358132614
-1,-1,-1,0.111846050476139,0.0548038197911763,"0",0.9,0.111846050476139,0.84685581909594
1,-1,-1,0.222002621502555,0.310846556943104,"1",0.9,0.310846556943104,0.924151112168211
1,-1,-1,0.245991777970621,0.324368135253478,"1",0.9,0.324368135253478,0.924151112168211
-1,-1,-1,0.0269885224829906,0.0222835956928295,"0",0.9,0.0269885224829906,0.84685581909594
1,1,-1,0.368653109686503,0.545012590610811,"1",0.9,0.545012590610811,0.998767098087802
-1,1,-1,0.265823012599632,0.333181487181957,"1",0.9,0.333181487181957,0.923216058918609
1,-1,-1,0.239972386952531,0.325062445055053,"1",0.9,0.325062445055053,0.924151112168211
1,1,1,0.915353673500268,0.933667645452137,"1",0.9,0.933667645452137,0.998615592014599
1,-1,1,0.816708227469461,0.689374193033795,"1",0.9,0.689374193033795,0.91560515679899
1,1,-1,0.37635452917955,0.590979362899325,"1",0.9,0.590979362899325,0.998767098087802
-1,-1,-1,0.0911863935762822,0.0490070220493776,"0",0.9,0.0911863935762822,0.84685581909594
1,-1,-1,0.241593602142627,0.310107917344889,"1",0.9,0.310107917344889,0.924151112168211
1,-1,1,0.755844651394509,0.666956046710347,"1",0.9,0.666956046710347,0.91560515679899
1,1,-1,0.384588617344331,0.610136306883479,"1",0.9,0.610136306883479,0.998767098087802
1,-1,-1,0.152958545264781,0.33214975353522,"1",0.9,0.33214975353522,0.924151112168211
1,1,-1,0.319071800836841,0.595407520667407,"1",0.9,0.595407520667407,0.998767098087802
1,1,1,0.915506434652073,0.953560452735259,"1",0.9,0.953560452735259,0.998615592014599
1,-1,1,0.771714843502811,0.694760322586209,"1",0.9,0.694760322586209,0.91560515679899
-1,1,1,0.800048362255063,0.650023991761811,"1",0.9,0.650023991761811,0.914574488851719
1,-1,-1,0.238199444771834,0.313609113367015,"1",0.9,0.313609113367015,0.924151112168211
1,-1,1,0.84718546483168,0.715154327579086,"0",0.1,0.84718546483168,0.977403486390538
-1,-1,-1,0.149767068806423,0.0477319719702019,"0",0.9,0.149767068806423,0.84685581909594
1,1,1,0.947271590526464,0.954686307357202,"1",0.9,0.954686307357202,0.998615592014599
-1,1,-1,0.255815703395921,0.312188680259957,"1",0.9,0.312188680259957,0.923216058918609
-1,1,1,0.806841361221986,0.694012952509842,"1",0.9,0.694012952509842,0.914574488851719
1,1,-1,0.36740382849065,0.587875615232041,"1",0.9,0.587875615232041,0.998767098087802
-1,-1,1,0.663905784087968,0.421532966445268,"0",0.9,0.663905784087968,0.861308924361417
-1,1,1,0.809148952850797,0.676547104271535,"1",0.9,0.676547104271535,0.914574488851719
-1,1,1,0.796604416504212,0.640585207563001,"1",0.9,0.640585207563001,0.914574488851719
1,1,-1,0.365127654433673,0.578747579306697,"1",0.9,0.578747579306697,0.998767098087802
-1,1,-1,0.188431271081216,0.32231867265532,"1",0.9,0.32231867265532,0.923216058918609
1,1,1,0.93907527791591,0.956744085504726,"1",0.9,0.956744085504726,0.998615592014599
1,-1,-1,0.181653414039681,0.307737239324409,"1",0.9,0.307737239324409,0.924151112168211
-1,-1,-1,0.0683005070331522,0.0924868139651847,"0",0.9,0.0683005070331522,0.84685581909594
1,1,1,0.922339073388178,0.964467622093351,"1",0.9,0.964467622093351,0.998615592014599
1,1,1,0.923034502203595,0.950858946638623,"1",0.9,0.950858946638623,0.998615592014599
1,1,-1,0.33274492824491,0.59942876667031,"1",0.9,0.59942876667031,0.998767098087802
1,-1,1,0.809826189241273,0.685733445010476,"1",0.9,0.685733445010476,0.91560515679899
1,-1,-1,0.177618690018166,0.305573640675396,"1",0.9,0.305573640675396,0.924151112168211
1,-1,1,0.769316951658761,0.669569710561977,"1",0.9,0.669569710561977,0.91560515679899
-1,-1,-1,0.0956039106339897,0.0497794275525682,"0",0.9,0.0956039106339897,0.84685581909594
-1,1,1,0.80333709463135,0.673009259166297,"1",0.9,0.673009259166297,0.914574488851719
-1,-1,1,0.64242554428632,0.381729671410176,"0",0.9,0.64242554428632,0.861308924361417
1,-1,1,0.833576770892203,0.667762573713999,"1",0.9,0.667762573713999,0.91560515679899
1,1,-1,0.340395576696351,0.603089366042783,"1",0.9,0.603089366042783,0.998767098087802
-1,-1,1,0.674579732763994,0.379391396025876,"0",0.9,0.674579732763994,0.861308924361417
1,1,-1,0.355162255470926,0.603910781144854,"1",0.9,0.603910781144854,0.998767098087802
1,1,1,0.928234462552214,0.941154891092859,"1",0.9,0.941154891092859,0.998615592014599
1,-1,1,0.835715249188943,0.6966744784392,"0",0.1,0.835715249188943,0.977403486390538
-1,-1,1,0.609477775210619,0.397367478357695,"0",0.9,0.609477775210619,0.861308924361417
1,-1,-1,0.212611373907716,0.332809522664633,"1",0.9,0.332809522664633,0.924151112168211
-1,1,1,0.78189163529344,0.671137560009645,"1",0.9,0.671137560009645,0.914574488851719
-1,1,1,0.744035208136107,0.657449550453795,"1",0.9,0.657449550453795,0.914574488851719
1,-1,-1,0.290181478732463,0.345755244615088,"1",0.9,0.345755244615088,0.924151112168211
-1,1,1,0.770705911901803,0.674676830470772,"1",0.9,0.674676830470772,0.914574488851719
-1,-1,1,0.645812304314944,0.422775563294631,"0",0.9,0.645812304314944,0.861308924361417
-1,-1,-1,0.0577017339257445,0.0535285426721412,"0",0.9,0.0577017339257445,0.84685581909594
1,-1,-1,0.230934923175919,0.330571303635267,"1",0.9,0.330571303635267,0.924151112168211
1,1,-1,0.400338772882732,0.574740783246433,"1",0.9,0.574740783246433,0.998767098087802
1,1,1,0.97106606549221,0.964315798291767,"1",0.9,0.964315798291767,0.998615592014599
-1,1,-1,0.188923271792801,0.333874747353503,"1",0.9,0.333874747353503,0.923216058918609
1,-1,1,0.776851743634668,0.686311862950099,"1",0.9,0.686311862950099,0.91560515679899
1,1,-1,0.368652925951288,0.606400162341099,"1",0.9,0.606400162341099,0.998767098087802
-1,-1,-1,0.0679234585093214,0.0701945985014846,"0",0.9,0.0679234585093214,0.84685581909594
-1,-1,-1,0.0583539548080558,0.0529198060352127,"0",0.9,0.0583539548080558,0.84685581909594
1,-1,-1,0.204065973545157,0.348631532311715,"1",0.9,0.348631532311715,0.924151112168211
1,-1,1,0.805672074043236,0.659076305061148,"1",0.9,0.659076305061148,0.91560515679899
1,-1,-1,0.223996330083935,0.289754736469558,"1",0.9,0.289754736469558,0.924151112168211
-1,1,-1,0.246233237521751,0.318561657308383,"1",0.9,0.318561657308383,0.923216058918609
1,1,-1,0.368723843648381,0.583056384828932,"1",0.9,0.583056384828932,0.998767098087802
1,1,1,0.875264635607246,0.987360979640336,"1",0.9,0.987360979640336,0.998615592014599
-1,-1,1,0.589242610205766,0.386178501505882,"1",0.1,0.386178501505882,0.000343017128957953
1,1,1,0.953654017823694,0.94799109652914,"1",0.9,0.94799109652914,0.998615592014599
-1,1,1,0.761370929875093,0.678079916288799,"1",0.9,0.678079916288799,0.914574488851719
1,-1,1,0.819271246856803,0.672605449145283,"1",0.9,0.672605449145283,0.91560515679899
1,1,-1,0.329418102598271,0.607752769375924,"1",0.9,0.607752769375924,0.998767098087802
1,1,-1,0.373915315206122,0.54789627655629,"1",0.9,0.54789627655629,0.998767098087802
-1,1,-1,0.255567955664985,0.281914175498134,"1",0.9,0.281914175498134,0.923216058918609
-1,-1,1,0.646435844310042,0.408670049716518,"0",0.9,0.646435844310042,0.861308924361417
1,-1,1,0.812284211784565,0.67841873471863,"1",0.9,0.67841873471863,0.91560515679899
-1,-1,1,0.611919078197711,0.375417575743775,"0",0.9,0.611919078197711,0.861308924361417
1,-1,1,0.780073606003277,0.681331145568693,"0",0.1,0.780073606003277,0.977403486390538
1,1,1,0.980063489531755,0.932386872171081,"1",0.9,0.932386872171081,0.998615592014599
1,1,-1,0.361928529603231,0.57564441403914,"1",0.9,0.57564441403914,0.998767098087802
1,1,1,0.930765082305425,0.955712904201533,"1",0.9,0.955712904201533,0.998615592014599
1,1,1,0.961997894217945,0.95027835860433,"1",0.9,0.95027835860433,0.998615592014599
-1,1,1,0.743063320467417,0.661335096269072,"1",0.9,0.661335096269072,0.914574488851719
1,-1,-1,0.256158181356671,0.336268782772458,"1",0.9,0.336268782772458,0.924151112168211
1,1,-1,0.323293841502049,0.601193141902421,"1",0.9,0.601193141902421,0.998767098087802
-1,1,1,0.776933052360021,0.681079754945829,"1",0.9,0.681079754945829,0.914574488851719
1,-1,-1,0.200183544243639,0.327317922942308,"0",0.1,0.200183544243639,0.974693216413147
-1,1,-1,0.157716176121696,0.331512905914546,"1",0.9,0.331512905914546,0.923216058918609
1,-1,-1,0.233258265435743,0.309774494201491,"1",0.9,0.309774494201491,0.924151112168211
-1,-1,1,0.678039823952725,0.418530284941078,"0",0.9,0.678039823952725,0.861308924361417
1,-1,-1,0.176347451974312,0.29556003019843,"1",0.9,0.29556003019843,0.924151112168211
-1,-1,-1,0.0460350465754175,0.0174525078880173,"0",0.9,0.0460350465754175,0.84685581909594
-1,1,1,0.831584188612858,0.661633584645772,"1",0.9,0.661633584645772,0.914574488851719
-1,1,1,0.715495981052684,0.669756107459602,"1",0.9,0.669756107459602,0.914574488851719
1,1,-1,0.420580327965188,0.587253923737295,"1",0.9,0.587253923737295,0.998767098087802
1,1,1,0.907414235123048,0.946926106203085,"1",0.9,0.946926106203085,0.998615592014599
-1,-1,-1,0.10965194621354,0.0741640709166031,"1",0.1,0.0741640709166031,0.000385211221738497
1,-1,1,0.759472934429174,0.714977931973142,"1",0.9,0.714977931973142,0.91560515679899
-1,1,1,0.803385527076682,0.679089777064025,"1",0.9,0.679089777064025,0.914574488851719
1,-1,1,0.76328699564976,0.663484206783139,"1",0.9,0.663484206783139,0.91560515679899
-1,-1,-1,0.0956041594137038,0.0749782115130662,"0",0.9,0.0956041594137038,0.84685581909594
1,-1,-1,0.242229430563038,0.29500222625546,"1",0.9,0.29500222625546,0.924151112168211
-1,1,1,0.758230190479387,0.711359563133485,"1",0.9,0.711359563133485,0.914574488851719
-1,1,-1,0.215517938265166,0.313463460511276,"1",0.9,0.313463460511276,0.923216058918609
1,-1,1,0.790065855756111,0.706890707933362,"0",0.1,0.790065855756111,0.977403486390538
-1,-1,-1,0.0814208836052132,0.0606041869970329,"0",0.9,0.0814208836052132,0.84685581909594
1,1,-1,0.327885812846923,0.612272700273152,"1",0.9,0.612272700273152,0.998767098087802
-1,-1,1,0.645833682415794,0.402495367220085,"0",0.9,0.645833682415794,0.861308924361417
1,1,1,0.882495224405951,0.938547655953295,"0",0.1,0.882495224405951,0.394146755907891
-1,-1,-1,0.0408491794923177,0.0409934532037936,"0",0.9,0.0408491794923177,0.84685581909594
-1,-1,-1,0.064417709915111,0.0613779624377028,"0",0.9,0.064417709915111,0.84685581909594
-1,-1,1,0.66711576484971,0.400195079111731,"0",0.9,0.66711576484971,0.861308924361417
-1,-1,1,0.632865308942178,0.400195488217681,"0",0.9,0.632865308942178,0.861308924361417
-1,1,-1,0.216362074997704,0.320552628379226,"1",0.9,0.320552628379226,0.923216058918609
1,1,1,0.911173690680872,0.968419664658171,"0",0.1,0.911173690680872,0.394146755907891
1,-1,-1,0.20167306671723,0.301526640563362,"1",0.9,0.301526640563362,0.924151112168211
1,-1,-1,0.238301529350516,0.322105374308527,"1",0.9,0.322105374308527,0.924151112168211
1,-1,1,0.808362005191728,0.68667563894078,"1",0.9,0.68667563894078,0.91560515679899
-1,-1,1,0.623873193056879,0.442021956067522,"0",0.9,0.623873193056879,0.861308924361417
1,1,1,0.942742885544741,0.914837037496011,"1",0.9,0.914837037496011,0.998615592014599
1,-1,-1,0.234843998605274,0.341785216382278,"1",0.9,0.341785216382278,0.924151112168211
-1,-1,1,0.648319723267167,0.420640837868261,"0",0.9,0.648319723267167,0.861308924361417
1,-1,1,0.826056672345826,0.684946670895366,"1",0.9,0.684946670895366,0.91560515679899
1,-1,-1,0.182214691150573,0.306126728700669,"1",0.9,0.306126728700669,0.924151112168211
1,1,-1,0.3745141591163,0.593503008977802,"1",0.9,0.593503008977802,0.998767098087802
1,-1,1,0.736719264663697,0.673761635876568,"1",0.9,0.673761635876568,0.91560515679899
1,1,1,0.868836193354314,0.942701624170137,"1",0.9,0.942701624170137,0.998615592014599
1,1,1,0.88644539316928,0.921543253211444,"1",0.9,0.921543253211444,0.998615592014599
1,-1,-1,0.288002471783083,0.336487009675198,"1",0.9,0.336487009675198,0.924151112168211
-1,-1,1,0.686638279641776,0.400999821056776,"0",0.9,0.686638279641776,0.861308924361417
1,1,1,0.926819652539133,0.94382546717259,"1",0.9,0.94382546717259,0.998615592014599
1,1,1,0.901897141049419,0.930044633959598,"1",0.9,0.930044633959598,0.998615592014599
1,1,1,0.953338994153405,0.955583719837792,"1",0.9,0.955583719837792,0.998615592014599
-1,1,-1,0.250243184974568,0.303397440463161,"1",0.9,0.303397440463161,0.923216058918609
1,1,1,0.939052564761227,0.953391634745608,"1",0.9,0.953391634745608,0.998615592014599
1,-1,1,0.77701483941012,0.675054851261853,"1",0.9,0.675054851261853,0.91560515679899
-1,-1,-1,0.0884168593163402,0.0654081272084176,"0",0.9,0.0884168593163402,0.84685581909594
-1,1,-1,0.210925350190345,0.318279365496716,"1",0.9,0.318279365496716,0.923216058918609
1,1,1,0.951184240497327,0.963187768446047,"1",0.9,0.963187768446047,0.998615592014599
-1,1,-1,0.191534449869492,0.296587239105827,"1",0.9,0.296587239105827,0.923216058918609
1,1,1,0.887301114481594,0.942836871068805,"1",0.9,0.942836871068805,0.998615592014599
-1,1,1,0.802330433137494,0.659498962049119,"1",0.9,0.659498962049119,0.914574488851719
-1,1,-1,0.179411973567071,0.335912061048356,"1",0.9,0.335912061048356,0.923216058918609
1,1,-1,0.383686608199762,0.56603325704588,"1",0.9,0.56603325704588,0.998767098087802
-1,1,1,0.817853934818874,0.698714573082163,"1",0.9,0.698714573082163,0.914574488851719
1,1,-1,0.328622470828514,0.577986970018729,"1",0.9,0.577986970018729,0.998767098087802
1,1,1,0.885761765533576,0.923717925876753,"1",0.9,0.923717925876753,0.998615592014599
-1,1,-1,0.183748416714957,0.270694510783099,"1",0.9,0.270694510783099,0.923216058918609
-1,1,-1,0.199435153409278,0.321046835010697,"1",0.9,0.321046835010697,0.923216058918609
-1,-1,-1,0.0898132240020168,0.0261531006102686,"0",0.9,0.0898132240020168,0.84685581909594
1,1,-1,0.341859120136637,0.604071378189387,"1",0.9,0.604071378189387,0.998767098087802
-1,1,1,0.831988742110523,0.690214241861019,"0",0.1,0.831988742110523,0.97769460341897
-1,-1,-1,0.0960580841723473,0.0454552253125971,"0",0.9,0.0960580841723473,0.84685581909594
-1,-1,1,0.652833886422752,0.414688257836063,"0",0.9,0.652833886422752,0.861308924361417
-1,1,1,0.84091618011422,0.672496578124436,"1",0.9,0.672496578124436,0.914574488851719
-1,-1,1,0.653882005341513,0.397867080200752,"0",0.9,0.653882005341513,0.861308924361417
-1,-1,-1,0.134447104695944,0.0473483961350784,"0",0.9,0.134447104695944,0.84685581909594
