V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,reg0,reg1
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.347354021037631,0.41237094424277393,0,0.9,0.347354021037631,0.732593474072363,0.873015873015873,0.4382597942581108,0.36166101906377374
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.23093104144286397,0.31553290285164504,0,0.9,0.23093104144286397,0.6666386829149971,0.873015873015873,0.41222777816870504,0.3267722686645578
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.37832836648672297,0.353303975925884,1,0.9,0.353303975925884,0.9014057723906429,0.895161290322581,0.4563231184390004,0.3858699319102765
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.412578144212415,0.520297975235357,1,0.1,0.520297975235357,0.0380631332245535,0.126984126984127,0.43928577307662114,0.36303606119616
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.361165821285674,0.475795325973835,0,0.9,0.361165821285674,0.98820867519421,0.873015873015873,0.4182666945258081,0.3348657733989243
0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.33186454974687296,0.424121489408988,0,0.9,0.33186454974687296,0.935724502744985,0.873015873015873,0.41433018258161636,0.3295899629433396
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.5073770753589629,0.492022174436056,1,0.9,0.492022174436056,0.7837005849547091,0.895161290322581,0.48727586490665686,0.4273535665996299
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.298198758891747,0.366293309899132,0,0.9,0.298198758891747,0.9119307024343271,0.873015873015873,0.4100182715566303,0.32381103337531464
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.312215445852474,0.2879572525391261,1,0.9,0.2879572525391261,0.8860712296960892,0.895161290322581,0.43684558956187175,0.3597656670291473
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.5297545853902379,0.6268748489479029,0,0.9,0.5297545853902379,0.950164679005098,0.873015873015873,0.47117505693614,0.40577486641060845
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.563493322047055,0.662421389111047,0,0.9,0.563493322047055,0.915280097229604,0.873015873015873,0.48217366601196626,0.4205154737253535
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.422102198084488,0.388720210460644,1,0.9,0.388720210460644,0.918885097568192,0.895161290322581,0.46727727003723984,0.4005509562164071
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.331703294634601,0.311495643237352,1,0.9,0.311495643237352,0.7536219051268509,0.895161290322581,0.43613725374206347,0.35881633788263634
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6106586075909289,0.6373828985606679,1,0.1,0.6373828985606679,0.36727177301568503,0.126984126984127,0.5002938417672781,0.4448005804549195
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.572777084567421,0.5790147040273089,0,0.9,0.572777084567421,0.562414751908841,0.873015873015873,0.48462953867649367,0.4238068948780864
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.247556933148624,0.253873396193657,1,0.9,0.253873396193657,0.614213024628589,0.895161290322581,0.41363322050595003,0.3286558771694168
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.32682621691644703,0.31111352455804897,1,0.9,0.31111352455804897,0.9247966325978071,0.895161290322581,0.4506310480863427,0.37824127875077446
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.116080675155196,0.0343832979661843,1,0.9,0.0343832979661843,0.983611236699138,0.895161290322581,0.4033660048517686,0.3148955013681956
0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.334077061913632,0.30067512600160995,1,0.9,0.30067512600160995,0.9326608511314699,0.895161290322581,0.4470437924443263,0.3734335502105549
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.721847981727007,0.6411677262536151,1,0.9,0.6411677262536151,0.915057325203456,0.895161290322581,0.5392845612636272,0.49705690496401456
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.299471677368498,0.15044885201496802,1,0.9,0.15044885201496802,0.998173313927113,0.895161290322581,0.4554227995370309,0.38466330229916107
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.392737611450622,0.30044161548689896,1,0.9,0.30044161548689896,0.971841666899301,0.895161290322581,0.46637621662864365,0.3993433422013839
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.210161830510964,0.259064771883031,0,0.9,0.210161830510964,0.580234055357475,0.873015873015873,0.40469349202491633,0.31667463243829974
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.542660555257357,0.6076598646167839,0,0.9,0.542660555257357,0.8241845797767919,0.873015873015873,0.4799158882434817,0.41748954424102075
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.46888089765373403,0.514231249874471,1,0.1,0.514231249874471,0.370511520515956,0.126984126984127,0.46606556621040285,0.3989270008444106
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.364833305121861,0.45401866820088,0,0.9,0.364833305121861,0.83376418745568,0.873015873015873,0.44215872322964955,0.36688645989191027
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.37317877388176396,0.46894998213034705,0,0.9,0.37317877388176396,0.933883384493258,0.873015873015873,0.43362307970276914,0.3554467797886389
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.4547765812568221,0.494489049892765,0,0.9,0.4547765812568221,0.581557197381135,0.873015873015873,0.4614220286046803,0.3927036171487712
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.572395150168989,0.556715987227809,1,0.9,0.556715987227809,0.625378651910225,0.895161290322581,0.4968280697574777,0.4401556672766534
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.38219577762558604,0.41338079400211997,1,0.9,0.41338079400211997,0.657237676378155,0.895161290322581,0.45656825784834815,0.3861984737964051
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.581856377944909,0.590475261666745,1,0.9,0.590475261666745,0.5781781537970071,0.895161290322581,0.4969062614134215,0.4402604616636174
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.525417190071679,0.5814574116474011,0,0.9,0.525417190071679,0.730005569110626,0.873015873015873,0.4759441006642565,0.4121664565088075
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.30689056900364303,0.530732840639354,0,0.9,0.30689056900364303,0.9939677890914541,0.873015873015873,0.4086252462347524,0.32194406646088636
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.545677249872995,0.6020806591425091,1,0.9,0.6020806591425091,0.6940544128136021,0.895161290322581,0.4961310883227322,0.4392215555572151
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.5574846243282989,0.568065094011933,1,0.9,0.568065094011933,0.728570359937726,0.895161290322581,0.5016757671633528,0.4466526709748547
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.5519205865416209,0.6142527754435839,0,0.9,0.5519205865416209,0.943287765673234,0.873015873015873,0.47444218013331596,0.41015354554780176
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.600781239939079,0.6490441053060041,1,0.1,0.6490441053060041,0.104399917214083,0.126984126984127,0.48423183457907404,0.4232738820319063
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.54489574233974,0.601642551907796,0,0.9,0.54489574233974,0.730311073652578,0.873015873015873,0.48546786201558884,0.42493043650586804
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.42394891533437495,0.45149448396177394,0,0.9,0.42394891533437495,0.600991374549813,0.873015873015873,0.4553256079878297,0.38453304378636094
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.546229082712646,0.431154465038974,1,0.9,0.431154465038974,0.9813269858713649,0.895161290322581,0.5077289545391761,0.45476530208070015
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.40846137997850795,0.373654144408536,0,0.1,0.40846137997850795,0.17435177591586198,0.10483870967741901,0.46067458436378483,0.39170187393117445
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.45435275450798207,0.36286871542418503,1,0.9,0.36286871542418503,0.926244794702183,0.895161290322581,0.46894813583069356,0.40279029178758163
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.297189086376205,0.37141173889891105,0,0.9,0.297189086376205,0.8249999023085329,0.873015873015873,0.4161702127720572,0.3320560168141128
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.592027690315205,0.669860274011443,0,0.9,0.592027690315205,0.847752882213931,0.873015873015873,0.4964763066184607,0.4396842256366875
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.38918447598794603,0.409391868095738,0,0.9,0.38918447598794603,0.69798177364187,0.873015873015873,0.4397646030271977,0.3636778009128212
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.27844125520553903,0.28572112077231,1,0.9,0.28572112077231,0.8410205376738771,0.895161290322581,0.43225267313593885,0.35361012708792683
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.631513692588716,0.740978541177031,0,0.9,0.631513692588716,0.908999915747048,0.873015873015873,0.5049398844591678,0.45102732152886227
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.36041761662750804,0.244339437707256,1,0.9,0.244339437707256,0.97932534086586,0.895161290322581,0.45053097532994396,0.3781071587729838
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.20818791327428401,0.21985952742081102,1,0.9,0.21985952742081102,0.761227148648251,0.895161290322581,0.40683696618616344,0.3195473694073489
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.19820004123435603,0.215226211799365,1,0.9,0.215226211799365,0.6481858946094899,0.895161290322581,0.4057082817045858,0.3180346786106781
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.274698904760306,0.197530305204844,1,0.9,0.197530305204844,0.9657717684844029,0.895161290322581,0.43222772203003623,0.3535766870000354
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7610415138052571,0.710541076109174,1,0.9,0.710541076109174,0.8829685200565909,0.895161290322581,0.5474928127212463,0.5080578061364527
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.453086859893028,0.498481774443967,0,0.9,0.453086859893028,0.7046859196698799,0.873015873015873,0.4656060084734887,0.3983110902241128
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.47665656339355,0.443392747721504,1,0.9,0.443392747721504,0.8290430488780491,0.895161290322581,0.47711326387770064,0.4137333979008881
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.410437035971698,0.40419077340247,1,0.9,0.40419077340247,0.7507615013840021,0.895161290322581,0.4605418825456221,0.391524023679565
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22417062860339398,0.273216513805425,0,0.9,0.22417062860339398,0.8207168080642049,0.873015873015873,0.3981326465487945,0.3078816254180945
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.28332866299855897,0.197772385841548,1,0.9,0.197772385841548,0.9248730674231371,0.895161290322581,0.4316528668646489,0.3528062519207078
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.342779121469201,0.32502711798087797,1,0.9,0.32502711798087797,0.77881998562098,0.895161290322581,0.4409150479743914,0.36521965562253056
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.38159143743028795,0.48026280367504603,0,0.9,0.38159143743028795,0.946320649807986,0.873015873015873,0.4308871653342511,0.35178003983315387
