V1,V2,V3,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,reg0,reg1
-1,-1,-1,0.0289711704867046,0.0844863949854577,1,0.9,0.0844863949854577,0.80770112761799,0.8991185112634671,0.3515032717698321,0.2579071378514091
1,-1,1,0.7897109291437749,0.704015271685232,1,0.1,0.704015271685232,0.21272247292886398,0.12195121951219501,0.7097111963783311,0.42630884349539366
1,1,-1,0.36915195341861,0.5842666869658779,1,0.1,0.5842666869658779,0.0177022265059623,0.114636642784033,0.3515032717698321,0.29191892904216554
-1,1,-1,0.26430928928764,0.33368518184731605,0,0.9,0.26430928928764,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
1,1,1,0.9194640561134928,0.9659292701605491,0,0.9,0.9194640561134928,0.9828807749598009,0.885363357215967,0.7097111963783311,0.43344849597306595
-1,-1,1,0.678148757857829,0.427972802527735,1,0.9,0.427972802527735,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
-1,-1,1,0.6334640286875749,0.3805748002883089,0,0.1,0.6334640286875749,0.19764801350551697,0.100881488736533,0.7097111963783311,0.3994367047823095
1,-1,1,0.737581857436858,0.661350283584969,0,0.9,0.737581857436858,0.7872775270711372,0.878048780487805,0.7097111963783311,0.42630884349539366
-1,-1,1,0.6801591177290389,0.41799424853171996,1,0.9,0.41799424853171996,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
-1,1,-1,0.22620198800613198,0.33021836111653496,0,0.9,0.22620198800613198,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
-1,1,-1,0.246084284755603,0.343984324916007,1,0.1,0.343984324916007,0.21306439807496202,0.114636642784033,0.3515032717698321,0.2650467903290814
1,1,-1,0.390764853572968,0.578094569986396,0,0.9,0.390764853572968,0.982297773494038,0.885363357215967,0.3515032717698321,0.29191892904216554
1,-1,1,0.750933017812303,0.698702725070478,0,0.9,0.750933017812303,0.7872775270711372,0.878048780487805,0.7097111963783311,0.42630884349539366
1,-1,1,0.7402816297240742,0.694626149710823,0,0.9,0.7402816297240742,0.7872775270711372,0.878048780487805,0.7097111963783311,0.42630884349539366
-1,1,-1,0.225821148287572,0.33606209648788504,0,0.9,0.225821148287572,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
-1,-1,1,0.6136194650863609,0.386733601115836,1,0.9,0.386733601115836,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
-1,1,-1,0.219992167138583,0.31399363170496297,0,0.9,0.219992167138583,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
-1,-1,-1,0.0722317838311536,0.0575237769696384,1,0.9,0.0575237769696384,0.80770112761799,0.8991185112634671,0.3515032717698321,0.2579071378514091
-1,1,-1,0.26484887228606,0.37811698505387603,1,0.1,0.37811698505387603,0.21306439807496202,0.114636642784033,0.3515032717698321,0.2650467903290814
1,1,1,0.944130746321394,0.9245796827511509,0,0.9,0.944130746321394,0.9828807749598009,0.885363357215967,0.7097111963783311,0.43344849597306595
-1,1,1,0.8241259581725658,0.683780283872343,0,0.9,0.8241259581725658,0.792594119199145,0.885363357215967,0.7097111963783311,0.40657635725998187
1,-1,1,0.7455490242990971,0.700129277508598,0,0.9,0.7455490242990971,0.7872775270711372,0.878048780487805,0.7097111963783311,0.42630884349539366
1,1,-1,0.39191734216442203,0.558325169949773,0,0.9,0.39191734216442203,0.982297773494038,0.885363357215967,0.3515032717698321,0.29191892904216554
1,1,-1,0.379172689905053,0.618090437952744,0,0.9,0.379172689905053,0.982297773494038,0.885363357215967,0.3515032717698321,0.29191892904216554
1,-1,1,0.821125971094761,0.7165305515624599,1,0.1,0.7165305515624599,0.21272247292886398,0.12195121951219501,0.7097111963783311,0.42630884349539366
-1,-1,-1,0.0818741652116345,0.0156182822665566,1,0.9,0.0156182822665566,0.80770112761799,0.8991185112634671,0.3515032717698321,0.2579071378514091
-1,1,-1,0.18759172582166198,0.336573358282215,0,0.9,0.18759172582166198,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
1,-1,1,0.8012765474357809,0.652848607542864,0,0.9,0.8012765474357809,0.7872775270711372,0.878048780487805,0.7097111963783311,0.42630884349539366
1,1,1,0.903166863113277,0.9321544233529441,0,0.9,0.903166863113277,0.9828807749598009,0.885363357215967,0.7097111963783311,0.43344849597306595
-1,1,1,0.761984150280095,0.7145175530145408,0,0.9,0.761984150280095,0.792594119199145,0.885363357215967,0.7097111963783311,0.40657635725998187
-1,-1,1,0.6043989157688101,0.403369668995866,1,0.9,0.403369668995866,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
-1,1,-1,0.23058711242394297,0.343795492452588,1,0.1,0.343795492452588,0.21306439807496202,0.114636642784033,0.3515032717698321,0.2650467903290814
-1,1,-1,0.216510931245034,0.35830733875501797,0,0.9,0.216510931245034,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
-1,-1,1,0.648124267738328,0.42705273796463,1,0.9,0.42705273796463,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
-1,-1,-1,0.0891139196577648,0.0664054884855657,0,0.1,0.0891139196577648,0.19229887238201,0.100881488736533,0.3515032717698321,0.2579071378514091
1,1,-1,0.335040184668046,0.5922231950217839,0,0.9,0.335040184668046,0.982297773494038,0.885363357215967,0.3515032717698321,0.29191892904216554
1,1,1,0.942410323830441,0.9481209898141469,0,0.9,0.942410323830441,0.9828807749598009,0.885363357215967,0.7097111963783311,0.43344849597306595
-1,-1,1,0.582974323337761,0.406217587015896,1,0.9,0.406217587015896,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
1,1,-1,0.33938101959368,0.610298175039602,0,0.9,0.33938101959368,0.982297773494038,0.885363357215967,0.3515032717698321,0.29191892904216554
1,-1,-1,0.19346608629555703,0.310926276727313,0,0.9,0.19346608629555703,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
-1,-1,1,0.680821719952375,0.41658021241580606,1,0.9,0.41658021241580606,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
-1,-1,1,0.6473220139609279,0.41116364179962,1,0.9,0.41116364179962,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
-1,1,-1,0.251032587034062,0.31933840685147696,0,0.9,0.251032587034062,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
1,1,-1,0.34899951485853004,0.585982061439853,0,0.9,0.34899951485853004,0.982297773494038,0.885363357215967,0.3515032717698321,0.29191892904216554
-1,-1,-1,0.0883832958672111,0.0290722928987137,0,0.1,0.0883832958672111,0.19229887238201,0.100881488736533,0.3515032717698321,0.2579071378514091
-1,1,1,0.756220442696218,0.6942075755224121,0,0.9,0.756220442696218,0.792594119199145,0.885363357215967,0.7097111963783311,0.40657635725998187
1,-1,-1,0.21789624846825897,0.32001116673022306,0,0.9,0.21789624846825897,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
1,-1,-1,0.21080850664473103,0.310207223871399,0,0.9,0.21080850664473103,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
-1,1,-1,0.191415519511119,0.31743761984816804,0,0.9,0.191415519511119,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
1,-1,1,0.76818982681097,0.7220673724594291,0,0.9,0.76818982681097,0.7872775270711372,0.878048780487805,0.7097111963783311,0.42630884349539366
-1,-1,1,0.5983899684119721,0.37838178458067107,1,0.9,0.37838178458067107,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
-1,-1,1,0.646768434579069,0.397474256770098,1,0.9,0.397474256770098,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
-1,-1,-1,0.0884723436205891,0.0564130788498015,1,0.9,0.0564130788498015,0.80770112761799,0.8991185112634671,0.3515032717698321,0.2579071378514091
-1,1,-1,0.22126746047809698,0.345660082059487,0,0.9,0.22126746047809698,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
-1,-1,-1,0.0973823772491833,0.0340838662960862,1,0.9,0.0340838662960862,0.80770112761799,0.8991185112634671,0.3515032717698321,0.2579071378514091
1,1,-1,0.33577496219056396,0.599928245437353,0,0.9,0.33577496219056396,0.982297773494038,0.885363357215967,0.3515032717698321,0.29191892904216554
-1,-1,-1,0.0710611002869433,0.075527298819483,1,0.9,0.075527298819483,0.80770112761799,0.8991185112634671,0.3515032717698321,0.2579071378514091
-1,-1,1,0.6442363979722611,0.4080025610091811,1,0.9,0.4080025610091811,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
1,1,1,0.9182049985662429,0.9671356593309921,0,0.9,0.9182049985662429,0.9828807749598009,0.885363357215967,0.7097111963783311,0.43344849597306595
1,1,1,0.8941795107315279,0.9670807559727042,0,0.9,0.8941795107315279,0.9828807749598009,0.885363357215967,0.7097111963783311,0.43344849597306595
-1,1,-1,0.194101430104835,0.335928327631908,0,0.9,0.194101430104835,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
1,1,-1,0.41343642210773496,0.57969336701497,0,0.9,0.41343642210773496,0.982297773494038,0.885363357215967,0.3515032717698321,0.29191892904216554
-1,1,1,0.765569447566885,0.700040468749295,0,0.9,0.765569447566885,0.792594119199145,0.885363357215967,0.7097111963783311,0.40657635725998187
1,1,1,0.9490845602744821,0.9348864430061311,0,0.9,0.9490845602744821,0.9828807749598009,0.885363357215967,0.7097111963783311,0.43344849597306595
1,1,1,0.9688638955663259,0.9472284875261641,0,0.9,0.9688638955663259,0.9828807749598009,0.885363357215967,0.7097111963783311,0.43344849597306595
1,-1,-1,0.233120418034963,0.324819452582834,0,0.9,0.233120418034963,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
1,-1,-1,0.226755152930043,0.36421654256983205,0,0.9,0.226755152930043,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
-1,-1,1,0.617857745136444,0.40807186113589006,1,0.9,0.40807186113589006,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
1,-1,-1,0.23315899559450898,0.34886708516759807,0,0.9,0.23315899559450898,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
1,-1,-1,0.217533471879312,0.345382686139221,0,0.9,0.217533471879312,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
1,-1,1,0.78939833921414,0.6788473025026159,0,0.9,0.78939833921414,0.7872775270711372,0.878048780487805,0.7097111963783311,0.42630884349539366
1,-1,-1,0.279516644135141,0.32082685719984605,0,0.9,0.279516644135141,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
1,-1,-1,0.29608513832437605,0.33066679234993296,0,0.9,0.29608513832437605,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
1,1,1,0.8888585874240609,0.914992035962278,0,0.9,0.8888585874240609,0.9828807749598009,0.885363357215967,0.7097111963783311,0.43344849597306595
1,1,-1,0.319111482098102,0.593086955893377,0,0.9,0.319111482098102,0.982297773494038,0.885363357215967,0.3515032717698321,0.29191892904216554
-1,1,-1,0.22453935846888798,0.30642606725120897,0,0.9,0.22453935846888798,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
1,1,1,0.9553061598081469,0.959095517686334,0,0.9,0.9553061598081469,0.9828807749598009,0.885363357215967,0.7097111963783311,0.43344849597306595
1,-1,1,0.7375323185010709,0.666026667655337,1,0.1,0.666026667655337,0.21272247292886398,0.12195121951219501,0.7097111963783311,0.42630884349539366
-1,1,-1,0.17691100143098604,0.33282532788554803,1,0.1,0.33282532788554803,0.21306439807496202,0.114636642784033,0.3515032717698321,0.2650467903290814
1,-1,-1,0.22254661373376702,0.33822958757091204,0,0.9,0.22254661373376702,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
-1,1,-1,0.220987423734659,0.29885947040347804,0,0.9,0.220987423734659,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
-1,-1,1,0.645538369588532,0.401631456655871,1,0.9,0.401631456655871,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
1,-1,1,0.7817749981456891,0.680986516113711,0,0.9,0.7817749981456891,0.7872775270711372,0.878048780487805,0.7097111963783311,0.42630884349539366
-1,1,-1,0.207592407205243,0.28996750989212,1,0.1,0.28996750989212,0.21306439807496202,0.114636642784033,0.3515032717698321,0.2650467903290814
-1,1,-1,0.22100859795734498,0.34018368982113695,0,0.9,0.22100859795734498,0.786935601925038,0.885363357215967,0.3515032717698321,0.2650467903290814
-1,-1,-1,0.0826298796775789,0.0407284578069726,1,0.9,0.0407284578069726,0.80770112761799,0.8991185112634671,0.3515032717698321,0.2579071378514091
1,-1,1,0.781228443040193,0.6837628922084251,0,0.9,0.781228443040193,0.7872775270711372,0.878048780487805,0.7097111963783311,0.42630884349539366
-1,-1,-1,0.0931095854600092,0.0561152792153674,1,0.9,0.0561152792153674,0.80770112761799,0.8991185112634671,0.3515032717698321,0.2579071378514091
1,-1,-1,0.214397758961713,0.32508598822735807,0,0.9,0.214397758961713,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
1,1,1,0.9091763420175492,0.95958395161055,1,0.1,0.95958395161055,0.0171192250401986,0.114636642784033,0.7097111963783311,0.43344849597306595
-1,-1,-1,0.0716454898226926,0.06015849626168401,1,0.9,0.06015849626168401,0.80770112761799,0.8991185112634671,0.3515032717698321,0.2579071378514091
1,1,-1,0.34181343146691395,0.587962357760219,0,0.9,0.34181343146691395,0.982297773494038,0.885363357215967,0.3515032717698321,0.29191892904216554
1,1,-1,0.33064497015281297,0.578950407509431,0,0.9,0.33064497015281297,0.982297773494038,0.885363357215967,0.3515032717698321,0.29191892904216554
1,1,-1,0.3701263106356861,0.613054337573224,1,0.1,0.613054337573224,0.0177022265059623,0.114636642784033,0.3515032717698321,0.29191892904216554
1,-1,1,0.798773416368067,0.728928329325319,0,0.9,0.798773416368067,0.7872775270711372,0.878048780487805,0.7097111963783311,0.42630884349539366
1,-1,-1,0.171993439271334,0.321460966432915,0,0.9,0.171993439271334,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
1,1,-1,0.37482280719073496,0.6087426757886171,1,0.1,0.6087426757886171,0.0177022265059623,0.114636642784033,0.3515032717698321,0.29191892904216554
-1,1,1,0.8424724531450459,0.677542669929818,0,0.9,0.8424724531450459,0.792594119199145,0.885363357215967,0.7097111963783311,0.40657635725998187
-1,-1,1,0.674018011914626,0.413074500739555,1,0.9,0.413074500739555,0.8023519864944829,0.8991185112634671,0.7097111963783311,0.3994367047823095
-1,-1,-1,0.0296080926811087,0.07273319809386901,1,0.9,0.07273319809386901,0.80770112761799,0.8991185112634671,0.3515032717698321,0.2579071378514091
1,-1,-1,0.19548126179605,0.320723509374927,0,0.9,0.19548126179605,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
1,-1,-1,0.21967508815797304,0.313353600776855,0,0.9,0.21967508815797304,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
-1,-1,-1,0.0464372122899785,0.0494748056889526,1,0.9,0.0494748056889526,0.80770112761799,0.8991185112634671,0.3515032717698321,0.2579071378514091
1,-1,1,0.770630010967028,0.674603050321088,0,0.9,0.770630010967028,0.7872775270711372,0.878048780487805,0.7097111963783311,0.42630884349539366
1,1,-1,0.39576622822875396,0.611894639194656,0,0.9,0.39576622822875396,0.982297773494038,0.885363357215967,0.3515032717698321,0.29191892904216554
1,-1,-1,0.224985557881524,0.306489682605242,0,0.9,0.224985557881524,0.7815139448792149,0.878048780487805,0.3515032717698321,0.2847792765644932
-1,1,1,0.8016035841988001,0.670057040994276,0,0.9,0.8016035841988001,0.792594119199145,0.885363357215967,0.7097111963783311,0.40657635725998187
1,1,-1,0.362687624137235,0.575749657784557,1,0.1,0.575749657784557,0.0177022265059623,0.114636642784033,0.3515032717698321,0.29191892904216554
